DaysSince,Date,jd,Body,EclType,Mag
176,-1700-May-22,1100288.0,L,T,2.4459999999999997
178,-1700-Nov-15,1100466.0,L,P,1.8459999999999999
354,-1699-Nov-04,1100820.0,L,N,0.62
146,-1698-Mar-31,1100966.0,L,P,1.074
178,-1698-Sep-25,1101144.0,L,P,1.251
354,-1697-Sep-14,1101498.0,L,T,2.528
178,-1696-Mar-10,1101676.0,L,P,1.858
176,-1696-Sep-02,1101852.0,L,P,1.9809999999999999
178,-1695-Feb-27,1102030.0,L,N,0.499
176,-1695-Aug-22,1102206.0,L,N,0.69
150,-1694-Jan-18,1102356.0,L,P,1.5019999999999998
176,-1694-Jul-14,1102532.0,L,P,1.486
178,-1693-Jan-07,1102710.0,L,T,2.783
176,-1693-Jul-03,1102886.0,L,T,2.8169999999999997
178,-1693-Dec-27,1103064.0,L,P,1.7480000000000002
354,-1692-Dec-16,1103418.0,L,N,0.531
148,-1691-May-13,1103566.0,L,N,0.653
178,-1691-Nov-06,1103744.0,L,P,1.371
176,-1690-May-02,1103920.0,L,P,2.051
178,-1690-Oct-26,1104098.0,L,T,2.591
354,-1689-Oct-16,1104452.0,L,P,1.839
176,-1688-Apr-09,1104628.0,L,N,0.898
326,-1687-Mar-01,1104954.0,L,P,1.3980000000000001
354,-1686-Feb-18,1105308.0,L,T,2.7289999999999996
176,-1686-Aug-13,1105484.0,L,T,2.476
180,-1685-Feb-08,1105664.0,L,P,1.625
354,-1684-Jan-28,1106018.0,L,N,0.303
146,-1684-Jun-23,1106164.0,L,N,0.40299999999999997
30,-1684-Jul-23,1106194.0,L,N,0.5920000000000001
502,-1683-Dec-06,1106696.0,L,T,2.6310000000000002
354,-1682-Nov-26,1107050.0,L,P,1.8459999999999999
326,-1681-Oct-17,1107376.0,L,N,0.045
30,-1681-Nov-16,1107406.0,L,N,0.615
324,-1680-Oct-05,1107730.0,L,P,1.2229999999999999
176,-1679-Mar-31,1107906.0,L,T,2.369
178,-1679-Sep-24,1108084.0,L,T,2.485
354,-1678-Sep-13,1108438.0,L,P,2.037
148,-1677-Feb-09,1108586.0,L,N,0.19
30,-1677-Mar-11,1108616.0,L,N,0.584
146,-1677-Aug-04,1108762.0,L,N,0.038
178,-1676-Jan-29,1108940.0,L,P,1.443
354,-1675-Jan-17,1109294.0,L,T,2.735
178,-1675-Jul-14,1109472.0,L,T,2.705
176,-1674-Jan-06,1109648.0,L,P,1.775
178,-1674-Jul-03,1109826.0,L,P,1.5719999999999998
148,-1674-Nov-27,1109974.0,L,N,0.163
208,-1673-Jun-23,1110182.0,L,N,0.10800000000000001
502,-1672-Nov-06,1110684.0,L,T,2.594
176,-1671-May-01,1110860.0,L,T,2.404
324,-1670-Mar-22,1111184.0,L,N,0.023
30,-1670-Apr-21,1111214.0,L,P,1.0270000000000001
502,-1669-Sep-04,1111716.0,L,N,1.031
178,-1668-Mar-01,1111894.0,L,T,2.6439999999999997
176,-1668-Aug-24,1112070.0,L,T,2.407
354,-1667-Aug-13,1112424.0,L,T,1.973
326,-1666-Jul-05,1112750.0,L,N,0.281
176,-1666-Dec-28,1112926.0,L,P,1.308
178,-1665-Jun-24,1113104.0,L,P,1.5930000000000002
178,-1665-Dec-18,1113282.0,L,T,2.623
176,-1664-Jun-12,1113458.0,L,T,2.7680000000000002
178,-1664-Dec-06,1113636.0,L,P,1.848
176,-1663-Jun-01,1113812.0,L,P,1.369
150,-1663-Oct-28,1113962.0,L,N,0.034
206,-1662-May-22,1114168.0,L,N,0.033
324,-1661-Apr-12,1114492.0,L,T,2.244
354,-1660-Mar-31,1114846.0,L,T,2.074
326,-1659-Feb-20,1115172.0,L,N,0.107
206,-1659-Sep-13,1115378.0,L,N,0.81
148,-1658-Feb-09,1115526.0,L,P,1.371
176,-1658-Aug-04,1115702.0,L,P,1.297
178,-1657-Jan-29,1115880.0,L,T,2.676
532,-1656-Jul-13,1116412.0,L,P,1.692
176,-1655-Jan-06,1116588.0,L,N,0.5710000000000001
326,-1655-Nov-27,1116914.0,L,P,1.374
176,-1654-May-23,1117090.0,L,P,1.734
354,-1653-May-12,1117444.0,L,T,2.549
178,-1653-Nov-06,1117622.0,L,P,1.847
354,-1652-Oct-25,1117976.0,L,N,0.563
148,-1651-Mar-22,1118124.0,L,P,1.194
178,-1651-Sep-15,1118302.0,L,N,0.99
532,-1649-Mar-01,1118834.0,L,P,1.791
176,-1649-Aug-25,1119010.0,L,T,2.043
178,-1648-Feb-18,1119188.0,L,N,0.449
176,-1648-Aug-13,1119364.0,L,N,0.7609999999999999
148,-1647-Jan-08,1119512.0,L,P,1.285
178,-1647-Jul-04,1119690.0,L,P,1.459
176,-1647-Dec-28,1119866.0,L,T,2.608
178,-1646-Jun-24,1120044.0,L,T,2.862
354,-1645-Jun-13,1120398.0,L,P,1.528
178,-1645-Dec-07,1120576.0,L,N,0.607
146,-1644-May-02,1120722.0,L,N,0.6859999999999999
178,-1644-Oct-27,1120900.0,L,P,1.193
354,-1643-Oct-16,1121254.0,L,T,2.4330000000000003
178,-1642-Apr-12,1121432.0,L,T,2.195
176,-1642-Oct-05,1121608.0,L,T,2.112
178,-1641-Apr-01,1121786.0,L,N,0.7909999999999999
176,-1641-Sep-24,1121962.0,L,N,0.851
150,-1640-Feb-20,1122112.0,L,P,1.281
176,-1640-Aug-15,1122288.0,L,P,1.22
178,-1639-Feb-08,1122466.0,L,T,2.6010000000000004
176,-1639-Aug-04,1122642.0,L,T,2.512
178,-1638-Jan-28,1122820.0,L,P,1.861
324,-1638-Dec-19,1123144.0,L,N,0.163
30,-1637-Jan-18,1123174.0,L,N,0.605
148,-1637-Jun-14,1123322.0,L,N,0.18
178,-1637-Dec-09,1123500.0,L,P,1.3719999999999999
176,-1636-Jun-02,1123676.0,L,P,1.578
178,-1636-Nov-27,1123854.0,L,T,2.6010000000000004
176,-1635-May-23,1124030.0,L,T,2.695
178,-1635-Nov-17,1124208.0,L,P,1.845
176,-1634-May-12,1124384.0,L,P,1.2990000000000002
178,-1634-Nov-06,1124562.0,L,N,0.57
148,-1633-Apr-03,1124710.0,L,P,1.078
354,-1632-Mar-22,1125064.0,L,T,2.4330000000000003
176,-1632-Sep-14,1125240.0,L,T,2.31
180,-1631-Mar-12,1125420.0,L,P,1.8969999999999998
354,-1630-Mar-01,1125774.0,L,N,0.545
146,-1630-Jul-26,1125920.0,L,N,0.06
30,-1630-Aug-25,1125950.0,L,N,0.826
148,-1629-Jan-19,1126098.0,L,P,1.25
178,-1629-Jul-16,1126276.0,L,P,1.335
176,-1628-Jan-09,1126452.0,L,T,2.583
354,-1628-Dec-28,1126806.0,L,P,1.867
326,-1627-Nov-18,1127132.0,L,N,0.022000000000000002
176,-1626-May-14,1127308.0,L,N,0.552
178,-1626-Nov-08,1127486.0,L,P,1.186
176,-1625-May-03,1127662.0,L,T,1.9769999999999999
178,-1625-Oct-27,1127840.0,L,T,2.42
354,-1624-Oct-15,1128194.0,L,T,2.1319999999999997
178,-1623-Apr-12,1128372.0,L,N,0.9109999999999999
324,-1622-Mar-02,1128696.0,L,P,1.178
354,-1621-Feb-19,1129050.0,L,T,2.5140000000000002
178,-1621-Aug-16,1129228.0,L,T,2.432
176,-1620-Feb-08,1129404.0,L,P,1.923
178,-1620-Aug-04,1129582.0,L,P,1.902
148,-1620-Dec-30,1129730.0,L,N,0.151
206,-1619-Jul-24,1129936.0,L,N,0.48700000000000004
148,-1619-Dec-19,1130084.0,L,P,1.3619999999999999
178,-1618-Jun-14,1130262.0,L,P,1.43
178,-1618-Dec-09,1130440.0,L,T,2.6
354,-1617-Nov-28,1130794.0,L,P,1.845
176,-1616-May-23,1130970.0,L,P,1.44
178,-1616-Nov-16,1131148.0,L,N,0.574
176,-1615-May-12,1131324.0,L,N,0.127
148,-1615-Oct-06,1131472.0,L,N,0.9420000000000001
178,-1614-Apr-03,1131650.0,L,T,2.31
176,-1614-Sep-26,1131826.0,L,T,2.281
354,-1613-Sep-15,1132180.0,L,T,2.145
502,-1611-Jan-29,1132682.0,L,P,1.204
532,-1610-Jul-15,1133214.0,L,T,2.585
178,-1609-Jan-09,1133392.0,L,P,1.8869999999999998
176,-1609-Jul-04,1133568.0,L,P,1.8259999999999998
150,-1609-Nov-30,1133718.0,L,N,0.015
28,-1609-Dec-29,1133746.0,L,N,0.614
176,-1608-Jun-22,1133922.0,L,N,0.47600000000000003
326,-1607-May-14,1134248.0,L,P,1.84
354,-1606-May-03,1134602.0,L,T,2.461
532,-1605-Oct-16,1135134.0,L,N,0.9
148,-1604-Mar-13,1135282.0,L,N,1.061
176,-1604-Sep-05,1135458.0,L,P,1.104
178,-1603-Mar-02,1135636.0,L,T,2.4090000000000003
532,-1602-Aug-15,1136168.0,L,P,1.99
176,-1601-Feb-08,1136344.0,L,N,0.71
178,-1601-Aug-05,1136522.0,L,N,0.595
148,-1601-Dec-31,1136670.0,L,P,1.347
354,-1600-Dec-19,1137024.0,L,T,2.594
176,-1599-Jun-13,1137200.0,L,T,2.733
178,-1599-Dec-08,1137378.0,L,P,1.847
354,-1598-Nov-27,1137732.0,L,N,0.578
148,-1597-Apr-24,1137880.0,L,N,0.82
30,-1597-May-24,1137910.0,L,N,0.256
148,-1597-Oct-18,1138058.0,L,N,0.932
354,-1596-Oct-06,1138412.0,L,T,2.263
178,-1595-Apr-02,1138590.0,L,T,2.147
176,-1595-Sep-26,1138766.0,L,T,2.177
178,-1594-Mar-22,1138944.0,L,N,0.774
176,-1594-Sep-15,1139120.0,L,N,0.92
148,-1593-Feb-10,1139268.0,L,P,1.145
178,-1593-Aug-06,1139446.0,L,P,1.12
176,-1592-Jan-30,1139622.0,L,T,2.501
178,-1592-Jul-25,1139800.0,L,T,2.463
354,-1591-Jul-14,1140154.0,L,P,1.96
178,-1590-Jan-09,1140332.0,L,N,0.631
146,-1590-Jun-04,1140478.0,L,N,0.28800000000000003
30,-1590-Jul-04,1140508.0,L,N,0.611
148,-1590-Nov-29,1140656.0,L,P,1.175
354,-1589-Nov-18,1141010.0,L,T,2.404
178,-1588-May-14,1141188.0,L,T,2.6010000000000004
176,-1588-Nov-06,1141364.0,L,T,2.149
178,-1587-May-03,1141542.0,L,P,1.1740000000000002
178,-1587-Oct-27,1141720.0,L,N,0.9109999999999999
324,-1586-Sep-17,1142044.0,L,P,1.062
354,-1585-Sep-06,1142398.0,L,T,2.311
178,-1584-Mar-01,1142576.0,L,T,2.089
178,-1584-Aug-26,1142754.0,L,T,2.066
146,-1583-Jan-20,1142900.0,L,N,0.09699999999999999
30,-1583-Feb-19,1142930.0,L,N,0.782
502,-1582-Jul-05,1143432.0,L,P,1.156
178,-1582-Dec-30,1143610.0,L,T,2.5789999999999997
176,-1581-Jun-25,1143786.0,L,T,2.597
178,-1581-Dec-20,1143964.0,L,P,1.855
176,-1580-Jun-13,1144140.0,L,P,1.712
178,-1580-Dec-08,1144318.0,L,N,0.585
148,-1579-May-05,1144466.0,L,N,0.6809999999999999
354,-1578-Apr-24,1144820.0,L,T,2.0380000000000003
176,-1578-Oct-17,1144996.0,L,T,2.253
178,-1577-Apr-13,1145174.0,L,T,2.289
178,-1577-Oct-07,1145352.0,L,T,2.199
176,-1576-Apr-01,1145528.0,L,N,0.9079999999999999
178,-1576-Sep-26,1145706.0,L,N,0.948
326,-1575-Aug-17,1146032.0,L,N,1.031
176,-1574-Feb-10,1146208.0,L,T,2.441
178,-1574-Aug-06,1146386.0,L,T,2.353
176,-1573-Jan-30,1146562.0,L,T,1.962
178,-1573-Jul-26,1146740.0,L,T,2.084
324,-1572-Jun-15,1147064.0,L,N,0.16399999999999998
178,-1572-Dec-10,1147242.0,L,P,1.163
176,-1571-Jun-04,1147418.0,L,P,1.567
178,-1571-Nov-28,1147596.0,L,T,2.397
354,-1570-Nov-18,1147950.0,L,T,2.1519999999999997
178,-1569-May-15,1148128.0,L,P,1.314
324,-1568-Apr-03,1148452.0,L,N,0.792
354,-1567-Mar-23,1148806.0,L,T,2.166
178,-1567-Sep-17,1148984.0,L,T,2.269
176,-1566-Mar-12,1149160.0,L,T,2.191
178,-1566-Sep-06,1149338.0,L,T,2.127
148,-1565-Feb-01,1149486.0,L,N,0.055
206,-1565-Aug-26,1149692.0,L,N,0.773
148,-1564-Jan-21,1149840.0,L,P,1.2819999999999998
178,-1564-Jul-16,1150018.0,L,N,1.034
178,-1563-Jan-10,1150196.0,L,T,2.5540000000000003
354,-1563-Dec-30,1150550.0,L,P,1.871
176,-1562-Jun-25,1150726.0,L,P,1.841
178,-1562-Dec-19,1150904.0,L,N,0.598
176,-1561-Jun-14,1151080.0,L,N,0.512
148,-1561-Nov-08,1151228.0,L,N,0.935
178,-1560-May-04,1151406.0,L,P,1.892
354,-1559-Apr-24,1151760.0,L,T,2.439
176,-1559-Oct-17,1151936.0,L,T,2.2119999999999997
178,-1558-Apr-13,1152114.0,L,N,1.051
324,-1557-Mar-03,1152438.0,L,N,0.9890000000000001
710,-1555-Feb-10,1153148.0,L,T,2.019
354,-1554-Jan-30,1153502.0,L,N,0.693
176,-1554-Jul-25,1153678.0,L,N,0.851
326,-1553-Jun-16,1154004.0,L,P,1.435
354,-1552-Jun-04,1154358.0,L,T,2.787
532,-1551-Nov-17,1154890.0,L,N,0.9209999999999999
148,-1550-Apr-15,1155038.0,L,N,0.645
176,-1550-Oct-08,1155214.0,L,P,1.013
178,-1549-Apr-04,1155392.0,L,P,2.03
354,-1548-Mar-23,1155746.0,L,T,2.303
178,-1548-Sep-16,1155924.0,L,T,2.176
176,-1547-Mar-12,1156100.0,L,N,0.9620000000000001
178,-1547-Sep-06,1156278.0,L,N,0.841
148,-1546-Feb-01,1156426.0,L,P,1.2309999999999999
354,-1545-Jan-21,1156780.0,L,T,2.516
176,-1545-Jul-16,1156956.0,L,T,2.356
178,-1544-Jan-10,1157134.0,L,P,1.899
354,-1544-Dec-29,1157488.0,L,N,0.619
148,-1543-May-26,1157636.0,L,N,0.401
30,-1543-Jun-25,1157666.0,L,N,0.635
148,-1543-Nov-19,1157814.0,L,N,0.941
354,-1542-Nov-08,1158168.0,L,T,2.252
708,-1540-Oct-17,1158876.0,L,N,0.975
148,-1539-Mar-14,1159024.0,L,N,0.895
178,-1539-Sep-07,1159202.0,L,N,0.895
176,-1538-Mar-03,1159378.0,L,T,2.285
178,-1538-Aug-27,1159556.0,L,T,2.178
354,-1537-Aug-16,1159910.0,L,T,2.287
178,-1536-Feb-11,1160088.0,L,N,0.7440000000000001
176,-1536-Aug-05,1160264.0,L,N,0.953
148,-1536-Dec-31,1160412.0,L,P,1.121
354,-1535-Dec-20,1160766.0,L,T,2.369
178,-1534-Jun-16,1160944.0,L,T,2.655
176,-1534-Dec-09,1161120.0,L,T,2.1590000000000003
178,-1533-Jun-05,1161298.0,L,P,1.599
178,-1533-Nov-29,1161476.0,L,N,0.924
176,-1532-May-24,1161652.0,L,N,0.11900000000000001
502,-1531-Oct-08,1162154.0,L,T,2.22
356,-1530-Sep-28,1162510.0,L,T,2.214
176,-1529-Mar-24,1162686.0,L,P,1.068
502,-1528-Aug-06,1163188.0,L,N,0.831
178,-1527-Jan-31,1163366.0,L,T,2.467
176,-1527-Jul-27,1163542.0,L,T,2.252
178,-1526-Jan-21,1163720.0,L,P,1.939
176,-1526-Jul-16,1163896.0,L,T,2.079
178,-1525-Jan-10,1164074.0,L,N,0.649
148,-1525-Jun-07,1164222.0,L,N,0.262
176,-1525-Nov-30,1164398.0,L,N,0.945
356,-1524-Nov-19,1164754.0,L,T,2.254
176,-1523-May-15,1164930.0,L,T,2.758
178,-1523-Nov-08,1165108.0,L,T,2.218
176,-1522-May-04,1165284.0,L,P,1.358
356,-1521-Apr-24,1165640.0,L,N,0.03
148,-1521-Sep-19,1165788.0,L,N,0.847
176,-1520-Mar-14,1165964.0,L,T,2.187
178,-1520-Sep-07,1166142.0,L,T,2.113
176,-1519-Mar-03,1166318.0,L,T,2.167
178,-1519-Aug-27,1166496.0,L,T,2.366
502,-1517-Jan-12,1166998.0,L,N,1.0859999999999999
176,-1517-Jul-07,1167174.0,L,P,1.193
178,-1517-Dec-31,1167352.0,L,T,2.345
354,-1516-Dec-20,1167706.0,L,T,2.168
178,-1515-Jun-15,1167884.0,L,P,1.7380000000000002
354,-1514-Jun-05,1168238.0,L,N,0.268
148,-1514-Oct-30,1168386.0,L,P,0.995
176,-1513-Apr-25,1168562.0,L,P,1.734
178,-1513-Oct-20,1168740.0,L,T,2.208
176,-1512-Apr-13,1168916.0,L,T,2.557
178,-1512-Oct-08,1169094.0,L,T,2.24
354,-1511-Sep-27,1169448.0,L,N,0.941
148,-1510-Feb-22,1169596.0,L,P,1.091
176,-1510-Aug-17,1169772.0,L,N,0.7509999999999999
180,-1509-Feb-12,1169952.0,L,T,2.4019999999999997
354,-1508-Feb-01,1170306.0,L,P,1.993
176,-1508-Jul-26,1170482.0,L,T,2.182
178,-1507-Jan-20,1170660.0,L,N,0.6940000000000001
176,-1507-Jul-16,1170836.0,L,N,0.861
148,-1507-Dec-10,1170984.0,L,N,0.9470000000000001
178,-1506-Jun-06,1171162.0,L,P,1.4409999999999998
354,-1505-May-26,1171516.0,L,T,2.859
178,-1505-Nov-20,1171694.0,L,T,2.215
176,-1504-May-14,1171870.0,L,P,1.5190000000000001
178,-1504-Nov-08,1172048.0,L,N,0.973
146,-1503-Apr-04,1172194.0,L,N,0.6779999999999999
710,-1501-Mar-15,1172904.0,L,T,2.259
354,-1500-Mar-03,1173258.0,L,N,0.885
176,-1500-Aug-26,1173434.0,L,P,1.115
326,-1499-Jul-18,1173760.0,L,P,1.087
354,-1498-Jul-07,1174114.0,L,T,2.406
354,-1497-Jun-27,1174468.0,L,P,1.875
176,-1497-Dec-20,1174644.0,L,N,0.937
148,-1496-May-16,1174792.0,L,N,0.17
178,-1496-Nov-10,1174970.0,L,P,0.9940000000000001
176,-1495-May-05,1175146.0,L,P,1.579
178,-1495-Oct-30,1175324.0,L,T,2.2030000000000003
178,-1494-Apr-25,1175502.0,L,T,2.694
176,-1494-Oct-19,1175678.0,L,T,2.2569999999999997
178,-1493-Apr-14,1175856.0,L,P,1.3090000000000002
176,-1493-Oct-08,1176032.0,L,N,0.973
150,-1492-Mar-05,1176182.0,L,P,1.003
354,-1491-Feb-22,1176536.0,L,T,2.323
176,-1491-Aug-17,1176712.0,L,T,2.082
178,-1490-Feb-11,1176890.0,L,P,2.06
354,-1489-Jan-31,1177244.0,L,N,0.75
178,-1489-Jul-28,1177422.0,L,N,0.961
324,-1488-Jun-17,1177746.0,L,P,1.294
176,-1488-Dec-10,1177922.0,L,T,2.254
178,-1487-Jun-06,1178100.0,L,T,2.7
532,-1486-Nov-20,1178632.0,L,N,0.9670000000000001
148,-1485-Apr-16,1178780.0,L,N,0.556
176,-1485-Oct-10,1178956.0,L,N,0.785
178,-1484-Apr-04,1179134.0,L,T,1.965
176,-1484-Sep-28,1179310.0,L,P,2.023
354,-1483-Sep-17,1179664.0,L,T,2.481
180,-1482-Mar-15,1179844.0,L,N,0.973
176,-1482-Sep-07,1180020.0,L,P,1.176
148,-1481-Feb-02,1180168.0,L,N,0.9740000000000001
354,-1480-Jan-22,1180522.0,L,T,2.262
178,-1480-Jul-18,1180700.0,L,T,2.293
176,-1479-Jan-10,1180876.0,L,T,2.21
354,-1479-Dec-31,1181230.0,L,N,0.9540000000000001
148,-1478-May-28,1181378.0,L,N,0.012
30,-1478-Jun-26,1181408.0,L,N,0.562
324,-1477-May-17,1181732.0,L,P,1.423
178,-1477-Nov-10,1181910.0,L,T,2.202
354,-1476-Oct-30,1182264.0,L,T,2.267
178,-1475-Apr-25,1182442.0,L,P,1.4409999999999998
354,-1474-Apr-14,1182796.0,L,N,0.134
146,-1474-Sep-08,1182942.0,L,N,0.633
178,-1473-Mar-05,1183120.0,L,T,2.23
178,-1473-Aug-29,1183298.0,L,T,2.017
178,-1472-Feb-23,1183476.0,L,T,2.145
176,-1472-Aug-17,1183652.0,L,T,2.3569999999999998
178,-1471-Feb-11,1183830.0,L,N,0.821
324,-1470-Jan-01,1184154.0,L,N,0.9279999999999999
354,-1470-Dec-22,1184508.0,L,T,2.248
354,-1469-Dec-11,1184862.0,L,T,2.215
532,-1467-May-25,1185394.0,L,N,0.47200000000000003
148,-1467-Oct-21,1185542.0,L,N,0.768
178,-1466-Apr-16,1185720.0,L,P,1.8430000000000002
176,-1466-Oct-10,1185896.0,L,P,1.995
178,-1465-Apr-05,1186074.0,L,T,2.478
176,-1465-Sep-29,1186250.0,L,T,2.517
504,-1463-Feb-13,1186754.0,L,N,0.897
176,-1463-Aug-08,1186930.0,L,N,0.904
30,-1463-Sep-07,1186960.0,L,N,0.034
146,-1462-Feb-01,1187106.0,L,T,2.2
356,-1461-Jan-22,1187462.0,L,T,2.248
176,-1461-Jul-18,1187638.0,L,T,2.127
178,-1460-Jan-11,1187816.0,L,N,0.9790000000000001
176,-1460-Jul-06,1187992.0,L,N,0.701
148,-1460-Dec-01,1188140.0,L,P,0.99
532,-1458-May-16,1188672.0,L,T,2.727
178,-1458-Nov-10,1188850.0,L,T,2.272
354,-1457-Oct-30,1189204.0,L,N,1.008
148,-1456-Mar-26,1189352.0,L,N,0.789
30,-1456-Apr-25,1189382.0,L,N,0.257
146,-1456-Sep-18,1189528.0,L,N,0.594
178,-1455-Mar-16,1189706.0,L,T,2.125
532,-1454-Aug-29,1190238.0,L,T,2.425
354,-1453-Aug-18,1190592.0,L,P,1.127
148,-1452-Jan-13,1190740.0,L,N,0.904
176,-1452-Jul-08,1190916.0,L,N,1.02
178,-1451-Jan-01,1191094.0,L,T,2.23
176,-1451-Jun-27,1191270.0,L,T,2.3930000000000002
178,-1451-Dec-22,1191448.0,L,T,2.222
176,-1450-Jun-16,1191624.0,L,P,1.993
178,-1450-Dec-11,1191802.0,L,N,0.9570000000000001
148,-1449-May-07,1191950.0,L,N,0.304
30,-1449-Jun-06,1191980.0,L,N,0.622
680,-1447-Apr-16,1192660.0,L,T,2.6010000000000004
354,-1446-Apr-05,1193014.0,L,P,1.189
176,-1446-Sep-28,1193190.0,L,P,1.258
326,-1445-Aug-20,1193516.0,L,N,0.8290000000000001
176,-1444-Feb-13,1193692.0,L,T,2.126
178,-1444-Aug-08,1193870.0,L,T,2.102
354,-1443-Jul-29,1194224.0,L,T,2.238
176,-1442-Jan-21,1194400.0,L,P,1.014
326,-1442-Dec-13,1194726.0,L,P,0.9840000000000001
176,-1441-Jun-07,1194902.0,L,P,1.12
178,-1441-Dec-02,1195080.0,L,T,2.2030000000000003
178,-1440-May-27,1195258.0,L,T,2.5810000000000004
176,-1440-Nov-20,1195434.0,L,T,2.275
178,-1439-May-16,1195612.0,L,P,1.715
176,-1439-Nov-09,1195788.0,L,N,1.0190000000000001
150,-1438-Apr-07,1195938.0,L,N,0.667
354,-1437-Mar-27,1196292.0,L,P,2.005
176,-1437-Sep-19,1196468.0,L,P,1.926
178,-1436-Mar-15,1196646.0,L,T,2.356
354,-1435-Mar-04,1197000.0,L,N,1.0070000000000001
178,-1435-Aug-29,1197178.0,L,P,1.192
324,-1434-Jul-19,1197502.0,L,N,0.895
176,-1433-Jan-12,1197678.0,L,T,2.206
178,-1433-Jul-09,1197856.0,L,T,2.249
178,-1432-Jan-02,1198034.0,L,T,2.2359999999999998
176,-1432-Jun-27,1198210.0,L,T,2.142
178,-1432-Dec-22,1198388.0,L,N,0.9590000000000001
148,-1431-May-18,1198536.0,L,N,0.177
176,-1431-Nov-11,1198712.0,L,N,0.75
178,-1430-May-07,1198890.0,L,P,1.58
176,-1430-Oct-31,1199066.0,L,P,1.9680000000000002
354,-1429-Oct-20,1199420.0,L,T,2.557
178,-1428-Apr-15,1199598.0,L,P,1.3130000000000002
178,-1428-Oct-09,1199776.0,L,P,1.2819999999999998
148,-1427-Mar-06,1199924.0,L,N,0.701
206,-1427-Sep-28,1200130.0,L,N,0.11199999999999999
148,-1426-Feb-23,1200278.0,L,P,2.0380000000000003
176,-1426-Aug-19,1200454.0,L,T,2.025
178,-1425-Feb-12,1200632.0,L,T,2.359
354,-1424-Feb-02,1200986.0,L,P,1.062
502,-1423-Jun-17,1201488.0,L,N,0.976
178,-1423-Dec-13,1201666.0,L,T,2.199
530,-1421-May-27,1202196.0,L,P,1.855
356,-1420-May-16,1202552.0,L,N,0.513
146,-1420-Oct-10,1202698.0,L,N,0.5529999999999999
178,-1419-Apr-06,1202876.0,L,P,1.876
178,-1419-Sep-30,1203054.0,L,P,1.899
178,-1418-Mar-27,1203232.0,L,T,2.481
176,-1418-Sep-19,1203408.0,L,T,2.524
178,-1417-Mar-16,1203586.0,L,P,1.121
324,-1416-Feb-03,1203910.0,L,N,0.8220000000000001
354,-1415-Jan-23,1204264.0,L,T,2.167
354,-1414-Jan-12,1204618.0,L,T,2.261
532,-1413-Jun-27,1205150.0,L,N,0.904
148,-1413-Nov-23,1205298.0,L,N,0.746
176,-1412-May-17,1205474.0,L,P,1.444
178,-1412-Nov-11,1205652.0,L,P,1.962
178,-1411-May-07,1205830.0,L,T,2.801
176,-1411-Oct-31,1206006.0,L,T,2.563
178,-1410-Apr-27,1206184.0,L,P,1.445
324,-1409-Mar-17,1206508.0,L,N,0.585
178,-1409-Sep-10,1206686.0,L,N,0.7190000000000001
30,-1409-Oct-10,1206716.0,L,N,0.134
146,-1408-Mar-05,1206862.0,L,P,1.9369999999999998
356,-1407-Feb-23,1207218.0,L,T,2.432
176,-1407-Aug-19,1207394.0,L,T,2.427
178,-1406-Feb-12,1207572.0,L,P,1.12
176,-1406-Aug-08,1207748.0,L,N,1.0590000000000002
148,-1405-Jan-03,1207896.0,L,N,0.9520000000000001
532,-1404-Jun-17,1208428.0,L,T,2.302
178,-1404-Dec-12,1208606.0,L,T,2.286
354,-1403-Dec-01,1208960.0,L,N,1.032
148,-1402-Apr-28,1209108.0,L,N,0.4
30,-1402-May-28,1209138.0,L,N,0.6459999999999999
146,-1402-Oct-22,1209284.0,L,N,0.547
178,-1401-Apr-18,1209462.0,L,P,1.736
530,-1400-Sep-30,1209992.0,L,T,2.555
354,-1399-Sep-19,1210346.0,L,P,1.286
148,-1398-Feb-14,1210494.0,L,N,0.764
354,-1397-Feb-03,1210848.0,L,T,2.119
178,-1397-Jul-30,1211026.0,L,P,1.996
178,-1396-Jan-24,1211204.0,L,T,2.295
176,-1396-Jul-18,1211380.0,L,T,2.411
178,-1395-Jan-12,1211558.0,L,N,0.988
176,-1395-Jul-07,1211734.0,L,P,1.034
680,-1393-May-18,1212414.0,L,T,2.6630000000000003
530,-1392-Oct-30,1212944.0,L,P,1.304
150,-1391-Mar-28,1213094.0,L,N,0.456
28,-1391-Apr-26,1213122.0,L,N,0.11
148,-1391-Sep-21,1213270.0,L,N,0.682
178,-1390-Mar-17,1213448.0,L,P,1.824
176,-1390-Sep-10,1213624.0,L,P,1.909
356,-1389-Aug-31,1213980.0,L,T,2.501
176,-1388-Feb-23,1214156.0,L,P,1.193
178,-1388-Aug-19,1214334.0,L,P,1.153
148,-1387-Jan-14,1214482.0,L,N,0.922
354,-1386-Jan-03,1214836.0,L,T,2.17
176,-1386-Jun-28,1215012.0,L,T,2.17
178,-1386-Dec-23,1215190.0,L,T,2.298
354,-1385-Dec-12,1215544.0,L,N,1.042
148,-1384-May-09,1215692.0,L,N,0.259
530,-1383-Oct-21,1216222.0,L,P,1.871
178,-1382-Apr-17,1216400.0,L,T,2.7689999999999997
354,-1381-Apr-06,1216754.0,L,P,1.385
178,-1381-Oct-01,1216932.0,L,P,1.315
176,-1380-Mar-25,1217108.0,L,N,0.07400000000000001
148,-1380-Aug-20,1217256.0,L,N,0.591
178,-1379-Feb-13,1217434.0,L,T,2.0540000000000003
