journal	paper	author	url	size_in_kb	cum_size_in_kb
IJHS-51-2016-Issue-1	Knowledge Generation in Ayurveda: Methodological Aspects 	 S N Venugopalan Nair and Darshan Shankar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art08.pdf	193	789629
IJHS-51-2016-Issue-1	What is Indian about Indian Mathematics? 	 P P Divakaran	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art09.pdf	385	790014
IJHS-51-2016-Issue-1	Heliacal Rising of Canopus in Indian Astronomy 	 S Balachandra Rao, Rupa K and Padmaja Venugopal	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art10.pdf	945	790959
IJHS-51-2016-Issue-1	Inference as a Means of Valid Knowledge in Indian Epistemological Tradition 	 C Rajendran	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art11.pdf	144	791103
IJHS-51-2016-Issue-1	Debate as a Methodology of Knowledge Production in Pre-Modern India 	 A Raghuramaraju	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art12.pdf	150	791253
IJHS-51-2016-Issue-1	Translation as Method: Implications for History of Science 	 Sundar Sarukkai	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art13.pdf	174	791427
IJHS-51-2016-Issue-1	In Search of the Beginnings and Growth of Knowledge Production in Tamil 	 R Champakalakshmi	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art14.pdf	182	791609
IJHS-51-2016-Issue-1	A Note on Grammatical Knowledge in Early Tamilakam 	 Y Subbarayalu	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art15.pdf	155	791764
IJHS-51-2016-Issue-1	Body Centric Knowledge: Traditions of Performance and Pedagogy in Kathakali 	 Mundoli Narayanan	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art16.pdf	192	791956
IJHS-51-2016-Issue-1	The Polysemy of the Prabandha – Reading a Premodern Musical Genre 	 Naresh Keerthi	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art17.pdf	1565	793521
IJHS-51-2016-Issue-1	From the Mythology of Vastusastra to the Methodology of Vastuvidya 	 RV Achari	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art18.pdf	778	794299
IJHS-51-2016-Issue-2A	Contents 	 	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art00.pdf	103	794402
IJHS-51-2016-Issue-2A	Agricultural Practices as gleaned from the Tamil Literature of the Sangam Age 	 T M Srinivasan	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art01.pdf	1207	795609
IJHS-51-2016-Issue-2A	Combinatorics as Found in the Gommatsara of Nemichandra 	 Dipak Jadhav and Anupam Jain	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art02.pdf	921	796530
IJHS-51-2016-Issue-2A	Records of Vyatipata in Stone Inscriptions 	 B S Shylaja and Geetha Kydala	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art03.pdf	1964	798494
IJHS-51-2016-Issue-2A	Pathophysiology and Treatment of Urolithiasis in Unani Medicine 	 I Mohammed Tabarak Hussain, Ghufran Ahmed, Nasreen	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art04.pdf	181	798675
IJHS-51-2016-Issue-2A	Techno-Engineering Education and the Railways in Colonial India 	 Debashis Mandal	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art05.pdf	142	798817
IJHS-51-2016-Issue-2A	Sahib Singh Sokhey (1887-1971): An Eminent Medico-Pharmaceutical Professional 	 Harkishan Singh	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art06.pdf	442	799259
IJHS-51-2016-Issue-2A	Historical Notes: Revisiting the Calendar Tradition of Ancient India 	 BN Narhari Achar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art07.pdf	562	799821
IJHS-51-2016-Issue-2A	Historical Notes: Genesis and Progress in Concepts of Preventive Cardiology: A Historical Overview 	 Sukta Das	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art08.pdf	178	799999
IJHS-51-2016-Issue-2A	Historical Notes: Girish Chandra Bose and Agricultural Journalism 	 CB Palit	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art09.pdf	119	800118
IJHS-51-2016-Issue-2A	Historical Notes: Radhanath Sikdar and the Final Phase of Measuring Peak XV 	 Ashish Lahiri	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art10.pdf	128	800246
IJHS-51-2016-Issue-2A	Book Review: Flood Finbarr B—Objects of Translation – Material Culture and Medieval “Hindu-Muslim 	 Madhvendra Narayan	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art11.pdf	122	800368
IJHS-51-2016-Issue-2A	Project Report: Study of Indus Valley Scripts through Linguistic and Markov Chain Methods 	 Niladri Sarkar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art12.pdf	3447	803815
IJHS-51-2016-Issue-2A	Project Report: English Translation of Second part of Siddhanta Sekhara of Sripati 	 Sripad Bhat	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art13.pdf	138	803953
IJHS-51-2016-Issue-2B	Contents 	 	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art00.pdf	106	804059
IJHS-51-2016-Issue-2B	Editorial 	 D Balasubramanian and AK Bag	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art01.pdf	95	804154
IJHS-51-2016-Issue-2B	Guest Editorial 	 Partha P Majumder	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art02.pdf	89	804243
IJHS-51-2016-Issue-2B	Iconic Flora of Heritage Significance in India 	 H Y Mohan Ram	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art03.pdf	2759	807002
IJHS-51-2016-Issue-2B	The Holy Basil (Ocimum sanctum L.) and its Genome 	 Ajit K Shasany	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art04.pdf	588	807590
IJHS-51-2016-Issue-2B	Genome and Evolution of the Sacred Lotus 	 Partha P Majumder	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art05.pdf	112	807702
IJHS-51-2016-Issue-2B	Decoded Rice Genome for Decipherment of Origin, Domestication and Functional Attributes of Rice 	 Akhilesh K Tyagi	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art06.pdf	205	807907
IJHS-51-2016-Issue-2B	Origin, Diversity and Genome Sequence of Mango (Mangifera indica L.) 	 Nagendra K Singh, Ajay K Mahato et al.,	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art07.pdf	2668	810575
IJHS-51-2016-Issue-2B	Iconic Fauna of Heritage Significance in India 	 Raman Sukumar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art08.pdf	1086	811661
IJHS-51-2016-Issue-2B	Genetic Structure of the Wild Populations of the Indian Rhinoceros (Rhinoceros unicornis) 	 Samuel Zschokke	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art09.pdf	388	812049
IJHS-51-2016-Issue-2B	Gene flow and Evolutionary History of Tigers in Central India 	 Sandeep Sharma	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art10.pdf	392	812441
IJHS-51-2016-Issue-2B	Evolutionary History and Population Genetic Structure of Asian Elephants in India 	 T N C Vidya	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art11.pdf	1157	813598
IJHS-51-2016-Issue-2B	The Dazzling Diversity and the Fundamental Unity: Peopling and the Genomic Structure of Ethnic India 	 Analabha Basu	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art12.pdf	146	813744
IJHS-51-2016-Issue-2B	Historical Note: Medical Genetics in Classical Ayurvedic Texts: A Critical Review 	 P Ram Manohar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art13.pdf	829	814573
IJHS-51-2016-Issue-2B	Historical Note: History and Development of Genetics Research in India: Three case studies 	 DP Kasbekar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art14.pdf	403	814976
IJHS-51-2016-Issue-3	Contents 	 Contents	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art00.pdf	203	815179
IJHS-51-2016-Issue-3	Mud Plaster Wall Paintings of Bhaja Caves: Composition and Performance Characteristics 	 M Singh, S Vinodh Kumar and Sujata Waghmare	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art01.pdf	2860	818039
IJHS-51-2016-Issue-3	Role of Experiments in the Progress of Science: Lessons from our History 	 D P Roy	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art02.pdf	1016	819055
IJHS-51-2016-Issue-3	A Lahore Astrolabe of 1587 at Moscow: Enigmas in its Construction 	 Sergei Maslikov and Sreeramula Rajeswara Sarma	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art03.pdf	5721	824776
IJHS-51-2016-Issue-3	Madras Lunatic Asylum: A Remarkable History in British India 	 Saumitra Basu	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art04.pdf	1814	826590
IJHS-51-2016-Issue-3	Science, Science Literacy and Communication 	 G S Rautela and Kanchan Chowdhury	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art05.pdf	1972	828562
IJHS-51-2016-Issue-3	Historical Note: On the Visibility of Agastya (Canopus) in India 	 K Chandra Hari	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art06.pdf	2180	830742
IJHS-51-2016-Issue-3	Historical Note: The Nobel Laureate W.C. Roentgen and His X-Rays 	 Rajinder Singh	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art07.pdf	289	831031
IJHS-51-2016-Issue-3	Historical Note: N C Rana: Life and His Contributions in Astrophysical Science 	 Utpal Mukhopadhyay and Saibal Ray	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art08.pdf	933	831964
IJHS-51-2016-Issue-3	Project Report: Amarakosa – A Biological Assessment 	 S Sundara Rajan	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art09.pdf	439	832403
IJHS-51-2016-Issue-3	Project Report: A Study on River Channel Modifications of Jorhat District of Assam 	 Raktim Ranjan Saikia and D Nurul Amin	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art10.pdf	273	832676
IJHS-51-2016-Issue-3	Corrections and Additions: Survey of Zijes Written in the Subcontinent 	 S. M. Razaullah Ansari	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art11.pdf	264	832940
IJHS-51-2016-Issue-4	Contents 	 Contents	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Contents.pdf	108	833048
IJHS-51-2016-Issue-4	Editorial 	 AK Bag	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art01.pdf	177	833225
IJHS-51-2016-Issue-4	Guest Editorial 	 Lotika Vardarajan and Surajit Sarkar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art02.pdf	84	833309
IJHS-51-2016-Issue-4	An Indic Text on Earth Science: Sasanian to Post-Sasanian Period 	 Daryoosh Akbarzadeh	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art03.pdf	361	833670
IJHS-51-2016-Issue-4	Throne — Asandi, Pallanka, Simhasana: An Indian Perspective 	 Anamika Pathak	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art04.pdf	1823	835493
IJHS-51-2016-Issue-4	The Hybrid Creatures in Iranian and Indian Art 	 Katayoun Fekripour	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art05.pdf	2689	838182
IJHS-51-2016-Issue-4	Commonalities between Yajna Ritual in India and Yasna Ritual in Iran 	 Azadeh Heidarpoor and Fariba Sharifian	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art06.pdf	166	838348
IJHS-51-2016-Issue-4	Indian High-Tin Bronzes and the Grecian and Persian World 	 Sharada Srinivasan	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art07.pdf	3500	841848
IJHS-51-2016-Issue-4	Vetikkampavidhi: A Malayalam Text on Pyrotechny 	 Abhilash Malayil	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art08.pdf	224	842072
IJHS-51-2016-Issue-4	Central Asia: A Melting Pot of Persian, Greek, Indian and Chinese Cultural Traditions 	 Chhaya Bhattacharya-Haesner	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art09.pdf	5575	847647
IJHS-51-2016-Issue-4	Taxila – An Alternative Urbanisation Between the Silk Road and the Uttarapatha (the Northern Road) 	 Surajit Sarkar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art10.pdf	332	847979
IJHS-51-2016-Issue-4	Buddhism in Khotan and Soghdiana 	 Fariba Sharifian	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art11.pdf	137	848116
IJHS-51-2016-Issue-4	Krsna Iconography in Khotan Carpets: Spread of Hindu Religious Ideas in Xinjiang, China, Fourth–Seve 	 Zhang He	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art12.pdf	2460	850576
IJHS-51-2016-Issue-4	The Benaki Collection of Fustat Textiles - Analysis and Provenance 	 Lotika Varadarajan	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art13.pdf	3970	854546
IJHS-51-2016-Issue-4	From Balkh to Baghdad: Indian Science and the Birth of the Islamic Golden Age in the Eighth Century 	 Dominik Wujastyk	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art14.pdf	3272	857818
IJHS-51-2016-Issue-4	Books Received for Review & Announcements 	 INSA	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art15.pdf	110	857928
IJHS-51-2016-Issue-4	Cumulative Index 	 Vol. 51.1-4 (2016)	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art16.pdf	135	858063
IJHS-52-2017-Issue-1	Contents 	 Contents	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art00.pdf	205	858268
IJHS-52-2017-Issue-1	Some Features of the Solutions of Kuttaka and Vargaprakrti 	 AK Bag	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art01.pdf	809	859077
IJHS-52-2017-Issue-1	Ideas of Infinitesimal of Bhaskaracarya in Lilavati and Siddhantasiromani 	 A B Padmanabha Rao	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art02.pdf	411	859488
IJHS-52-2017-Issue-1	The Hospital transcends into Hospital Medicine: A Brief Journey through Ancient,  Medieval and Colonial India 	 Jayanta Bhattacharya	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art03.pdf	620	860108
IJHS-52-2017-Issue-1	Amoebic Dysentery and Introduction of Emetine Source Carapichea ipecacacuanha into Indian Subcontinent 	 Ramya Raman and Anantanarayanan Raman	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art04.pdf	644	860752
IJHS-52-2017-Issue-1	Discovery of X-rays and its Impact in India 	 SC Roy	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art05.pdf	730	861482
IJHS-52-2017-Issue-1	Historical Note: Ashutosh Mukherjee’s Contribution on Nineteenth Century Modern Mathematics: A Bird’s Eye View 	 Sabitri Ray Chaudhuri	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art06.pdf	50	861532
IJHS-52-2017-Issue-1	Historical Note: G N Ramachandran: A Nobel Prize Nominee and Nominator 	 Rajinder Singh	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art07.pdf	127	861659
IJHS-52-2017-Issue-1	Historical Note: Udoy Chand Dutt: Prominent Indian Materia Medica Promoters 	 Harkishan Singh	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art08.pdf	184	861843
IJHS-52-2017-Issue-1	Historical Note: Scientific Explorations and Commercial Sales of the Straw Mushroom  Volvariella volvacea (Bull.) Singer in Republican China:  A Brief Review 	 Ruxia Wang, Hui Cao, Jingsong Zhang and Qi Tan	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art09.pdf	723	862566
IJHS-52-2017-Issue-1	Book Review: Rao, A B Padmanabha (trans. and ed.) Bhaskaracarya&#8217;s Lilavati Part I &amp; II 	 MS Sriram	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art10.pdf	374	862940
IJHS-52-2017-Issue-1	Project Report: History of Neurodegenerative Diseases and its impact on Aged Population in India: An Assessment 	 Saumitra Basu	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art11.pdf	378	863318
IJHS-52-2017-Issue-2	Contents 	 Contents	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Contents.pdf	201	863519
IJHS-52-2017-Issue-2	Angular Diameters (bimba) of the Sun, Moon and Earth’s Shadow-cone in Indian Astronomy: A Comparative Study 	 S Balachandra Rao, M Shailaja and V Vanaja	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art01.pdf	579	864098
IJHS-52-2017-Issue-2	Novel Proofs for Summations in the Nisrstarthaduti 	 Aditya Kolachana, K Mahesh and K Ramasubramanian	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art02.pdf	2527	866625
IJHS-52-2017-Issue-2	Sundial for Time–keeping in Jaisalmer Fort 	 Aalok Pandya, Tej Bahadur and Sandip Bhattachar	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art03.pdf	4035	870660
IJHS-52-2017-Issue-2	Edward Blyth and the Asiatic Society 	 Aparajita Basu	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art04.pdf	343	871003
IJHS-52-2017-Issue-2	Central Weaving Institute, Banaras: A Cultural Encounter between the Native and the Modern Form of Instructional Practices 	 Prakrati Bhargava	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art05.pdf	368	871371
IJHS-52-2017-Issue-2	The History of Colonial Science and Medicine in British India: Centre-Periphery Perspective 	 Rahul Bhaumik	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art06.pdf	326	871697
IJHS-52-2017-Issue-2	Historical Note:Cause of Sunrise, Sunset from Jnanesvari and its comparison to Aryabhatiya 	 Anand Dabak	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art07.pdf	394	872091
IJHS-52-2017-Issue-2	Historical Note: Allusions of Rasayanasastra in Telugu Literature 	 Iragavarapu Suryanarayana	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art08.pdf	542	872633
IJHS-52-2017-Issue-2	Historical Note: General Scientific Societies in British India 	 B K Sen	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art09.pdf	467	873100
IJHS-52-2017-Issue-2	Historical Note: Syamadas Mukhopadhyay (1866-1937): A Reputed Geometrician of India 	 Purabi Mukherji and Mala Bhattacharjee	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art10.pdf	346	873446
IJHS-52-2017-Issue-2	Book Review: Gauhar Raza, R Gopichandran, Gurdeep S Sappal and TV Venkateswaran (editors) : Moments of Eureka- Life & Works of Selected Indian Scientists 	 Kankan Bhattacharyya	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art12.pdf	193	873639
IJHS-52-2017-Issue-2	Book Review: B S Shylaja and V S S Sastry : Jantar Mantar Observatories of Jai Singh 	 S Balachandra Rao	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art13.pdf	261	873900
IJHS-52-2017-Issue-2	Project Report: History of High Tin Bronze and Brass of Eastern India 	 Pranab K Chattopadhayay	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art11.pdf	2411	876311
IJHS-52-2017-Issue-3	Identification of Mosquitoes, Nature of Diseases and Treatment in Early Sanskrit Literature 	 Sagan Deep Kaur and Lakhvir Singh	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art01.pdf	2140	878451
IJHS-52-2017-Issue-3	Importance of Plants as depicted in Puranas 	 Dhananjay Vasudeo Dwivedi	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art02.pdf	277	878728
IJHS-52-2017-Issue-3	Strivilasa – An Ayurvedic Manuscript on Cosmetic Procedures of Females, Aphrodisiacs, Diseases and M 	 Goli Penchala Prasad et al.	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art03.pdf	830	879558
IJHS-52-2017-Issue-3	Western Medicine in French Pondichery (1690–1954) 	 Ramya Raman and Anantanarayanan Raman	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art04.pdf	4023	883581
IJHS-52-2017-Issue-3	Institutionalization of Nursing as Profession in the Early Twentieth Century Bengal 	 Sneha Sanyal	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art05.pdf	411	883992
IJHS-52-2017-Issue-3	Historical Notes: The Jaina School of Indian Mathematics 	 Dipak Jadhav	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art06.pdf	343	884335
IJHS-52-2017-Issue-3	Historical Notes: Mango in Ancient Indian Sculptures and during Akbar Period 	 N C Shah	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art07.pdf	1153	885488
IJHS-52-2017-Issue-3	Historical Note: Why and When were the Vijayanagara Walls Built? ..... 	 Jean Deloche	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art08.pdf	114	885602
IJHS-52-2017-Issue-3	Historical Note: B B Ray and Controversy over the Spectral Raman-lines 	 Rajinder Singh	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art09.pdf	2836	888438
IJHS-52-2017-Issue-3	Book Review: Scientifically Yours 	 Kankan Bhattacharyya	https://insa.nic.in//writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art10.pdf	103	888541
