sloka	pada	english	speech_part	word_count	verb_count
2.47.4	पृथूरस्कम्	broadchested	[[('broadchested', 'VBN')]]	1	1
2.72.7	पृष्टः	having been asked	[[('having', 'VBG'), ('been', 'VBN'), ('asked', 'VBN')]]	3	3
2.92.9	पृष्टः	questioned	[[('questioned', 'VBN')]]	1	1
5.58.130	पृष्टश्च	enquired	[[('enquired', 'VBN')]]	1	1
2.72.35	पृष्टा	questioned	[[('questioned', 'VBN')]]	1	1
2.72.41	पृष्टा	questioned	[[('questioned', 'VBN')]]	1	1
3.46.37	पृष्टा	was asked	[[('was', 'VBD'), ('asked', 'VBN')]]	2	2
3.64.8	पृष्टा	asked	[[('asked', 'VBN')]]	1	1
3.74.10	पृष्टा	enquired	[[('enquired', 'VBN')]]	1	1
5.42.14	पृष्टा	questioned	[[('questioned', 'VBN')]]	1	1
3.64.21	पृष्टाः	enquired	[[('enquired', 'VBN')]]	1	1
1.2.25	पृष्ट्वा	having enquired	[[('having', 'VBG'), ('enquired', 'VBN')]]	2	2
1.40.20	पृष्ट्वा	having enquired	[[('having', 'VBG'), ('enquired', 'VBN')]]	2	2
1.47.21	पृष्ट्वा	having enquired	[[('having', 'VBG'), ('enquired', 'VBN')]]	2	2
1.48.1	पृष्ट्वा	having enquired	[[('having', 'VBG'), ('enquired', 'VBN')]]	2	2
1.50.9	पृष्ट्वा	having enquired	[[('having', 'VBG'), ('enquired', 'VBN')]]	2	2
1.61.12	पृष्ट्वा	having enquired	[[('having', 'VBG'), ('enquired', 'VBN')]]	2	2
1.68.7	पृष्ट्वा	having ascertained	[[('having', 'VBG'), ('ascertained', 'VBN')]]	2	2
2.60.12	पृष्ट्वा	asking	[[('asking', 'VBG')]]	1	1
1.73.2	पृष्ट्वा च	having enquired	[[('having', 'VBG'), ('enquired', 'VBN')]]	2	2
1.41.8	पृष्ट्वा चापि	having enquired	[[('having', 'VBG'), ('enquired', 'VBN')]]	2	2
1.48.28	पेततुः	dropped	[[('dropped', 'VBD')]]	1	1
3.25.28	पेतुः	fell	[[('fell', 'VBD')]]	1	1
5.2.58	पोप्लूयमानम्	floating	[[('floating', 'VBG')]]	1	1
2.95.10	पोप्लूयमानान्	floating	[[('floating', 'VBG')]]	1	1
4.5.8	प्रउवाच	said	[[('said', 'VBD')]]	1	1
1.65.14	प्रकम्पते	is trembling	[[('is', 'VBZ'), ('trembling', 'VBG')]]	2	2
5.27.49	प्रकम्पते	is throbbing	[[('is', 'VBZ'), ('throbbing', 'VBG')]]	2	2
5.27.28	प्रकर्षति	was dragging	[[('was', 'VBD'), ('dragging', 'VBG')]]	2	2
5.36.34	प्रकर्षन्	leading	[[('leading', 'VBG')]]	1	1
2.69.16	प्रकर्षन्ती	dragging	[[('dragging', 'VBG')]]	1	1
5.53.44	प्रकाशत	shining	[[('shining', 'VBG')]]	1	1
1.6.26	प्रकाशते	was shining	[[('was', 'VBD'), ('shining', 'VBG')]]	2	2
2.93.8	प्रकाशते	is shining	[[('is', 'VBZ'), ('shining', 'VBG')]]	2	2
3.16.8	प्रकाशते	is shining	[[('is', 'VBZ'), ('shining', 'VBG')]]	2	2
3.44.7	प्रकाशते	appeared	[[('appeared', 'VBD')]]	1	1
5.45.10	प्रकाशते	shining	[[('shining', 'VBG')]]	1	1
2.88.15	प्रकाशन्ते	are shining	[[('are', 'VBP'), ('shining', 'VBG')]]	2	2
3.73.2	प्रकाशन्ते	are shining	[[('are', 'VBP'), ('shining', 'VBG')]]	2	2
4.1.61	प्रकाशन्ते	are glowing	[[('are', 'VBP'), ('glowing', 'VBG')]]	2	2
2.89.19	प्रकाशन्ते स्म	were shining	[[('were', 'VBD'), ('shining', 'VBG')]]	2	2
4.40.59	प्रकाशमानाः	radiating	[[('radiating', 'VBG')]]	1	1
3.31.34	प्रकाशयन्	illuminating	[[('illuminating', 'VBG')]]	1	1
2.76.15	प्रकिरन्तः	strewing	[[('strewing', 'VBG')]]	1	1
5.7.6	प्रकीर्णम्	scattered	[[('scattered', 'VBN')]]	1	1
5.63.9	प्रकृष्टाः	dragged	[[('dragged', 'VBD')]]	1	1
5.61.22	प्रकृष्यते च	pulled	[[('pulled', 'VBD')]]	1	1
2.50.49	प्रक्षाल्य	having washed	[[('having', 'VBG'), ('washed', 'VBN')]]	2	2
2.87.20	प्रक्षाल्य	having washed	[[('having', 'VBG'), ('washed', 'VBN')]]	2	2
2.12.91	प्रक्षिप्य	having thrown	[[('having', 'VBG'), ('thrown', 'VBN')]]	2	2
1.7.15	प्रख्याताः	renowned	[[('renowned', 'VBN')]]	1	1
4.1.20	प्रगीताः	singing	[[('singing', 'VBG')]]	1	1
1.16.11	प्रगृह्य	holding	[[('holding', 'VBG')]]	1	1
1.74.17	प्रगृह्य	grasping	[[('grasping', 'VBG')]]	1	1
2.102.26	प्रगृह्य	holding	[[('holding', 'VBG')]]	1	1
2.103.28	प्रगृह्य	clasping	[[('clasping', 'VBG')]]	1	1
2.104.4	प्रगृह्य	holding	[[('holding', 'VBG')]]	1	1
2.37.10	प्रगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
2.6.2	प्रगृह्य	having held	[[('having', 'VBG'), ('held', 'VBN')]]	2	2
2.65.29	प्रगृह्य	holding	[[('holding', 'VBG')]]	1	1
3.26.12	प्रगृह्य	holding	[[('holding', 'VBG')]]	1	1
3.28.26	प्रगृह्य	lifting	[[('lifting', 'VBG')]]	1	1
3.3.15	प्रगृह्य	taking	[[('taking', 'VBG')]]	1	1
3.3.27	प्रगृह्य	holding	[[('holding', 'VBG')]]	1	1
3.60.38	प्रगृह्य	holding	[[('holding', 'VBG')]]	1	1
2.1.15	प्रग्रहवान्	selfrestrained	[[('selfrestrained', 'VBN')]]	1	1
2.41.12	प्रचकाशिरे	were shining	[[('were', 'VBD'), ('shining', 'VBG')]]	2	2
3.4.4	प्रचक्रतुः	began	[[('began', 'VBD')]]	1	1
2.34.12	प्रचक्रमुः	went	[[('went', 'VBD')]]	1	1
2.55.3	प्रचक्रमे	began	[[('began', 'VBD')]]	1	1
5.11.47	प्रचक्रमे	departed	[[('departed', 'VBN')]]	1	1
5.33.18	प्रचक्रमे	arranged	[[('arranged', 'VBN')]]	1	1
1.11.25	प्रचक्रुः	fulfilled	[[('fulfilled', 'VBN')]]	1	1
2.41.13	प्रचचाल	was shaken	[[('was', 'VBD'), ('shaken', 'VBN')]]	2	2
3.23.15	प्रचचाल	trembled	[[('trembled', 'VBN')]]	1	1
1.34.18	प्रचरन्ति	are moving	[[('are', 'VBP'), ('moving', 'VBG')]]	2	2
2.119.8	प्रचरन्ति	are wandering	[[('are', 'VBP'), ('wandering', 'VBG')]]	2	2
2.37.37	प्रचुक्रोश	shouted	[[('shouted', 'VBN')]]	1	1
2.46.33	प्रचोदयामास	urged	[[('urged', 'VBD')]]	1	1
5.47.10	प्रचोदयामास	provoked	[[('provoked', 'VBN')]]	1	1
2.14.11	प्रचोदितः	having been urged	[[('having', 'VBG'), ('been', 'VBN'), ('urged', 'VBN')]]	3	3
2.14.23	प्रचोदितः	incited	[[('incited', 'VBN')]]	1	1
2.19.8	प्रचोदितः	having been ordered	[[('having', 'VBG'), ('been', 'VBN'), ('ordered', 'VBN')]]	3	3
2.26.22	प्रचोदितः	was urged	[[('was', 'VBD'), ('urged', 'VBN')]]	2	2
3.40.21	प्रचोदितः	urged	[[('urged', 'VBD')]]	1	1
3.43.22	प्रचोदितः	prompted	[[('prompted', 'VBN')]]	1	1
3.59.6	प्रचोदितः	provoked	[[('provoked', 'VBN')]]	1	1
4.66.38	प्रचोदितः	inspired	[[('inspired', 'VBN')]]	1	1
5.1.115	प्रचोदितः	prompted	[[('prompted', 'VBN')]]	1	1
2.21.42	प्रचोदितः हि	urged	[[('urged', 'VBD')]]	1	1
3.64.8	प्रचोदिता	prompted	[[('prompted', 'VBN')]]	1	1
1.14.28	प्रचोदिताः	prompted	[[('prompted', 'VBN')]]	1	1
2.93.12	प्रचोदिताः	incited	[[('incited', 'VBN')]]	1	1
4.41.18	प्रच्छन्ना	covered	[[('covered', 'VBN')]]	1	1
2.114.20	प्रच्छन्नाम्	obscured	[[('obscured', 'VBN')]]	1	1
2.93.15	प्रच्छाद्य	having enveloped	[[('having', 'VBG'), ('enveloped', 'VBN')]]	2	2
2.8.36	प्रच्छाद्यमानम्	being overpowered	[[('being', 'VBG'), ('overpowered', 'VBN')]]	2	2
3.47.21	प्रच्युताः	dislodged	[[('dislodged', 'VBN')]]	1	1
5.16.32	प्रजगाम	reached	[[('reached', 'VBN')]]	1	1
3.13.27	प्रजग्मतुः	proceeded	[[('proceeded', 'VBD')]]	1	1
1.30.8	प्रजज्वाल	inflammed	[[('inflammed', 'VBN')]]	1	1
3.72.2	प्रजज्वाल	lighted	[[('lighted', 'VBN')]]	1	1
5.4.6	प्रजज्वाल	glittering	[[('glittering', 'VBG')]]	1	1
4.5.8	प्रजहौ	abandoned	[[('abandoned', 'VBN')]]	1	1
2.25.47	प्रज्वलितः	glowing	[[('glowing', 'VBG')]]	1	1
1.63.20	प्रणतः  भूत्वा	having bowed	[[('having', 'VBG'), ('bowed', 'VBN')]]	2	2
1.14.54	प्रणतस्य	prostrated	[[('prostrated', 'VBN')]]	1	1
5.61.17	प्रणदन्	shouting	[[('shouting', 'VBG')]]	1	1
5.61.14	प्रणमन्ति	prostrated	[[('prostrated', 'VBN')]]	1	1
5.40.19	प्रणम्य	prostrated	[[('prostrated', 'VBN')]]	1	1
5.58.100	प्रणम्य	saluted	[[('saluted', 'VBN')]]	1	1
5.58.103	प्रणम्य	saluted	[[('saluted', 'VBN')]]	1	1
5.58.6	प्रणम्य	saluted	[[('saluted', 'VBN')]]	1	1
1.44.22	प्रणश्यन्ति	are destroyed	[[('are', 'VBP'), ('destroyed', 'VBN')]]	2	2
2.8.39	प्रणष्टः	ruined	[[('ruined', 'VBN')]]	1	1
4.48.13	प्रणष्टः	was lost	[[('was', 'VBD'), ('lost', 'VBN')]]	2	2
5.29.6	प्रणष्टम्	dried	[[('dried', 'VBN')]]	1	1
5.41.19	प्रणष्टरूपम्	disfigured	[[('disfigured', 'VBN')]]	1	1
5.15.49	प्रणष्टा	lost	[[('lost', 'VBN')]]	1	1
4.67.32	प्रणाशितः	has been removed	[[('has', 'VBZ'), ('been', 'VBN'), ('removed', 'VBN')]]	3	3
1.55.15	प्रणिपत्य	having prostrated	[[('having', 'VBG'), ('prostrated', 'VBN')]]	2	2
2.50.44	प्रणिहितम्	initiated	[[('initiated', 'VBN')]]	1	1
2.97.31	प्रणीता	having been brought	[[('having', 'VBG'), ('been', 'VBN'), ('brought', 'VBN')]]	3	3
3.49.12	प्रणीयताम्	diverted	[[('diverted', 'VBN')]]	1	1
5.61.17	प्रणुदन्	pushing	[[('pushing', 'VBG')]]	1	1
3.5.12	प्रतपन्तम्	shining	[[('shining', 'VBG')]]	1	1
3.23.32	प्रतस्थुः	marched	[[('marched', 'VBN')]]	1	1
2.52.99	प्रतस्थे	went	[[('went', 'VBD')]]	1	1
2.75.8	प्रतस्थे	proceeded	[[('proceeded', 'VBD')]]	1	1
3.45.41	प्रतस्थे	went	[[('went', 'VBD')]]	1	1
4.1.126	प्रतस्थे	started	[[('started', 'VBN')]]	1	1
4.45.7	प्रतस्थे	started	[[('started', 'VBN')]]	1	1
1.3.34	प्रतारं च	crossing	[[('crossing', 'VBG')]]	1	1
2.12.48	प्रति गृह्णन्तीम्	receving	[[('receving', 'VBG')]]	1	1
2.89.8	प्रति प्रविश्य	having entered	[[('having', 'VBG'), ('entered', 'VBN')]]	2	2
3.11.71	प्रतिगृहीतः	was received	[[('was', 'VBD'), ('received', 'VBN')]]	2	2
4.36.2	प्रतिगृहीते	were accepted	[[('were', 'VBD'), ('accepted', 'VBN')]]	2	2
1.10.18	प्रतिगृह्य	having  received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
1.16.21	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
1.17.35	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
1.18.43	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
1.27.26	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
1.35.19	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
1.50.8	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
1.52.4	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
1.74.25	प्रतिगृह्य	having accpted	[[('having', 'VBG'), ('accpted', 'VBN')]]	2	2
2.118.22	प्रतिगृह्य	having accepted	[[('having', 'VBG'), ('accepted', 'VBN')]]	2	2
2.2.54	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
2.32.11	प्रतिगृह्य	having accepted	[[('having', 'VBG'), ('accepted', 'VBN')]]	2	2
2.32.43	प्रतिगृह्य	having accepted	[[('having', 'VBG'), ('accepted', 'VBN')]]	2	2
2.37.7	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
2.4.4	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
2.54.20	प्रतिगृह्य	having  received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
2.70.4	प्रतिगृह्य	having accepted	[[('having', 'VBG'), ('accepted', 'VBN')]]	2	2
2.70.6	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
2.82.28	प्रतिगृह्य	having received	[[('having', 'VBG'), ('received', 'VBN')]]	2	2
3.26.4	प्रतिगृह्य	retaliated	[[('retaliated', 'VBN')]]	1	1
5.46.15	प्रतिगृह्य	accepting	[[('accepting', 'VBG')]]	1	1
5.67.31	प्रतिगृह्य	took	[[('took', 'VBD')]]	1	1
3.46.35	प्रतिगृह्यताम्	please take	[[('please', 'VB'), ('take', 'VB')]]	2	2
2.116.15	प्रतिघ्नन्ति	are killing	[[('are', 'VBP'), ('killing', 'VBG')]]	2	2
1.17.35	प्रतिजग्मुः	returned	[[('returned', 'VBN')]]	1	1
2.91.83	प्रतिजग्मुश्च	returned	[[('returned', 'VBN')]]	1	1
1.22.20	प्रतिजग्राह	received	[[('received', 'VBN')]]	1	1
1.49.17	प्रतिजग्राह	received	[[('received', 'VBN')]]	1	1
2.54.33	प्रतिजग्राह	honoured	[[('honoured', 'VBN')]]	1	1
3.11.20	प्रतिजग्राह	received	[[('received', 'VBN')]]	1	1
3.12.26	प्रतिजग्राह	received	[[('received', 'VBN')]]	1	1
3.25.12	प्रतिजग्राह	resisted	[[('resisted', 'VBN')]]	1	1
3.26.19	प्रतिजग्राह	received	[[('received', 'VBN')]]	1	1
3.26.3	प्रतिजग्राह	retaliated	[[('retaliated', 'VBN')]]	1	1
3.27.9	प्रतिजग्राह	retaliated	[[('retaliated', 'VBN')]]	1	1
3.51.6	प्रतिजग्राह	endured	[[('endured', 'VBN')]]	1	1
1.1.44	प्रतिज्ञातः	was promised	[[('was', 'VBD'), ('promised', 'VBN')]]	2	2
3.9.10	प्रतिज्ञातः	is promised	[[('is', 'VBZ'), ('promised', 'VBN')]]	2	2
2.38.11	प्रतिज्ञातम्	has been promised	[[('has', 'VBZ'), ('been', 'VBN'), ('promised', 'VBN')]]	3	3
5.51.9	प्रतिज्ञातम्	is promised	[[('is', 'VBZ'), ('promised', 'VBN')]]	2	2
2.109.25	प्रतिज्ञाता	is sworn	[[('is', 'VBZ'), ('sworn', 'VBN')]]	2	2
1.37.12	प्रतिज्ञाय	promised	[[('promised', 'VBN')]]	1	1
1.60.27	प्रतिज्ञाय	having promised	[[('having', 'VBG'), ('promised', 'VBN')]]	2	2
1.75.7	प्रतिज्ञाय	having vowed	[[('having', 'VBG'), ('vowed', 'VBN')]]	2	2
2.109.24	प्रतिज्ञाय	having sworn	[[('having', 'VBG'), ('sworn', 'VBN')]]	2	2
2.112.26	प्रतिज्ञाय	having promised	[[('having', 'VBG'), ('promised', 'VBN')]]	2	2
2.90.9	प्रतिज्ञाय	informing	[[('informing', 'VBG')]]	1	1
5.39.5	प्रतिज्ञाय	promised	[[('promised', 'VBN')]]	1	1
3.52.2	प्रतिदृश्यते	are perceived	[[('are', 'VBP'), ('perceived', 'VBN')]]	2	2
1.35.24	प्रतिनन्द्य	enjoying	[[('enjoying', 'VBG')]]	1	1
2.112.30	प्रतिनन्द्य	having greeted	[[('having', 'VBG'), ('greeted', 'VBN')]]	2	2
5.3.8	प्रतिनादिताम्	resounding	[[('resounding', 'VBG')]]	1	1
2.26.22	प्रतिनिर्जितः	has been conquered	[[('has', 'VBZ'), ('been', 'VBN'), ('conquered', 'VBN')]]	3	3
3.42.25	प्रतिनिवर्तते	returned	[[('returned', 'VBN')]]	1	1
2.40.16	प्रतिन्यस्य	placing	[[('placing', 'VBG')]]	1	1
2.71.5	प्रतिपद्य	having arrived	[[('having', 'VBG'), ('arrived', 'VBN')]]	2	2
3.49.8	प्रतिपद्य	assuming	[[('assuming', 'VBG')]]	1	1
2.75.37	प्रतिपद्यताम्	be obtained	[[('be', 'VB'), ('obtained', 'VBN')]]	2	2
2.75.45	प्रतिपद्यताम्	be obtained	[[('be', 'VB'), ('obtained', 'VBN')]]	2	2
2.38.7	प्रतिपन्नं हि	was taken	[[('was', 'VBD'), ('taken', 'VBN')]]	2	2
2.74.6	प्रतिपादितः	obtained	[[('obtained', 'VBN')]]	1	1
1.34.7	प्रतिपादिता	was bestowed	[[('was', 'VBD'), ('bestowed', 'VBN')]]	2	2
2.3.48	प्रतिपूजितः	worshipped	[[('worshipped', 'VBD')]]	1	1
3.11.29	प्रतिपूजितः	being honoured	[[('being', 'VBG'), ('honoured', 'VBN')]]	2	2
2.117.28	प्रतिपूज्य	having worshipped	[[('having', 'VBG'), ('worshipped', 'VBD')]]	2	2
3.14.34	प्रतिपूज्य	having worshipped	[[('having', 'VBG'), ('worshipped', 'VBD')]]	2	2
4.27.41	प्रतिपूज्य	respecting	[[('respecting', 'VBG')]]	1	1
3.69.2	प्रतिपेदतुः	reached	[[('reached', 'VBN')]]	1	1
1.38.18	प्रतिपेदिरे	attained	[[('attained', 'VBN')]]	1	1
1.43.28	प्रतिपेदिरे	attained	[[('attained', 'VBN')]]	1	1
5.42.2	प्रतिपेदिरे	appeared	[[('appeared', 'VBD')]]	1	1
5.38.38	प्रतिपेदे	went reached	[[('went', 'VBD'), ('reached', 'VBN')]]	2	2
5.67.17	प्रतिपेदे	returned	[[('returned', 'VBN')]]	1	1
5.37.10	प्रतिप्रदानम्	returning	[[('returning', 'VBG')]]	1	1
2.115.27	प्रतिप्रयाते	had departed	[[('had', 'VBD'), ('departed', 'VBN')]]	2	2
2.62.21	प्रतिबुद्धः	was awakened	[[('was', 'VBD'), ('awakened', 'VBN')]]	2	2
2.15.25	प्रतिबुध्य	being awake	[[('being', 'VBG'), ('awake', 'VB')]]	2	2
4.38.21	प्रतिबुध्यते	gets awakened	[[('gets', 'VBZ'), ('awakened', 'VBD')]]	2	2
2.56.3	प्रतिबोधितः	awakened	[[('awakened', 'VBN')]]	1	1
2.88.5	प्रतिबोधितः	awakened	[[('awakened', 'VBN')]]	1	1
1.26.36	प्रतिबोध्यमानः	having been awakened	[[('having', 'VBG'), ('been', 'VBN'), ('awakened', 'VBN')]]	3	3
2.35.28	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
2.56.14	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
2.60.8	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
2.76.9	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
2.88.22	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
2.93.18	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
3.39.15	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
4.61.12	प्रतिभाति	appeared	[[('appeared', 'VBD')]]	1	1
5.13.18	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
5.34.6	प्रतिभाति	appears	[[('appears', 'VBZ')]]	1	1
5.1.208	प्रतिमो	descended	[[('descended', 'VBN')]]	1	1
2.12.3	प्रतिलभ्य	having regained	[[('having', 'VBG'), ('regained', 'VBN')]]	2	2
2.12.6	प्रतिलभ्य	having regained	[[('having', 'VBG'), ('regained', 'VBN')]]	2	2
2.21.50	प्रतिलभ्य	having regained	[[('having', 'VBG'), ('regained', 'VBN')]]	2	2
2.39.9	प्रतिलभ्यैव	having regained	[[('having', 'VBG'), ('regained', 'VBN')]]	2	2
4.61.12	प्रतिलोकितः	was seen	[[('was', 'VBD'), ('seen', 'VBN')]]	2	2
2.116.10	प्रतिवर्तते तावत्	is arising	[[('is', 'VBZ'), ('arising', 'VBG')]]	2	2
3.43.8	प्रतिवार्य	intervened	[[('intervened', 'VBN')]]	1	1
5.61.22	प्रतिवार्यमाणैः	retaliated	[[('retaliated', 'VBN')]]	1	1
2.36.2	प्रतिविधीयताम्	be arranged	[[('be', 'VB'), ('arranged', 'VBN')]]	2	2
