nid	naks	gname	lon	lat	year	date	jd
N02-Bha	भरणी	* 41 Ari	359.034	10.245	-1550	-1550-12-31T18:00:00	1155285.034468
N03-Kri	क्रित्तिकाः	η Tau	10.807	3.704	-1550	-1550-12-31T18:00:00	1155285.034468
N04-Roh	रोहिणी	α Tau	20.538	-5.700	-1550	-1550-12-31T18:00:00	1155285.034468
N05-Mrg	मृगशीर्षः	λ Ori	34.490	-13.834	-1550	-1550-12-31T18:00:00	1155285.034468
N06-Ard	आर्द्रा	γ Gem	49.891	-7.159	-1550	-1550-12-31T18:00:00	1155285.034468
N07-Pun	पुनर्वसू	β Gem	64.591	6.514	-1550	-1550-12-31T18:00:00	1155285.034468
N08-Pus	पुष्यः	δ Cnc	79.473	-0.079	-1550	-1550-12-31T18:00:00	1155285.034468
N09-Asl	आश्लेषः	ζ Hya	85.517	-11.295	-1550	-1550-12-31T18:00:00	1155285.034468
N10-Mag	मघाः	ζ Leo	98.267	11.590	-1550	-1550-12-31T18:00:00	1155285.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	111.814	14.199	-1550	-1550-12-31T18:00:00	1155285.034468
N12-UPal	उत्तरफल्गुनी	β Leo	122.724	12.483	-1550	-1550-12-31T18:00:00	1155285.034468
N13-Has	हस्तः	δ Crv	144.482	-11.896	-1550	-1550-12-31T18:00:00	1155285.034468
N14-Chi	चित्रा	α Vir	154.684	-1.840	-1550	-1550-12-31T18:00:00	1155285.034468
N15-Swa	स्वाती	α Boo	154.808	33.308	-1550	-1550-12-31T18:00:00	1155285.034468
N16-Vis	विशाखे	α2 Lib	175.961	0.744	-1550	-1550-12-31T18:00:00	1155285.034468
N17-Anu	अनूराधा	δ Sco	193.378	-1.534	-1550	-1550-12-31T18:00:00	1155285.034468
N18-Jye	ज्येष्ठा	ε Sco	206.678	-10.806	-1550	-1550-12-31T18:00:00	1155285.034468
N19-Mul	मूलं	κ Sco	217.294	-15.146	-1550	-1550-12-31T18:00:00	1155285.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	230.929	-3.481	-1550	-1550-12-31T18:00:00	1155285.034468
N21-UAsh	उत्तराषाढा	η Sgr	222.228	-53.602	-1550	-1550-12-31T18:00:00	1155285.034468
N22-Shr	श्रवणः	α Aql	252.004	29.459	-1550	-1550-12-31T18:00:00	1155285.034468
N23-Dha	धनिष्ठा	β Del	267.228	32.348	-1550	-1550-12-31T18:00:00	1155285.034468
N24-Sha	शतभिषक्	λ Aqr	292.346	-0.232	-1550	-1550-12-31T18:00:00	1155285.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	304.407	19.546	-1550	-1550-12-31T18:00:00	1155285.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	304.055	28.910	-1550	-1550-12-31T18:00:00	1155285.034468
N27-Rev	रेवती	ε Psc	328.397	0.916	-1550	-1550-12-31T18:00:00	1155285.034468
N01-Ash	अश्विनी	β Ari	345.449	8.376	-1500	-1500-12-31T06:00:00	1173547.534468
N02-Bha	भरणी	* 41 Ari	359.722	10.248	-1500	-1500-12-31T06:00:00	1173547.534468
N03-Kri	क्रित्तिकाः	η Tau	11.495	3.709	-1500	-1500-12-31T06:00:00	1173547.534468
N04-Roh	रोहिणी	α Tau	21.227	-5.697	-1500	-1500-12-31T06:00:00	1173547.534468
N05-Mrg	मृगशीर्षः	λ Ori	35.179	-13.828	-1500	-1500-12-31T06:00:00	1173547.534468
N06-Ard	आर्द्रा	γ Gem	50.580	-7.153	-1500	-1500-12-31T06:00:00	1173547.534468
N07-Pun	पुनर्वसू	β Gem	65.271	6.517	-1500	-1500-12-31T06:00:00	1173547.534468
N08-Pus	पुष्यः	δ Cnc	80.162	-0.076	-1500	-1500-12-31T06:00:00	1173547.534468
N09-Asl	आश्लेषः	ζ Hya	86.203	-11.290	-1500	-1500-12-31T06:00:00	1173547.534468
N10-Mag	मघाः	ζ Leo	98.956	11.595	-1500	-1500-12-31T06:00:00	1173547.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	112.506	14.202	-1500	-1500-12-31T06:00:00	1173547.534468
N12-UPal	उत्तरफल्गुनी	β Leo	123.408	12.481	-1500	-1500-12-31T06:00:00	1173547.534468
N13-Has	हस्तः	δ Crv	145.167	-11.899	-1500	-1500-12-31T06:00:00	1173547.534468
N14-Chi	चित्रा	α Vir	155.371	-1.842	-1500	-1500-12-31T06:00:00	1173547.534468
N15-Swa	स्वाती	α Boo	155.500	33.272	-1500	-1500-12-31T06:00:00	1173547.534468
N16-Vis	विशाखे	α2 Lib	176.648	0.739	-1500	-1500-12-31T06:00:00	1173547.534468
N17-Anu	अनूराधा	δ Sco	194.066	-1.540	-1500	-1500-12-31T06:00:00	1173547.534468
N18-Jye	ज्येष्ठा	ε Sco	207.359	-10.819	-1500	-1500-12-31T06:00:00	1173547.534468
N19-Mul	मूलं	κ Sco	217.981	-15.153	-1500	-1500-12-31T06:00:00	1173547.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	231.618	-3.488	-1500	-1500-12-31T06:00:00	1173547.534468
N21-UAsh	उत्तराषाढा	η Sgr	222.915	-53.610	-1500	-1500-12-31T06:00:00	1173547.534468
N22-Shr	श्रवणः	α Aql	252.701	29.456	-1500	-1500-12-31T06:00:00	1173547.534468
N23-Dha	धनिष्ठा	β Del	267.915	32.341	-1500	-1500-12-31T06:00:00	1173547.534468
N24-Sha	शतभिषक्	λ Aqr	293.035	-0.235	-1500	-1500-12-31T06:00:00	1173547.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	305.093	19.544	-1500	-1500-12-31T06:00:00	1173547.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	304.741	28.907	-1500	-1500-12-31T06:00:00	1173547.534468
N27-Rev	रेवती	ε Psc	329.084	0.918	-1500	-1500-12-31T06:00:00	1173547.534468
N01-Ash	अश्विनी	β Ari	346.138	8.377	-1450	-1450-12-31T18:00:00	1191810.034468
N02-Bha	भरणी	* 41 Ari	0.410	10.250	-1450	-1450-12-31T18:00:00	1191810.034468
N03-Kri	क्रित्तिकाः	η Tau	12.183	3.713	-1450	-1450-12-31T18:00:00	1191810.034468
N04-Roh	रोहिणी	α Tau	21.917	-5.694	-1450	-1450-12-31T18:00:00	1191810.034468
N05-Mrg	मृगशीर्षः	λ Ori	35.868	-13.821	-1450	-1450-12-31T18:00:00	1191810.034468
N06-Ard	आर्द्रा	γ Gem	51.268	-7.146	-1450	-1450-12-31T18:00:00	1191810.034468
N07-Pun	पुनर्वसू	β Gem	65.951	6.519	-1450	-1450-12-31T18:00:00	1191810.034468
N08-Pus	पुष्यः	δ Cnc	80.851	-0.073	-1450	-1450-12-31T18:00:00	1191810.034468
N09-Asl	आश्लेषः	ζ Hya	86.890	-11.284	-1450	-1450-12-31T18:00:00	1191810.034468
N10-Mag	मघाः	ζ Leo	99.646	11.600	-1450	-1450-12-31T18:00:00	1191810.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	113.198	14.205	-1450	-1450-12-31T18:00:00	1191810.034468
N12-UPal	उत्तरफल्गुनी	β Leo	124.092	12.479	-1450	-1450-12-31T18:00:00	1191810.034468
N13-Has	हस्तः	δ Crv	145.852	-11.902	-1450	-1450-12-31T18:00:00	1191810.034468
N14-Chi	चित्रा	α Vir	156.059	-1.844	-1450	-1450-12-31T18:00:00	1191810.034468
N15-Swa	स्वाती	α Boo	156.192	33.236	-1450	-1450-12-31T18:00:00	1191810.034468
N16-Vis	विशाखे	α2 Lib	177.335	0.734	-1450	-1450-12-31T18:00:00	1191810.034468
N17-Anu	अनूराधा	δ Sco	194.755	-1.546	-1450	-1450-12-31T18:00:00	1191810.034468
N18-Jye	ज्येष्ठा	ε Sco	208.039	-10.832	-1450	-1450-12-31T18:00:00	1191810.034468
N19-Mul	मूलं	κ Sco	218.669	-15.160	-1450	-1450-12-31T18:00:00	1191810.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	232.307	-3.495	-1450	-1450-12-31T18:00:00	1191810.034468
N21-UAsh	उत्तराषाढा	η Sgr	223.602	-53.617	-1450	-1450-12-31T18:00:00	1191810.034468
N22-Shr	श्रवणः	α Aql	253.397	29.454	-1450	-1450-12-31T18:00:00	1191810.034468
N23-Dha	धनिष्ठा	β Del	268.603	32.334	-1450	-1450-12-31T18:00:00	1191810.034468
N24-Sha	शतभिषक्	λ Aqr	293.723	-0.238	-1450	-1450-12-31T18:00:00	1191810.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	305.780	19.541	-1450	-1450-12-31T18:00:00	1191810.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	305.426	28.905	-1450	-1450-12-31T18:00:00	1191810.034468
N27-Rev	रेवती	ε Psc	329.771	0.919	-1450	-1450-12-31T18:00:00	1191810.034468
N01-Ash	अश्विनी	β Ari	346.826	8.378	-1400	-1400-12-31T06:00:00	1210072.534468
N02-Bha	भरणी	* 41 Ari	1.098	10.252	-1400	-1400-12-31T06:00:00	1210072.534468
N03-Kri	क्रित्तिकाः	η Tau	12.871	3.718	-1400	-1400-12-31T06:00:00	1210072.534468
N04-Roh	रोहिणी	α Tau	22.606	-5.691	-1400	-1400-12-31T06:00:00	1210072.534468
N05-Mrg	मृगशीर्षः	λ Ori	36.557	-13.815	-1400	-1400-12-31T06:00:00	1210072.534468
N06-Ard	आर्द्रा	γ Gem	51.957	-7.140	-1400	-1400-12-31T06:00:00	1210072.534468
N07-Pun	पुनर्वसू	β Gem	66.631	6.522	-1400	-1400-12-31T06:00:00	1210072.534468
N08-Pus	पुष्यः	δ Cnc	81.540	-0.070	-1400	-1400-12-31T06:00:00	1210072.534468
N09-Asl	आश्लेषः	ζ Hya	87.576	-11.279	-1400	-1400-12-31T06:00:00	1210072.534468
N10-Mag	मघाः	ζ Leo	100.336	11.604	-1400	-1400-12-31T06:00:00	1210072.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	113.891	14.208	-1400	-1400-12-31T06:00:00	1210072.534468
N12-UPal	उत्तरफल्गुनी	β Leo	124.776	12.477	-1400	-1400-12-31T06:00:00	1210072.534468
N13-Has	हस्तः	δ Crv	146.538	-11.906	-1400	-1400-12-31T06:00:00	1210072.534468
N14-Chi	चित्रा	α Vir	156.747	-1.847	-1400	-1400-12-31T06:00:00	1210072.534468
N15-Swa	स्वाती	α Boo	156.884	33.200	-1400	-1400-12-31T06:00:00	1210072.534468
N16-Vis	विशाखे	α2 Lib	178.023	0.729	-1400	-1400-12-31T06:00:00	1210072.534468
N17-Anu	अनूराधा	δ Sco	195.443	-1.552	-1400	-1400-12-31T06:00:00	1210072.534468
N18-Jye	ज्येष्ठा	ε Sco	208.720	-10.845	-1400	-1400-12-31T06:00:00	1210072.534468
N19-Mul	मूलं	κ Sco	219.357	-15.167	-1400	-1400-12-31T06:00:00	1210072.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	232.996	-3.502	-1400	-1400-12-31T06:00:00	1210072.534468
N21-UAsh	उत्तराषाढा	η Sgr	224.289	-53.624	-1400	-1400-12-31T06:00:00	1210072.534468
N22-Shr	श्रवणः	α Aql	254.094	29.451	-1400	-1400-12-31T06:00:00	1210072.534468
N23-Dha	धनिष्ठा	β Del	269.290	32.327	-1400	-1400-12-31T06:00:00	1210072.534468
N24-Sha	शतभिषक्	λ Aqr	294.412	-0.241	-1400	-1400-12-31T06:00:00	1210072.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	306.466	19.538	-1400	-1400-12-31T06:00:00	1210072.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	306.112	28.902	-1400	-1400-12-31T06:00:00	1210072.534468
N27-Rev	रेवती	ε Psc	330.458	0.921	-1400	-1400-12-31T06:00:00	1210072.534468
N01-Ash	अश्विनी	β Ari	347.515	8.379	-1350	-1350-12-31T18:00:00	1228335.034468
N02-Bha	भरणी	* 41 Ari	1.786	10.255	-1350	-1350-12-31T18:00:00	1228335.034468
N03-Kri	क्रित्तिकाः	η Tau	13.559	3.722	-1350	-1350-12-31T18:00:00	1228335.034468
N04-Roh	रोहिणी	α Tau	23.295	-5.688	-1350	-1350-12-31T18:00:00	1228335.034468
N05-Mrg	मृगशीर्षः	λ Ori	37.246	-13.808	-1350	-1350-12-31T18:00:00	1228335.034468
N06-Ard	आर्द्रा	γ Gem	52.646	-7.134	-1350	-1350-12-31T18:00:00	1228335.034468
N07-Pun	पुनर्वसू	β Gem	67.312	6.525	-1350	-1350-12-31T18:00:00	1228335.034468
N08-Pus	पुष्यः	δ Cnc	82.229	-0.068	-1350	-1350-12-31T18:00:00	1228335.034468
N09-Asl	आश्लेषः	ζ Hya	88.263	-11.274	-1350	-1350-12-31T18:00:00	1228335.034468
N10-Mag	मघाः	ζ Leo	101.026	11.609	-1350	-1350-12-31T18:00:00	1228335.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	114.584	14.211	-1350	-1350-12-31T18:00:00	1228335.034468
N12-UPal	उत्तरफल्गुनी	β Leo	125.460	12.475	-1350	-1350-12-31T18:00:00	1228335.034468
N13-Has	हस्तः	δ Crv	147.223	-11.909	-1350	-1350-12-31T18:00:00	1228335.034468
N14-Chi	चित्रा	α Vir	157.435	-1.849	-1350	-1350-12-31T18:00:00	1228335.034468
N15-Swa	स्वाती	α Boo	157.577	33.165	-1350	-1350-12-31T18:00:00	1228335.034468
N16-Vis	विशाखे	α2 Lib	178.710	0.724	-1350	-1350-12-31T18:00:00	1228335.034468
N17-Anu	अनूराधा	δ Sco	196.131	-1.558	-1350	-1350-12-31T18:00:00	1228335.034468
N18-Jye	ज्येष्ठा	ε Sco	209.401	-10.858	-1350	-1350-12-31T18:00:00	1228335.034468
N19-Mul	मूलं	κ Sco	220.045	-15.174	-1350	-1350-12-31T18:00:00	1228335.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	233.685	-3.508	-1350	-1350-12-31T18:00:00	1228335.034468
N21-UAsh	उत्तराषाढा	η Sgr	224.976	-53.631	-1350	-1350-12-31T18:00:00	1228335.034468
N22-Shr	श्रवणः	α Aql	254.791	29.448	-1350	-1350-12-31T18:00:00	1228335.034468
N23-Dha	धनिष्ठा	β Del	269.978	32.321	-1350	-1350-12-31T18:00:00	1228335.034468
N24-Sha	शतभिषक्	λ Aqr	295.101	-0.244	-1350	-1350-12-31T18:00:00	1228335.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	307.153	19.535	-1350	-1350-12-31T18:00:00	1228335.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	306.798	28.900	-1350	-1350-12-31T18:00:00	1228335.034468
N27-Rev	रेवती	ε Psc	331.146	0.922	-1350	-1350-12-31T18:00:00	1228335.034468
N01-Ash	अश्विनी	β Ari	348.204	8.379	-1300	-1300-12-31T06:00:00	1246597.534468
N02-Bha	भरणी	* 41 Ari	2.474	10.257	-1300	-1300-12-31T06:00:00	1246597.534468
N03-Kri	क्रित्तिकाः	η Tau	14.248	3.727	-1300	-1300-12-31T06:00:00	1246597.534468
N04-Roh	रोहिणी	α Tau	23.985	-5.685	-1300	-1300-12-31T06:00:00	1246597.534468
N05-Mrg	मृगशीर्षः	λ Ori	37.935	-13.802	-1300	-1300-12-31T06:00:00	1246597.534468
N06-Ard	आर्द्रा	γ Gem	53.335	-7.128	-1300	-1300-12-31T06:00:00	1246597.534468
N07-Pun	पुनर्वसू	β Gem	67.992	6.528	-1300	-1300-12-31T06:00:00	1246597.534468
N08-Pus	पुष्यः	δ Cnc	82.919	-0.065	-1300	-1300-12-31T06:00:00	1246597.534468
N09-Asl	आश्लेषः	ζ Hya	88.950	-11.269	-1300	-1300-12-31T06:00:00	1246597.534468
N10-Mag	मघाः	ζ Leo	101.716	11.614	-1300	-1300-12-31T06:00:00	1246597.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	115.277	14.213	-1300	-1300-12-31T06:00:00	1246597.534468
N12-UPal	उत्तरफल्गुनी	β Leo	126.145	12.472	-1300	-1300-12-31T06:00:00	1246597.534468
N13-Has	हस्तः	δ Crv	147.908	-11.913	-1300	-1300-12-31T06:00:00	1246597.534468
N14-Chi	चित्रा	α Vir	158.123	-1.851	-1300	-1300-12-31T06:00:00	1246597.534468
N15-Swa	स्वाती	α Boo	158.269	33.129	-1300	-1300-12-31T06:00:00	1246597.534468
N16-Vis	विशाखे	α2 Lib	179.398	0.719	-1300	-1300-12-31T06:00:00	1246597.534468
N17-Anu	अनूराधा	δ Sco	196.820	-1.564	-1300	-1300-12-31T06:00:00	1246597.534468
N18-Jye	ज्येष्ठा	ε Sco	210.082	-10.871	-1300	-1300-12-31T06:00:00	1246597.534468
N19-Mul	मूलं	κ Sco	220.733	-15.181	-1300	-1300-12-31T06:00:00	1246597.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	234.374	-3.515	-1300	-1300-12-31T06:00:00	1246597.534468
N21-UAsh	उत्तराषाढा	η Sgr	225.664	-53.639	-1300	-1300-12-31T06:00:00	1246597.534468
N22-Shr	श्रवणः	α Aql	255.489	29.445	-1300	-1300-12-31T06:00:00	1246597.534468
N23-Dha	धनिष्ठा	β Del	270.666	32.314	-1300	-1300-12-31T06:00:00	1246597.534468
N24-Sha	शतभिषक्	λ Aqr	295.790	-0.247	-1300	-1300-12-31T06:00:00	1246597.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	307.840	19.532	-1300	-1300-12-31T06:00:00	1246597.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	307.483	28.897	-1300	-1300-12-31T06:00:00	1246597.534468
N27-Rev	रेवती	ε Psc	331.834	0.924	-1300	-1300-12-31T06:00:00	1246597.534468
N01-Ash	अश्विनी	β Ari	348.892	8.380	-1250	-1250-12-31T18:00:00	1264860.034468
N02-Bha	भरणी	* 41 Ari	3.162	10.259	-1250	-1250-12-31T18:00:00	1264860.034468
N03-Kri	क्रित्तिकाः	η Tau	14.936	3.731	-1250	-1250-12-31T18:00:00	1264860.034468
N04-Roh	रोहिणी	α Tau	24.674	-5.682	-1250	-1250-12-31T18:00:00	1264860.034468
N05-Mrg	मृगशीर्षः	λ Ori	38.624	-13.795	-1250	-1250-12-31T18:00:00	1264860.034468
N06-Ard	आर्द्रा	γ Gem	54.024	-7.122	-1250	-1250-12-31T18:00:00	1264860.034468
N07-Pun	पुनर्वसू	β Gem	68.673	6.531	-1250	-1250-12-31T18:00:00	1264860.034468
N08-Pus	पुष्यः	δ Cnc	83.608	-0.062	-1250	-1250-12-31T18:00:00	1264860.034468
N09-Asl	आश्लेषः	ζ Hya	89.637	-11.263	-1250	-1250-12-31T18:00:00	1264860.034468
N10-Mag	मघाः	ζ Leo	102.406	11.618	-1250	-1250-12-31T18:00:00	1264860.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	115.970	14.216	-1250	-1250-12-31T18:00:00	1264860.034468
N12-UPal	उत्तरफल्गुनी	β Leo	126.829	12.470	-1250	-1250-12-31T18:00:00	1264860.034468
N13-Has	हस्तः	δ Crv	148.594	-11.916	-1250	-1250-12-31T18:00:00	1264860.034468
N14-Chi	चित्रा	α Vir	158.811	-1.853	-1250	-1250-12-31T18:00:00	1264860.034468
N15-Swa	स्वाती	α Boo	158.962	33.093	-1250	-1250-12-31T18:00:00	1264860.034468
N16-Vis	विशाखे	α2 Lib	180.086	0.713	-1250	-1250-12-31T18:00:00	1264860.034468
N17-Anu	अनूराधा	δ Sco	197.509	-1.570	-1250	-1250-12-31T18:00:00	1264860.034468
N18-Jye	ज्येष्ठा	ε Sco	210.763	-10.884	-1250	-1250-12-31T18:00:00	1264860.034468
N19-Mul	मूलं	κ Sco	221.421	-15.188	-1250	-1250-12-31T18:00:00	1264860.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	235.064	-3.522	-1250	-1250-12-31T18:00:00	1264860.034468
N21-UAsh	उत्तराषाढा	η Sgr	226.351	-53.646	-1250	-1250-12-31T18:00:00	1264860.034468
N22-Shr	श्रवणः	α Aql	256.186	29.443	-1250	-1250-12-31T18:00:00	1264860.034468
N23-Dha	धनिष्ठा	β Del	271.354	32.307	-1250	-1250-12-31T18:00:00	1264860.034468
N24-Sha	शतभिषक्	λ Aqr	296.480	-0.250	-1250	-1250-12-31T18:00:00	1264860.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	308.527	19.529	-1250	-1250-12-31T18:00:00	1264860.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	308.169	28.895	-1250	-1250-12-31T18:00:00	1264860.034468
N27-Rev	रेवती	ε Psc	332.522	0.926	-1250	-1250-12-31T18:00:00	1264860.034468
N01-Ash	अश्विनी	β Ari	349.581	8.381	-1200	-1200-12-31T06:00:00	1283122.534468
N02-Bha	भरणी	* 41 Ari	3.850	10.262	-1200	-1200-12-31T06:00:00	1283122.534468
N03-Kri	क्रित्तिकाः	η Tau	15.625	3.736	-1200	-1200-12-31T06:00:00	1283122.534468
N04-Roh	रोहिणी	α Tau	25.364	-5.679	-1200	-1200-12-31T06:00:00	1283122.534468
N05-Mrg	मृगशीर्षः	λ Ori	39.314	-13.789	-1200	-1200-12-31T06:00:00	1283122.534468
N06-Ard	आर्द्रा	γ Gem	54.713	-7.116	-1200	-1200-12-31T06:00:00	1283122.534468
N07-Pun	पुनर्वसू	β Gem	69.354	6.533	-1200	-1200-12-31T06:00:00	1283122.534468
N08-Pus	पुष्यः	δ Cnc	84.298	-0.059	-1200	-1200-12-31T06:00:00	1283122.534468
N09-Asl	आश्लेषः	ζ Hya	90.324	-11.258	-1200	-1200-12-31T06:00:00	1283122.534468
N10-Mag	मघाः	ζ Leo	103.096	11.623	-1200	-1200-12-31T06:00:00	1283122.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	116.663	14.219	-1200	-1200-12-31T06:00:00	1283122.534468
N12-UPal	उत्तरफल्गुनी	β Leo	127.514	12.468	-1200	-1200-12-31T06:00:00	1283122.534468
N13-Has	हस्तः	δ Crv	149.280	-11.919	-1200	-1200-12-31T06:00:00	1283122.534468
N14-Chi	चित्रा	α Vir	159.500	-1.856	-1200	-1200-12-31T06:00:00	1283122.534468
N15-Swa	स्वाती	α Boo	159.655	33.057	-1200	-1200-12-31T06:00:00	1283122.534468
N16-Vis	विशाखे	α2 Lib	180.774	0.708	-1200	-1200-12-31T06:00:00	1283122.534468
N17-Anu	अनूराधा	δ Sco	198.198	-1.576	-1200	-1200-12-31T06:00:00	1283122.534468
N18-Jye	ज्येष्ठा	ε Sco	211.444	-10.897	-1200	-1200-12-31T06:00:00	1283122.534468
N19-Mul	मूलं	κ Sco	222.110	-15.195	-1200	-1200-12-31T06:00:00	1283122.534468
N20-PAsh	पूर्वाषाढा	φ Sgr	235.753	-3.529	-1200	-1200-12-31T06:00:00	1283122.534468
N21-UAsh	उत्तराषाढा	η Sgr	227.039	-53.653	-1200	-1200-12-31T06:00:00	1283122.534468
N22-Shr	श्रवणः	α Aql	256.883	29.440	-1200	-1200-12-31T06:00:00	1283122.534468
N23-Dha	धनिष्ठा	β Del	272.042	32.300	-1200	-1200-12-31T06:00:00	1283122.534468
N24-Sha	शतभिषक्	λ Aqr	297.169	-0.253	-1200	-1200-12-31T06:00:00	1283122.534468
N25-PBha	पूर्वाभाद्रपदा	α Peg	309.215	19.526	-1200	-1200-12-31T06:00:00	1283122.534468
N26-UBha	उत्तराभाद्रपदा	λ Peg	308.856	28.892	-1200	-1200-12-31T06:00:00	1283122.534468
N27-Rev	रेवती	ε Psc	333.210	0.928	-1200	-1200-12-31T06:00:00	1283122.534468
N01-Ash	अश्विनी	β Ari	350.271	8.382	-1150	-1150-12-31T18:00:00	1301385.034468
N02-Bha	भरणी	* 41 Ari	4.539	10.264	-1150	-1150-12-31T18:00:00	1301385.034468
N03-Kri	क्रित्तिकाः	η Tau	16.314	3.740	-1150	-1150-12-31T18:00:00	1301385.034468
N04-Roh	रोहिणी	α Tau	26.054	-5.676	-1150	-1150-12-31T18:00:00	1301385.034468
N05-Mrg	मृगशीर्षः	λ Ori	40.003	-13.782	-1150	-1150-12-31T18:00:00	1301385.034468
N06-Ard	आर्द्रा	γ Gem	55.403	-7.110	-1150	-1150-12-31T18:00:00	1301385.034468
N07-Pun	पुनर्वसू	β Gem	70.035	6.536	-1150	-1150-12-31T18:00:00	1301385.034468
N08-Pus	पुष्यः	δ Cnc	84.988	-0.056	-1150	-1150-12-31T18:00:00	1301385.034468
N09-Asl	आश्लेषः	ζ Hya	91.011	-11.253	-1150	-1150-12-31T18:00:00	1301385.034468
N10-Mag	मघाः	ζ Leo	103.786	11.628	-1150	-1150-12-31T18:00:00	1301385.034468
N11-PPal	पूर्वफल्गुनी	δ Leo	117.356	14.222	-1150	-1150-12-31T18:00:00	1301385.034468
N12-UPal	उत्तरफल्गुनी	β Leo	128.199	12.466	-1150	-1150-12-31T18:00:00	1301385.034468
N13-Has	हस्तः	δ Crv	149.965	-11.923	-1150	-1150-12-31T18:00:00	1301385.034468
N14-Chi	चित्रा	α Vir	160.188	-1.858	-1150	-1150-12-31T18:00:00	1301385.034468
N15-Swa	स्वाती	α Boo	160.347	33.021	-1150	-1150-12-31T18:00:00	1301385.034468
N16-Vis	विशाखे	α2 Lib	181.462	0.703	-1150	-1150-12-31T18:00:00	1301385.034468
N17-Anu	अनूराधा	δ Sco	198.887	-1.582	-1150	-1150-12-31T18:00:00	1301385.034468
N18-Jye	ज्येष्ठा	ε Sco	212.125	-10.910	-1150	-1150-12-31T18:00:00	1301385.034468
N19-Mul	मूलं	κ Sco	222.798	-15.202	-1150	-1150-12-31T18:00:00	1301385.034468
N20-PAsh	पूर्वाषाढा	φ Sgr	236.443	-3.536	-1150	-1150-12-31T18:00:00	1301385.034468
N21-UAsh	उत्तराषाढा	η Sgr	227.727	-53.660	-1150	-1150-12-31T18:00:00	1301385.034468
N22-Shr	श्रवणः	α Aql	257.581	29.437	-1150	-1150-12-31T18:00:00	1301385.034468
N23-Dha	धनिष्ठा	β Del	272.730	32.294	-1150	-1150-12-31T18:00:00	1301385.034468
N24-Sha	शतभिषक्	λ Aqr	297.859	-0.256	-1150	-1150-12-31T18:00:00	1301385.034468
N25-PBha	पूर्वाभाद्रपदा	α Peg	309.902	19.524	-1150	-1150-12-31T18:00:00	1301385.034468
N26-UBha	उत्तराभाद्रपदा	λ Peg	309.542	28.890	-1150	-1150-12-31T18:00:00	1301385.034468
N27-Rev	रेवती	ε Psc	333.898	0.929	-1150	-1150-12-31T18:00:00	1301385.034468
N01-Ash	अश्विनी	β Ari	350.960	8.383	-1100	-1100-12-31T06:00:00	1319647.534468
N02-Bha	भरणी	* 41 Ari	5.228	10.266	-1100	-1100-12-31T06:00:00	1319647.534468
N03-Kri	क्रित्तिकाः	η Tau	17.003	3.745	-1100	-1100-12-31T06:00:00	1319647.534468
N04-Roh	रोहिणी	α Tau	26.744	-5.672	-1100	-1100-12-31T06:00:00	1319647.534468
N05-Mrg	मृगशीर्षः	λ Ori	40.693	-13.776	-1100	-1100-12-31T06:00:00	1319647.534468
N06-Ard	आर्द्रा	γ Gem	56.092	-7.104	-1100	-1100-12-31T06:00:00	1319647.534468
N07-Pun	पुनर्वसू	β Gem	70.716	6.539	-1100	-1100-12-31T06:00:00	1319647.534468
N08-Pus	पुष्यः	δ Cnc	85.678	-0.054	-1100	-1100-12-31T06:00:00	1319647.534468
N09-Asl	आश्लेषः	ζ Hya	91.698	-11.248	-1100	-1100-12-31T06:00:00	1319647.534468
N10-Mag	मघाः	ζ Leo	104.477	11.632	-1100	-1100-12-31T06:00:00	1319647.534468
N11-PPal	पूर्वफल्गुनी	δ Leo	118.050	14.224	-1100	-1100-12-31T06:00:00	1319647.534468
N12-UPal	उत्तरफल्गुनी	β Leo	128.884	12.463	-1100	-1100-12-31T06:00:00	1319647.534468
