date	hhmm	dist	lon	lat
2004-Jun-03	00:00	19.82053641	106.8465699	1.2462739
2004-Jun-08	00:00	20.05511360	109.9998553	1.2436761
2004-Jun-13	00:00	20.27888072	113.1514692	1.2398477
2004-Jun-18	00:00	20.49130287	116.3025436	1.2347861
2004-Jun-23	00:00	20.69192405	119.4529425	1.2284758
2004-Jun-28	00:00	20.88050055	122.6021902	1.2209401
2004-Jul-03	00:00	21.05705671	125.7507825	1.2122623
2004-Jul-08	00:00	21.22165630	128.8993393	1.2025362
2004-Jul-13	00:00	21.37399126	132.0492829	1.1917667
2004-Jul-18	00:00	21.51360734	135.2014170	1.1799170
2004-Jul-23	00:00	21.64016629	138.3553948	1.1669755
2004-Jul-28	00:00	21.75357045	141.5112483	1.1529843
2004-Aug-02	00:00	21.85398081	144.6694356	1.1380241
2004-Aug-07	00:00	21.94145177	147.8307749	1.1221209
2004-Aug-12	00:00	22.01568443	150.9968753	1.1052247
2004-Aug-17	00:00	22.07632409	154.1679688	1.0872937
2004-Aug-22	00:00	22.12316024	157.3438233	1.0683344
2004-Aug-27	00:00	22.15626994	160.5247168	1.0484067
2004-Sep-01	00:00	22.17592602	163.7107945	1.0275567
2004-Sep-06	00:00	22.18216968	166.9035076	1.0057420
2004-Sep-11	00:00	22.17476741	170.1039594	0.9829010
2004-Sep-16	00:00	22.15348600	173.3119782	0.9590293
2004-Sep-21	00:00	22.11827954	176.5276918	0.9339964
2004-Sep-26	00:00	22.06943249	179.7510088	0.9080306
2004-Oct-01	00:00	22.00730364	182.9823118	0.8810715
2004-Oct-06	00:00	21.93196396	186.2232157	0.8530203
2004-Oct-11	00:00	21.84329931	189.4741427	0.8238036
2004-Oct-16	00:00	21.74122899	192.7350219	0.7934092
2004-Oct-21	00:00	21.62592818	196.0057915	0.7618866
2004-Oct-26	00:00	21.49790097	199.2859287	0.7292519
2004-Oct-31	00:00	21.35758316	202.5765486	0.6954206
2004-Nov-05	00:00	21.20513600	205.8787195	0.6602845
2004-Nov-10	00:00	21.04060096	209.1925199	0.6237859
2004-Nov-15	00:00	20.86408321	212.5180145	0.5859397
2004-Nov-20	00:00	20.67602522	215.8544399	0.5467917
2004-Nov-25	00:00	20.47712359	219.2016347	0.5062915
2004-Nov-30	00:00	20.26789498	222.5608804	0.4643152
2004-Dec-05	00:00	20.04862481	225.9326250	0.4207655
2004-Dec-10	00:00	19.81951123	229.3170035	0.3756141
2004-Dec-15	00:00	19.58086058	232.7137984	0.3289036
2004-Dec-20	00:00	19.33337399	236.1216673	0.2806434
2004-Dec-25	00:00	19.07787074	239.5412174	0.2307254
2004-Dec-30	00:00	18.81493318	242.9732681	0.1790286
2005-Jan-04	00:00	18.54494486	246.4180567	0.1254944
2005-Jan-09	00:00	18.26821327	249.8758385	0.0701447
2005-Jan-14	00:00	17.98522007	253.3454983	0.0130398
2005-Jan-19	00:00	17.69683485	256.8260174	-0.0458621
2005-Jan-24	00:00	17.40389686	260.3181899	-0.1066782
2005-Jan-29	00:00	17.10699259	263.8223722	-0.1694777
2005-Feb-03	00:00	16.80651416	267.3389458	-0.2342437
2005-Feb-08	00:00	16.50279167	270.8677506	-0.3008838
2005-Feb-13	00:00	16.19640650	274.4068499	-0.3693362
2005-Feb-18	00:00	15.88824533	277.9558941	-0.4396614
2005-Feb-23	00:00	15.57905277	281.5151867	-0.5119142
2005-Feb-28	00:00	15.26931851	285.0849534	-0.5860581
2005-Mar-05	00:00	14.95932173	288.6655767	-0.6619583
2005-Mar-10	00:00	14.64932390	292.2556895	-0.7394479
2005-Mar-15	00:00	14.33989688	295.8532540	-0.8184635
2005-Mar-20	00:00	14.03179011	299.4578290	-0.8990085
2005-Mar-25	00:00	13.72555413	303.0691016	-0.9810045
2005-Mar-30	00:00	13.42147647	306.6872909	-1.0642583
2005-Apr-04	00:00	13.11961990	310.3119421	-1.1484972
2005-Apr-09	00:00	12.82011761	313.9403211	-1.2335061
2005-Apr-14	00:00	12.52342336	317.5703554	-1.3191872
2005-Apr-19	00:00	12.23004671	321.2006553	-1.4054101
2005-Apr-24	00:00	11.94028371	324.8304096	-1.4919205
2005-Apr-29	00:00	11.65414671	328.4594191	-1.5783518
2005-May-04	00:00	11.37144202	332.0853676	-1.6643426
2005-May-09	00:00	11.09216242	335.7045368	-1.7496766
2005-May-14	00:00	10.81657785	339.3138715	-1.8341802
2005-May-19	00:00	10.54493501	342.9107672	-1.9175639
2005-May-24	00:00	10.27727096	346.4938149	-1.9994065
2005-May-29	00:00	10.01331295	350.0613559	-2.0792331
2005-Jun-03	00:00	9.75266353	353.6088307	-2.1567215
2005-Jun-08	00:00	9.49521651	357.1311774	-2.2316907
2005-Jun-13	00:00	9.24107550	0.6233860	-2.3038773
2005-Jun-18	00:00	8.99029255	4.0814711	-2.3728594
2005-Jun-23	00:00	8.74271301	7.5026832	-2.4381070
2005-Jun-28	00:00	8.49786640	10.8824973	-2.4991791
2005-Jul-03	00:00	8.25531119	14.2137281	-2.5559016
2005-Jul-08	00:00	8.01495994	17.4883129	-2.6080951
2005-Jul-13	00:00	7.77688756	20.6982947	-2.6553764
2005-Jul-18	00:00	7.54112787	23.8371495	-2.6971763
2005-Jul-23	00:00	7.30750509	26.8986018	-2.7328793
2005-Jul-28	00:00	7.07559077	29.8732069	-2.7621507
2005-Aug-02	00:00	6.84519373	32.7484916	-2.7848395
2005-Aug-07	00:00	6.61651240	35.5102661	-2.8005327
2005-Aug-12	00:00	6.38991908	38.1447763	-2.8084816
2005-Aug-17	00:00	6.16578841	40.6391733	-2.8076970
2005-Aug-22	00:00	5.94431190	42.9788601	-2.7972476
2005-Aug-27	00:00	5.72563946	45.1445828	-2.7765420
2005-Sep-01	00:00	5.51041638	47.1124248	-2.7447859
2005-Sep-06	00:00	5.29976531	48.8569721	-2.7005959
2005-Sep-11	00:00	5.09510040	50.3539271	-2.6420628
2005-Sep-16	00:00	4.89794129	51.5798431	-2.5670142
2005-Sep-21	00:00	4.70978793	52.5094068	-2.4735353
2005-Sep-26	00:00	4.53252711	53.1139894	-2.3599385
2005-Oct-01	00:00	4.36882444	53.3660005	-2.2241162
2005-Oct-06	00:00	4.22192457	53.2473492	-2.0637023
2005-Oct-11	00:00	4.09535987	52.7552559	-1.8766984
2005-Oct-16	00:00	3.99257129	51.9040146	-1.6624942
2005-Oct-21	00:00	3.91682707	50.7245099	-1.4227335
2005-Oct-26	00:00	3.87152895	49.2663472	-1.1610919
2005-Oct-31	00:00	3.85996137	47.6044693	-0.8829631
2005-Nov-05	00:00	3.88468512	45.8382134	-0.5954149
2005-Nov-10	00:00	3.94699322	44.0795283	-0.3067605
2005-Nov-15	00:00	4.04671605	42.4342972	-0.0258342
2005-Nov-20	00:00	4.18276371	40.9894117	0.2393797
2005-Nov-25	00:00	4.35358718	39.8104666	0.4831228
2005-Nov-30	00:00	4.55712920	38.9439499	0.7021900
2005-Dec-05	00:00	4.79078518	38.4169985	0.8955676
2005-Dec-10	00:00	5.05141429	38.2357786	1.0636916
2005-Dec-15	00:00	5.33581640	38.3879429	1.2077376
2005-Dec-20	00:00	5.64128940	38.8504092	1.3295209
2005-Dec-25	00:00	5.96556550	39.5975523	1.4313973
2005-Dec-30	00:00	6.30654129	40.6050226	1.5159350
2006-Jan-04	00:00	6.66205248	41.8488815	1.5855948
2006-Jan-09	00:00	7.02982047	43.3034510	1.6423787
2006-Jan-14	00:00	7.40794184	44.9427336	1.6878781
2006-Jan-19	00:00	7.79501097	46.7430063	1.7235899
2006-Jan-24	00:00	8.18985378	48.6853163	1.7509686
2006-Jan-29	00:00	8.59129075	50.7546114	1.7713442
2006-Feb-03	00:00	8.99791171	52.9369362	1.7857842
2006-Feb-08	00:00	9.40823792	55.2183699	1.7949928
2006-Feb-13	00:00	9.82119618	57.5851972	1.7995615
2006-Feb-18	00:00	10.23602154	60.0261820	1.8001198
2006-Feb-23	00:00	10.65202342	62.5334085	1.7972926
2006-Feb-28	00:00	11.06837773	65.1004984	1.7916172
2006-Mar-05	00:00	11.48395938	67.7211871	1.7834239
2006-Mar-10	00:00	11.89771726	70.3886451	1.7728986
2006-Mar-15	00:00	12.30899013	73.0959090	1.7602847
2006-Mar-20	00:00	12.71731321	75.8383001	1.7458817
2006-Mar-25	00:00	13.12222149	78.6129075	1.7299775
2006-Mar-30	00:00	13.52302302	81.4170761	1.7127599
2006-Apr-04	00:00	13.91876412	84.2482758	1.6942750
2006-Apr-09	00:00	14.30871044	87.1024936	1.6745781
2006-Apr-14	00:00	14.69246066	89.9763385	1.6538090
2006-Apr-19	00:00	15.06975015	92.8682392	1.6321350
2006-Apr-24	00:00	15.44024573	95.7771984	1.6096800
2006-Apr-29	00:00	15.80331307	98.7025687	1.5864588
2006-May-04	00:00	16.15817786	101.6431470	1.5624397
2006-May-09	00:00	16.50436464	104.5963512	1.5376690
2006-May-14	00:00	16.84166594	107.5609152	1.5122483
2006-May-19	00:00	17.16997332	110.5365503	1.4862714
2006-May-24	00:00	17.48901631	113.5231793	1.4597537
2006-May-29	00:00	17.79820198	116.5213391	1.4326358
2006-Jun-03	00:00	18.09695127	119.5298962	1.4048999
2006-Jun-08	00:00	18.38499215	122.5475268	1.3766046
2006-Jun-13	00:00	18.66227466	125.5740837	1.3478266
2006-Jun-18	00:00	18.92880328	128.6096370	1.3185960
2006-Jun-23	00:00	19.18430996	131.6550824	1.2888536
2006-Jun-28	00:00	19.42826579	134.7109895	1.2585381
2006-Jul-03	00:00	19.66028035	137.7763393	1.2276688
2006-Jul-08	00:00	19.88024185	140.8508172	1.1963094
2006-Jul-13	00:00	20.08823785	143.9345697	1.1645072
2006-Jul-18	00:00	20.28433371	147.0280265	1.1322271
2006-Jul-23	00:00	20.46823831	150.1327406	1.0993794
2006-Jul-28	00:00	20.63952668	153.2486611	1.0659401
2006-Aug-02	00:00	20.79797772	156.3753130	1.0319564
2006-Aug-07	00:00	20.94362155	159.5128371	0.9974851
2006-Aug-12	00:00	21.07667235	162.6612457	0.9625313
2006-Aug-17	00:00	21.19720724	165.8217791	0.9270057
2006-Aug-22	00:00	21.30493849	168.9956401	0.8908360
2006-Aug-27	00:00	21.39958008	172.1825241	0.8540407
2006-Sep-01	00:00	21.48106951	175.3824628	0.8166781
2006-Sep-06	00:00	21.54958717	178.5954540	0.7787847
2006-Sep-11	00:00	21.60546260	181.8216615	0.7403127
2006-Sep-16	00:00	21.64876368	185.0628772	0.7011542
2006-Sep-21	00:00	21.67926934	188.3194720	0.6612834
2006-Sep-26	00:00	21.69685659	191.5913872	0.6207485
2006-Oct-01	00:00	21.70163142	194.8786930	0.5796045
2006-Oct-06	00:00	21.69394910	198.1809921	0.5378532
2006-Oct-11	00:00	21.67423659	201.4991634	0.4954037
2006-Oct-16	00:00	21.64257519	204.8345610	0.4521789
2006-Oct-21	00:00	21.59887547	208.1872243	0.4082365
2006-Oct-26	00:00	21.54319378	211.5570289	0.3635508
2006-Oct-31	00:00	21.47582930	214.9439879	0.3182009
2006-Nov-05	00:00	21.39732958	218.3474673	0.2721882
2006-Nov-10	00:00	21.30819431	221.7688603	0.2253931
2006-Nov-15	00:00	21.20856686	225.2086608	0.1777987
2006-Nov-20	00:00	21.09852391	228.6669947	0.1294718
2006-Nov-25	00:00	20.97830396	232.1437113	0.0804853
2006-Nov-30	00:00	20.84841579	235.6377931	0.0308570
2006-Dec-05	00:00	20.70957718	239.1494297	-0.0194743
2006-Dec-10	00:00	20.56232830	242.6795585	-0.0705516
2006-Dec-15	00:00	20.40690298	246.2283098	-0.1223117
2006-Dec-20	00:00	20.24352617	249.7958137	-0.1746491
2006-Dec-25	00:00	20.07259118	253.3811817	-0.2274839
2006-Dec-30	00:00	19.89479146	256.9832747	-0.2808154
2007-Jan-04	00:00	19.71093192	260.6026163	-0.3346742
2007-Jan-09	00:00	19.52154341	264.2393988	-0.3890023
2007-Jan-14	00:00	19.32691819	267.8938152	-0.4436576
2007-Jan-19	00:00	19.12735315	271.5655321	-0.4984954
2007-Jan-24	00:00	18.92332885	275.2528531	-0.5534299
2007-Jan-29	00:00	18.71563470	278.9550265	-0.6084479
2007-Feb-03	00:00	18.50503010	282.6720839	-0.6634838
2007-Feb-08	00:00	18.29196017	286.4039566	-0.7183627
2007-Feb-13	00:00	18.07668101	290.1506919	-0.7728726
2007-Feb-18	00:00	17.85944616	293.9110601	-0.8268376
2007-Feb-23	00:00	17.64072857	297.6830184	-0.8801690
2007-Feb-28	00:00	17.42127352	301.4658418	-0.9327913
2007-Mar-05	00:00	17.20165671	305.2589127	-0.9845102
2007-Mar-10	00:00	16.98214607	309.0621796	-1.0350585
2007-Mar-15	00:00	16.76284384	312.8750422	-1.0841852
2007-Mar-20	00:00	16.54385177	316.6953331	-1.1317179
2007-Mar-25	00:00	16.32554517	320.5210554	-1.1775668
2007-Mar-30	00:00	16.10848345	324.3507999	-1.2215603
2007-Apr-04	00:00	15.89296464	328.1838323	-1.2634103
2007-Apr-09	00:00	15.67900712	332.0198476	-1.3028215
2007-Apr-14	00:00	15.46647322	335.8572855	-1.3395702
2007-Apr-19	00:00	15.25526209	339.6935103	-1.3735459
2007-Apr-24	00:00	15.04559665	343.5262275	-1.4046531
2007-Apr-29	00:00	14.83776670	347.3535040	-1.4326479
2007-May-04	00:00	14.63177287	351.1747622	-1.4572347
2007-May-09	00:00	14.42736483	354.9890847	-1.4781787
2007-May-14	00:00	14.22415213	358.7941254	-1.4953685
2007-May-19	00:00	14.02186485	2.5871545	-1.5087925
2007-May-24	00:00	13.82057040	6.3651247	-1.5183393
2007-May-29	00:00	13.62029801	10.1263339	-1.5237597
2007-Jun-03	00:00	13.42080706	13.8701223	-1.5248335
2007-Jun-08	00:00	13.22162512	17.5948436	-1.5214584
2007-Jun-13	00:00	13.02218363	21.2978615	-1.5136790
2007-Jun-18	00:00	12.82214906	24.9759120	-1.5015420
2007-Jun-23	00:00	12.62148502	28.6255530	-1.4849043
2007-Jun-28	00:00	12.42005549	32.2454421	-1.4635572
2007-Jul-03	00:00	12.21748956	35.8343725	-1.4373809
2007-Jul-08	00:00	12.01319541	39.3900410	-1.4064149
2007-Jul-13	00:00	11.80657729	42.9093761	-1.3707958
2007-Jul-18	00:00	11.59737841	46.3878197	-1.3305097
2007-Jul-23	00:00	11.38556225	49.8219344	-1.2853504
2007-Jul-28	00:00	11.17097826	53.2098501	-1.2351235
2007-Aug-02	00:00	10.95326612	56.5491417	-1.1797620
2007-Aug-07	00:00	10.73186572	59.8365108	-1.1193620
2007-Aug-12	00:00	10.50636145	63.0668412	-1.0539680
2007-Aug-17	00:00	10.27673050	66.2337539	-0.9833609
2007-Aug-22	00:00	10.04309735	69.3326995	-0.9071981
2007-Aug-27	00:00	9.80549026	72.3594771	-0.8251997
2007-Sep-01	00:00	9.56373852	75.3090915	-0.7372369
2007-Sep-06	00:00	9.31754840	78.1750360	-0.6432598
2007-Sep-11	00:00	9.06696138	80.9473525	-0.5429654
2007-Sep-16	00:00	8.81241854	83.6160226	-0.4357837
2007-Sep-21	00:00	8.55448284	86.1719286	-0.3211063
2007-Sep-26	00:00	8.29366484	88.6051660	-0.1984221
2007-Oct-01	00:00	8.03031063	90.9046165	-0.0673658
2007-Oct-06	00:00	7.76485128	93.0549676	0.0725394
2007-Oct-11	00:00	7.49827274	95.0370833	0.2221221
2007-Oct-16	00:00	7.23199046	96.8321132	0.3823197
2007-Oct-21	00:00	6.96761559	98.4206406	0.5539342
2007-Oct-26	00:00	6.70681355	99.7821448	0.7374892
2007-Oct-31	00:00	6.45126125	100.8938291	0.9332483
2007-Nov-05	00:00	6.20314364	101.7270943	1.1414847
2007-Nov-10	00:00	5.96544881	102.2537551	1.3622201
2007-Nov-15	00:00	5.74169166	102.4500144	1.5946665
2007-Nov-20	00:00	5.53567399	102.2981125	1.8368236
2007-Nov-25	00:00	5.35126846	101.7892101	2.0852438
2007-Nov-30	00:00	5.19247087	100.9228636	2.3351537
2007-Dec-05	00:00	5.06380750	99.7119839	2.5805157
2007-Dec-10	00:00	4.96996859	98.1944091	2.8138291
2007-Dec-15	00:00	4.91511408	96.4342394	3.0266185
2007-Dec-20	00:00	4.90229052	94.5183425	3.2105727
2007-Dec-25	00:00	4.93311037	92.5463564	3.3590459
2007-Dec-30	00:00	5.00806240	90.6170309	3.4682717
2008-Jan-04	00:00	5.12672886	88.8253862	3.5375467
2008-Jan-09	00:00	5.28747613	87.2554701	3.5689008
2008-Jan-14	00:00	5.48745157	85.9709501	3.5664994
2008-Jan-19	00:00	5.72284302	85.0110324	3.5358185
2008-Jan-24	00:00	5.98953215	84.3893805	3.4828614
2008-Jan-29	00:00	6.28377977	84.1017306	3.4133964
2008-Feb-03	00:00	6.60214993	84.1363158	3.3323595
2008-Feb-08	00:00	6.94125683	84.4752127	3.2436923
2008-Feb-13	00:00	7.29770237	85.0959819	3.1504088
2008-Feb-18	00:00	7.66822003	85.9725585	3.0548201
2008-Feb-23	00:00	8.05012610	87.0762138	2.9587466
2008-Feb-28	00:00	8.44136161	88.3817729	2.8635104
2008-Mar-04	00:00	8.84009110	89.8682548	2.7699322
2008-Mar-09	00:00	9.24447216	91.5168449	2.6784482
2008-Mar-14	00:00	9.65256256	93.3105185	2.5892646
2008-Mar-19	00:00	10.06260583	95.2316804	2.5025690
2008-Mar-24	00:00	10.47337448	97.2641013	2.4185372
2008-Mar-29	00:00	10.88394965	99.3957280	2.3372051
2008-Apr-03	00:00	11.29341010	101.6166762	2.2584543
2008-Apr-08	00:00	11.70067818	103.9186464	2.1820711
2008-Apr-13	00:00	12.10450931	106.2938252	2.1078783
2008-Apr-18	00:00	12.50394258	108.7329134	2.0358356
2008-Apr-23	00:00	12.89843336	111.2289249	1.9658987
2008-Apr-28	00:00	13.28755168	113.7768928	1.8979262
2008-May-03	00:00	13.67077002	116.3727712	1.8316981
2008-May-08	00:00	14.04732261	119.0137213	1.7669844
2008-May-13	00:00	14.41633881	121.6955216	1.7036845
2008-May-18	00:00	14.77732966	124.4134683	1.6417928
2008-May-23	00:00	15.13009362	127.1648489	1.5812384
2008-May-28	00:00	15.47444413	129.9476106	1.5218658
2008-Jun-02	00:00	15.81003724	132.7606576	1.4634756
2008-Jun-07	00:00	16.13625137	135.6032743	1.4059248
2008-Jun-12	00:00	16.45250235	138.4725706	1.3492179
2008-Jun-17	00:00	16.75860954	141.3666204	1.2933624
2008-Jun-22	00:00	17.05456788	144.2843362	1.2382747
2008-Jun-27	00:00	17.34033188	147.2251201	1.1838042
2008-Jul-02	00:00	17.61563500	150.1895485	1.1297979
2008-Jul-07	00:00	17.87995647	153.1770655	1.0762163
2008-Jul-12	00:00	18.13296800	156.1860060	1.0231164
2008-Jul-17	00:00	18.37469351	159.2157203	0.9704887
2008-Jul-22	00:00	18.60526080	162.2657228	0.9182380
2008-Jul-27	00:00	18.82470844	165.3365402	0.8662271
2008-Aug-01	00:00	19.03279209	168.4292217	0.8143714
2008-Aug-06	00:00	19.22911342	171.5429746	0.7627150
2008-Aug-11	00:00	19.41356833	174.6772264	0.7113147
2008-Aug-16	00:00	19.58632794	177.8315769	0.6601373
2008-Aug-21	00:00	19.74762998	181.0060132	0.6090817
2008-Aug-26	00:00	19.89755731	184.2018877	0.5580437
2008-Aug-31	00:00	20.03588314	187.4196957	0.5070228
2008-Sep-05	00:00	20.16237415	190.6589730	0.4561025
2008-Sep-10	00:00	20.27711681	193.9194678	0.4053142
2008-Sep-15	00:00	20.38041221	197.2007197	0.3546082
2008-Sep-20	00:00	20.47260208	200.5033510	0.3038925
2008-Sep-25	00:00	20.55378793	203.8287108	0.2531271
2008-Sep-30	00:00	20.62380204	207.1767527	0.2023852
2008-Oct-05	00:00	20.68260484	210.5473924	0.1517495
2008-Oct-10	00:00	20.73045088	213.9400610	0.1012274
2008-Oct-15	00:00	20.76777763	217.3543880	0.0507669
2008-Oct-20	00:00	20.79502234	220.7914763	0.0003148
2008-Oct-25	00:00	20.81229884	224.2519134	-0.0500806
2008-Oct-30	00:00	20.81955566	227.7356933	-0.1003048
2008-Nov-04	00:00	20.81694721	231.2424637	-0.1502924
2008-Nov-09	00:00	20.80488355	234.7712539	-0.2000447
2008-Nov-14	00:00	20.78394311	238.3220030	-0.2495921
2008-Nov-19	00:00	20.75462900	241.8955614	-0.2989102
2008-Nov-24	00:00	20.71707590	245.4919539	-0.3478665
2008-Nov-29	00:00	20.67137570	249.1111310	-0.3963406
2008-Dec-04	00:00	20.61784446	252.7520466	-0.4443322
2008-Dec-09	00:00	20.55702524	256.4133318	-0.4916769
2008-Dec-14	00:00	20.48960823	260.0954833	-0.5384473
2008-Dec-19	00:00	20.41609971	263.7983155	-0.5845397
2008-Dec-24	00:00	20.33665227	267.5218468	-0.6297475
2008-Dec-29	00:00	20.25146588	271.2653505	-0.6739523
2009-Jan-03	00:00	20.16094909	275.0271355	-0.7170984
2009-Jan-08	00:00	20.06572301	278.8061158	-0.7591433
2009-Jan-13	00:00	19.96650288	282.6019523	-0.7999773
2009-Jan-18	00:00	19.86370621	286.4142263	-0.8393842
2009-Jan-23	00:00	19.75746029	290.2427265	-0.8771797
2009-Jan-28	00:00	19.64797795	294.0857970	-0.9132658
2009-Feb-02	00:00	19.53566122	297.9414638	-0.9475854
2009-Feb-07	00:00	19.42111690	301.8085871	-0.9800520
2009-Feb-12	00:00	19.30495166	305.6860819	-1.0104726
2009-Feb-17	00:00	19.18739754	309.5736815	-1.0386129
2009-Feb-22	00:00	19.06847701	313.4704043	-1.0643375
2009-Feb-27	00:00	18.94829891	317.3739948	-1.0875878
2009-Mar-04	00:00	18.82716066	321.2825020	-1.1083173
2009-Mar-09	00:00	18.70555265	325.1942921	-1.1263999
2009-Mar-14	00:00	18.58384236	329.1082016	-1.1416170
2009-Mar-19	00:00	18.46201226	333.0239653	-1.1538064
2009-Mar-24	00:00	18.33990525	336.9398225	-1.1629232
2009-Mar-29	00:00	18.21744400	340.8534734	-1.1689760
2009-Apr-03	00:00	18.09477024	344.7629328	-1.1719396
2009-Apr-08	00:00	17.97218387	348.6661592	-1.1716742
2009-Apr-13	00:00	17.84975001	352.5626531	-1.1680262
2009-Apr-18	00:00	17.72719841	356.4516954	-1.1609638
2009-Apr-23	00:00	17.60416821	0.3313157	-1.1505511
2009-Apr-28	00:00	17.48039020	4.1995381	-1.1368679
2009-May-03	00:00	17.35586878	8.0540322	-1.1198972
2009-May-08	00:00	17.23069352	11.8932826	-1.0995288
2009-May-13	00:00	17.10465579	15.7172510	-1.0757335
2009-May-18	00:00	16.97728680	19.5248378	-1.0486080
2009-May-23	00:00	16.84805990	23.3144355	-1.0183021
2009-May-28	00:00	16.71658573	27.0842013	-0.9849215
2009-Jun-02	00:00	16.58279838	30.8316408	-0.9484283
2009-Jun-07	00:00	16.44661343	34.5563596	-0.9087762
2009-Jun-12	00:00	16.30764432	38.2581740	-0.8660482
2009-Jun-17	00:00	16.16531206	41.9360400	-0.8204134
2009-Jun-22	00:00	16.01901020	45.5887859	-0.7720397
2009-Jun-27	00:00	15.86835170	49.2140946	-0.7209776
2009-Jul-02	00:00	15.71327793	52.8100977	-0.6671544
2009-Jul-07	00:00	15.55360890	56.3768935	-0.6105849
2009-Jul-12	00:00	15.38889809	59.9139461	-0.5513996
2009-Jul-17	00:00	15.21855312	63.4204378	-0.4897600
2009-Jul-22	00:00	15.04200187	66.8949397	-0.4257589
2009-Jul-27	00:00	14.85899372	70.3344473	-0.3593245
2009-Aug-01	00:00	14.66954415	73.7378666	-0.2903575
2009-Aug-06	00:00	14.47348051	77.1047428	-0.2188909
2009-Aug-11	00:00	14.27040938	80.4341566	-0.1450229
2009-Aug-16	00:00	14.05982498	83.7249907	-0.0688185
2009-Aug-21	00:00	13.84132886	86.9743622	0.0097989
2009-Aug-26	00:00	13.61492724	90.1788244	0.0910412
2009-Aug-31	00:00	13.38078083	93.3368247	0.1750360
2009-Sep-05	00:00	13.13884627	96.4465970	0.2618029
2009-Sep-10	00:00	12.88889685	99.5062858	0.3513625
2009-Sep-15	00:00	12.63064023	102.5129214	0.4438510
2009-Sep-20	00:00	12.36402855	105.4610849	0.5395870
2009-Sep-25	00:00	12.08944011	108.3461153	0.6389113
2009-Sep-30	00:00	11.80729949	111.1640059	0.7420269
2009-Oct-05	00:00	11.51785378	113.9105263	0.8490969
2009-Oct-10	00:00	11.22120070	116.5809641	0.9603724
2009-Oct-15	00:00	10.91747827	119.1676984	1.0763129
2009-Oct-20	00:00	10.60723909	121.6611700	1.1975042
2009-Oct-25	00:00	10.29142045	124.0523943	1.3244071
2009-Oct-30	00:00	9.97095988	126.3320295	1.4573579
2009-Nov-04	00:00	9.64668225	128.4902993	1.5967237
2009-Nov-09	00:00	9.31934112	130.5151052	1.7430538
2009-Nov-14	00:00	8.98996164	132.3897795	1.8970964
2009-Nov-19	00:00	8.66016203	134.0963487	2.0594568
2009-Nov-24	00:00	8.33191633	135.6163002	2.2303931
2009-Nov-29	00:00	8.00727063	136.9305994	2.4099270
2009-Dec-04	00:00	7.68829886	138.0192040	2.5979637
2009-Dec-09	00:00	7.37723654	138.8578837	2.7943595
2009-Dec-14	00:00	7.07698832	139.4195444	2.9984771
2009-Dec-19	00:00	6.79119329	139.6793036	3.2085369
2009-Dec-24	00:00	6.52383937	139.6168731	3.4215077
2009-Dec-29	00:00	6.27902991	139.2192574	3.6331984
2010-Jan-03	00:00	6.06088166	138.4815821	3.8383998
2010-Jan-08	00:00	5.87370984	137.4075481	4.0308705
2010-Jan-13	00:00	5.72224806	136.0185449	4.2028381
2010-Jan-18	00:00	5.61100503	134.3596371	4.3455913
2010-Jan-23	00:00	5.54356171	132.4996574	4.4510290
2010-Jan-28	00:00	5.52215467	130.5256834	4.5132532
2010-Feb-02	00:00	5.54757809	128.5314268	4.5297325
2010-Feb-07	00:00	5.61959870	126.6093669	4.5011770
2010-Feb-12	00:00	5.73694849	124.8476414	4.4309091
2010-Feb-17	00:00	5.89700104	123.3209508	4.3247174
2010-Feb-22	00:00	6.09596960	122.0837939	4.1900905
2010-Feb-27	00:00	6.32936658	121.1667625	4.0351196
2010-Mar-04	00:00	6.59269142	120.5779159	3.8673501
2010-Mar-09	00:00	6.88195772	120.3129480	3.6927462
2010-Mar-14	00:00	7.19336468	120.3602929	3.5157493
2010-Mar-19	00:00	7.52312440	120.7026524	3.3397472
2010-Mar-24	00:00	7.86757004	121.3183103	3.1673087
2010-Mar-29	00:00	8.22339007	122.1812740	3.0003177
2010-Apr-03	00:00	8.58798959	123.2654245	2.8398635
2010-Apr-08	00:00	8.95934956	124.5485701	2.6862292
2010-Apr-13	00:00	9.33551922	126.0114265	2.5393500
2010-Apr-18	00:00	9.71453097	127.6368679	2.3990988
2010-Apr-23	00:00	10.09447811	129.4079848	2.2653892
2010-Apr-28	00:00	10.47380932	131.3076943	2.1380959
2010-May-03	00:00	10.85152917	133.3220466	2.0168285
2010-May-08	00:00	11.22682601	135.4399962	1.9010072
2010-May-13	00:00	11.59875840	137.6528218	1.7901205
2010-May-18	00:00	11.96625300	139.9528564	1.6838175
2010-May-23	00:00	12.32825786	142.3313032	1.5819034
2010-May-28	00:00	12.68411287	144.7800690	1.4841339
2010-Jun-02	00:00	13.03352302	147.2930390	1.3900853
2010-Jun-07	00:00	13.37616123	149.8657309	1.2993144
2010-Jun-12	00:00	13.71151368	152.4951572	1.2115000
2010-Jun-17	00:00	14.03889027	155.1778544	1.1264856
2010-Jun-22	00:00	14.35769671	157.9091366	1.0441968
2010-Jun-27	00:00	14.66776106	160.6854073	0.9644269
2010-Jul-02	00:00	14.96909677	163.5039391	0.8868645
2010-Jul-07	00:00	15.26159593	166.3634950	0.8112483
2010-Jul-12	00:00	15.54494370	169.2634501	0.7374385
