jd	date	yr	season	rtu	sun_lon	sun_naks	sun_naks_by_angle	moon_lat	moon_lon	moon_naks	moon_naks_by_angle	moon_phase	moon_sun_diff	sun_न	moon_न	sun_न_by_angle	moon_न_by_angle	sun_naks_angle	moon_naks_angle
949742.75	-2112-03-16	-2112	1	R1-vasanta	354.37	N02-Bha/* 39 Ari	N03-Kri/* 23 Tau	-5.00	356.37	N02-Bha/* 39 Ari	N04-Roh/γ Tau	0	2	N02-Bha	N02-Bha	N03-Kri	N04-Roh	4.70	7.08
949757.25	-2112-03-30	-2112	1	R1-vasanta	8.22	N04-Roh/γ Tau	N04-Roh/ε Tau	4.98	188.23	N17-Anu/ω1 Sco	N17-Anu/ω1 Sco	1	179	N04-Roh	N17-Anu	N04-Roh	N17-Anu	3.71	8.00
949771.75	-2112-04-14	-2112	1	R1-vasanta	22.02	N05-Mrg/γ Ori	N05-Mrg/λ Ori	-4.78	17.18	N04-Roh/α Tau	N04-Roh/α Tau	0	4	N05-Mrg	N04-Roh	N05-Mrg	N04-Roh	13.97	9.72
949786.25	-2112-04-28	-2112	2	R2-grīṣma	35.80	N05-Mrg/α Ori	N06-Ard/γ Gem	4.22	211.91	N19-Mul/ι1 Sco	N20-PAsh/λ Sgr	1	176	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	7.35	5.94
949801.75	-2112-05-14	-2112	2	R2-grīṣma	50.54	N07-Pun/α Gem	N07-Pun/β Gem	-3.05	50.24	N07-Pun/α Gem	N07-Pun/β Gem	0	0	N07-Pun	N07-Pun	N07-Pun	N07-Pun	6.56	9.62
949816.25	-2112-05-28	-2112	2	R2-grīṣma	64.36	N07-Pun/β Gem	N08-Pus/δ Cnc	1.50	249.68	N22-Shr/β Aql	N23-Dha/ε Αqr	1	174	N07-Pun	N22-Shr	N08-Pus	N23-Dha	2.05	26.20
949831.75	-2112-06-13	-2112	2	R2-grīṣma	79.22	N09-Asl/ζ Hya	N10-Mag/η Leo	-0.16	84.38	N10-Mag/μ Leo	N10-Mag/α Leo	0	5	N09-Asl	N10-Mag	N10-Mag	N10-Mag	7.82	3.54
949845.25	-2112-06-26	-2112	3	R3-varṣā	92.24	N10-Mag/γ Leo	N10-Mag/α Leo	-0.52	272.09	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	179	N10-Mag	N23-Dha	N10-Mag	N24-Sha	4.34	7.20
949860.75	-2112-07-12	-2112	3	R3-varṣā	107.31	N11-PPal/θ Leo	N11-PPal/θ Leo	1.79	106.44	N11-PPal/θ Leo	N11-PPal/θ Leo	0	0	N11-PPal	N11-PPal	N11-PPal	N11-PPal	11.39	9.41
949875.25	-2112-07-26	-2112	3	R3-varṣā	121.54	N12-UPal/β Leo	N13-Has/δ Crv	-3.38	307.04	N25-PBha/β Peg	N27-Rev/ε Psc	1	174	N12-UPal	N25-PBha	N13-Has	N27-Rev	15.42	9.36
949890.75	-2112-08-11	-2112	3	R3-varṣā	136.89	N13-Has/δ Crv	N14-Chi/α Vir	4.32	143.23	N13-Has/β Crv	N14-Chi/α Vir	0	6	N13-Has	N13-Has	N14-Chi	N14-Chi	5.08	6.33
949904.25	-2112-08-24	-2112	4	R4-śarat	150.39	N15-Swa/α Boo	N14-Chi/α Vir	-4.53	328.32	N27-Rev/ε Psc	N01-Ash/γ Ari	1	177	N15-Swa	N27-Rev	N14-Chi	N01-Ash	8.93	11.85
949919.75	-2112-09-09	-2112	4	R4-śarat	166.00	N16-Vis/α1 Lib	N16-Vis/α2 Lib	4.99	166.43	N16-Vis/α1 Lib	N16-Vis/α1 Lib	0	0	N16-Vis	N16-Vis	N16-Vis	N16-Vis	3.19	5.42
949934.25	-2112-09-23	-2112	4	R4-śarat	180.72	N17-Anu/δ Sco	N17-Anu/ω1 Sco	-4.93	1.42	N03-Kri/* 17 Tau	N04-Roh/γ Tau	1	179	N17-Anu	N03-Kri	N17-Anu	N04-Roh	1.04	2.33
949948.75	-2112-10-08	-2112	4	R4-śarat	195.50	N18-Jye/α Sco	N18-Jye/α Sco	4.76	189.71	N18-Jye/σ Sco	N18-Jye/α Sco	0	5	N18-Jye	N18-Jye	N18-Jye	N18-Jye	8.90	9.02
949964.25	-2112-10-23	-2112	5	R5-hemanta	211.34	N19-Mul/ι1 Sco	N20-PAsh/λ Sgr	-3.56	34.02	N05-Mrg/α Ori	N06-Ard/γ Gem	1	177	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	3.10	4.65
949978.75	-2112-11-07	-2112	5	R5-hemanta	226.17	N21-UAsh/ζ Sgr	N21-UAsh/τ Sgr	2.53	228.20	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	2	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	5.43	8.67
949994.25	-2112-11-22	-2112	5	R5-hemanta	241.98	N22-Shr/α Aql	N21-UAsh/τ Sgr	-0.90	66.78	N08-Pus/δ Cnc	N08-Pus/δ Cnc	1	175	N22-Shr	N08-Pus	N21-UAsh	N08-Pus	19.66	0.85
950007.75	-2112-12-06	-2112	5	R5-hemanta	255.69	N23-Dha/ε Αqr	N24-Sha/λ Aqr	0.50	251.17	N23-Dha/ε Αqr	N23-Dha/ε Αqr	0	4	N23-Dha	N23-Dha	N24-Sha	N23-Dha	23.60	27.25
950023.25	-2112-12-21	-2112	6	R6-śiśira	271.33	N23-Dha/β Αqr	N24-Sha/λ Aqr	1.02	87.84	N10-Mag/ζ Leo	N10-Mag/α Leo	1	176	N23-Dha	N10-Mag	N24-Sha	N10-Mag	7.96	0.86
950037.75	-2111-01-05	-2111	6	R6-śiśira	285.84	N24-Sha/λ Aqr	N24-Sha/λ Aqr	-2.73	288.04	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	2	N24-Sha	N24-Sha	N24-Sha	N24-Sha	6.55	9.12
950053.25	-2111-01-20	-2111	6	R6-śiśira	301.21	N25-PBha/β Peg	N26-UBha/γ Peg	3.71	122.47	N12-UPal/β Leo	N12-UPal/β Leo	1	178	N25-PBha	N12-UPal	N26-UBha	N12-UPal	13.84	15.35
950066.75	-2111-02-03	-2111	6	R6-śiśira	314.48	N26-UBha/γ Peg	N27-Rev/ε Psc	-4.14	310.25	N26-UBha/γ Peg	N27-Rev/ε Psc	0	4	N26-UBha	N26-UBha	N27-Rev	N27-Rev	1.26	7.17
950082.25	-2111-02-18	-2111	6	R6-śiśira	329.57	N01-Ash/γ Ari	N01-Ash/γ Ari	4.74	144.85	N14-Chi/α Vir	N14-Chi/α Vir	1	175	N01-Ash	N14-Chi	N01-Ash	N14-Chi	7.16	7.28
950096.75	-2111-03-05	-2111	1	R1-vasanta	343.57	N01-Ash/α Ari	N02-Bha/* 41 Ari	-4.98	344.88	N01-Ash/α Ari	N03-Kri/* 17 Tau	0	1	N01-Ash	N01-Ash	N02-Bha	N03-Kri	10.49	15.08
950112.25	-2111-03-20	-2111	1	R1-vasanta	358.44	N02-Bha/* 39 Ari	N03-Kri/* 27 Tau	4.68	182.50	N17-Anu/δ Sco	N17-Anu/β1 Sco	1	175	N02-Bha	N17-Anu	N03-Kri	N17-Anu	3.50	3.50
950125.75	-2111-04-03	-2111	1	R1-vasanta	11.32	N04-Roh/ε Tau	N04-Roh/ε Tau	-4.55	6.14	N04-Roh/γ Tau	N04-Roh/ε Tau	0	5	N04-Roh	N04-Roh	N04-Roh	N04-Roh	6.06	1.51
950141.25	-2111-04-18	-2111	1	R1-vasanta	26.07	N05-Mrg/λ Ori	N06-Ard/γ Gem	3.50	206.07	N19-Mul/ν Sco	N20-PAsh/λ Sgr	1	179	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	12.97	9.40
950155.75	-2111-05-03	-2111	2	R2-grīṣma	39.84	N06-Ard/γ Gem	N06-Ard/γ Gem	-2.56	38.90	N06-Ard/γ Gem	N06-Ard/γ Gem	0	0	N06-Ard	N06-Ard	N06-Ard	N06-Ard	7.87	5.15
950170.25	-2111-05-17	-2111	2	R2-grīṣma	53.64	N07-Pun/α Gem	N07-Pun/β Gem	1.66	229.66	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	176	N07-Pun	N21-UAsh	N07-Pun	N21-UAsh	6.74	9.07
950185.75	-2111-06-02	-2111	2	R2-grīṣma	68.43	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0.35	71.39	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0	2	N08-Pus	N08-Pus	N08-Pus	N08-Pus	2.03	5.00
950200.25	-2111-06-16	-2111	2	R2-grīṣma	82.35	N10-Mag/ε Leo	N10-Mag/α Leo	-1.82	268.07	N23-Dha/β Αqr	N24-Sha/λ Aqr	1	174	N10-Mag	N23-Dha	N10-Mag	N24-Sha	5.55	11.34
950214.75	-2111-07-01	-2111	3	R3-varṣā	96.37	N10-Mag/α Leo	N10-Mag/α Leo	2.19	92.26	N10-Mag/γ Leo	N10-Mag/α Leo	0	4	N10-Mag	N10-Mag	N10-Mag	N10-Mag	8.47	4.81
950229.25	-2111-07-15	-2111	3	R3-varṣā	110.50	N12-UPal/* 93 Leo	N12-UPal/β Leo	-3.56	291.01	N25-PBha/α Peg	N24-Sha/λ Aqr	1	179	N12-UPal	N25-PBha	N12-UPal	N24-Sha	12.54	12.19
950244.75	-2111-07-31	-2111	3	R3-varṣā	125.74	N13-Has/γ Crv	N13-Has/δ Crv	4.38	126.24	N13-Has/γ Crv	N14-Chi/α Vir	0	0	N13-Has	N13-Has	N13-Has	N14-Chi	13.14	16.59
950258.25	-2111-08-13	-2111	3	R3-varṣā	139.14	N13-Has/β Crv	N14-Chi/α Vir	-4.66	313.68	N26-UBha/γ Peg	N27-Rev/ε Psc	1	174	N13-Has	N26-UBha	N14-Chi	N27-Rev	3.08	5.81
950273.75	-2111-08-29	-2111	4	R4-śarat	154.66	N15-Swa/α Boo	N16-Vis/α1 Lib	4.96	148.17	N15-Swa/α Boo	N14-Chi/α Vir	0	6	N15-Swa	N15-Swa	N16-Vis	N14-Chi	8.29	9.40
950288.25	-2111-09-12	-2111	4	R4-śarat	169.30	N16-Vis/α2 Lib	N16-Vis/α2 Lib	-4.78	349.10	N02-Bha/* 35 Ari	N03-Kri/* 17 Tau	1	179	N16-Vis	N02-Bha	N16-Vis	N03-Kri	6.43	11.76
950303.75	-2111-09-28	-2111	4	R4-śarat	185.05	N17-Anu/δ Sco	N18-Jye/σ Sco	4.21	184.70	N17-Anu/δ Sco	N17-Anu/β1 Sco	0	0	N17-Anu	N17-Anu	N18-Jye	N17-Anu	3.52	4.61
950318.25	-2111-10-12	-2111	4	R4-śarat	199.85	N19-Mul/ζ2 Sco	N20-PAsh/γ Sgr	-3.08	22.85	N05-Mrg/γ Ori	N05-Mrg/λ Ori	1	176	N19-Mul	N05-Mrg	N20-PAsh	N05-Mrg	11.12	10.97
950333.75	-2111-10-28	-2111	5	R5-hemanta	215.70	N20-PAsh/γ Sgr	N20-PAsh/λ Sgr	1.49	222.53	N21-UAsh/φ Sgr	N21-UAsh/σ Sgr	0	6	N20-PAsh	N21-UAsh	N20-PAsh	N21-UAsh	1.99	4.90
950348.25	-2111-11-11	-2111	5	R5-hemanta	230.52	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	-0.29	55.48	N07-Pun/β Gem	N07-Pun/β Gem	1	175	N21-UAsh	N07-Pun	N21-UAsh	N07-Pun	8.83	7.74
950362.75	-2111-11-26	-2111	5	R5-hemanta	245.30	N22-Shr/β Aql	N21-UAsh/τ Sgr	-0.67	245.67	N22-Shr/β Aql	N21-UAsh/τ Sgr	0	0	N22-Shr	N22-Shr	N21-UAsh	N21-UAsh	22.91	23.16
950377.25	-2111-12-10	-2111	5	R5-hemanta	260.00	N23-Dha/β Del	N24-Sha/λ Aqr	1.59	76.02	N09-Asl/ρ Hya	N10-Mag/ε Leo	1	176	N23-Dha	N09-Asl	N24-Sha	N10-Mag	19.29	8.09
950391.75	-2111-12-25	-2111	6	R6-śiśira	274.60	N23-Dha/α Αqr	N24-Sha/λ Aqr	-2.70	268.88	N23-Dha/β Αqr	N24-Sha/λ Aqr	0	5	N23-Dha	N23-Dha	N24-Sha	N24-Sha	4.69	10.70
950407.25	-2110-01-09	-2110	6	R6-śiśira	290.08	N24-Sha/λ Aqr	N24-Sha/λ Aqr	4.00	108.70	N11-PPal/θ Leo	N12-UPal/β Leo	1	178	N24-Sha	N11-PPal	N24-Sha	N12-UPal	10.79	8.58
950421.75	-2110-01-24	-2110	6	R6-śiśira	304.42	N25-PBha/β Peg	N27-Rev/ε Psc	-4.77	306.95	N25-PBha/β Peg	N27-Rev/ε Psc	0	2	N25-PBha	N25-PBha	N27-Rev	N27-Rev	10.98	10.13
950437.25	-2110-02-08	-2110	6	R6-śiśira	319.61	N27-Rev/ε Psc	N27-Rev/ε Psc	4.98	142.53	N13-Has/β Crv	N14-Chi/α Vir	1	177	N27-Rev	N13-Has	N27-Rev	N14-Chi	4.34	6.84
950450.75	-2110-02-22	-2110	1	R1-vasanta	332.73	N01-Ash/γ Ari	N01-Ash/γ Ari	-4.95	329.84	N01-Ash/γ Ari	N01-Ash/γ Ari	0	2	N01-Ash	N01-Ash	N01-Ash	N01-Ash	7.25	12.03
950466.25	-2110-03-09	-2110	1	R1-vasanta	347.67	N02-Bha/* 35 Ari	N03-Kri/* 17 Tau	4.63	164.46	N16-Vis/α1 Lib	N16-Vis/α1 Lib	1	176	N02-Bha	N16-Vis	N03-Kri	N16-Vis	10.23	4.07
950480.75	-2110-03-24	-2110	1	R1-vasanta	1.55	N03-Kri/* 17 Tau	N03-Kri/* 27 Tau	-3.60	5.62	N03-Kri/* 27 Tau	N04-Roh/ε Tau	0	4	N03-Kri	N03-Kri	N03-Kri	N04-Roh	4.89	0.73
950496.25	-2110-04-08	-2110	1	R1-vasanta	16.33	N04-Roh/α Tau	N04-Roh/α Tau	2.52	200.86	N19-Mul/ζ2 Sco	N20-PAsh/γ Sgr	1	175	N04-Roh	N19-Mul	N04-Roh	N20-PAsh	10.55	11.97
950509.75	-2110-04-22	-2110	1	R1-vasanta	29.16	N05-Mrg/λ Ori	N06-Ard/γ Gem	-2.02	27.18	N05-Mrg/λ Ori	N06-Ard/γ Gem	0	1	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	10.56	10.96
950525.25	-2110-05-07	-2110	2	R2-grīṣma	43.89	N06-Ard/γ Gem	N07-Pun/β Gem	0.53	223.96	N21-UAsh/φ Sgr	N21-UAsh/τ Sgr	1	179	N06-Ard	N21-UAsh	N07-Pun	N21-UAsh	10.12	4.91
950539.75	-2110-05-22	-2110	2	R2-grīṣma	57.70	N07-Pun/β Gem	N08-Pus/δ Cnc	0.97	60.34	N07-Pun/β Gem	N08-Pus/δ Cnc	0	2	N07-Pun	N07-Pun	N08-Pus	N08-Pus	8.71	6.16
950554.25	-2110-06-05	-2110	2	R2-grīṣma	71.56	N08-Pus/δ Cnc	N08-Pus/δ Cnc	-1.59	247.27	N22-Shr/β Aql	N21-UAsh/τ Sgr	1	175	N08-Pus	N22-Shr	N08-Pus	N21-UAsh	5.15	24.61
950568.75	-2110-06-20	-2110	2	R2-grīṣma	85.49	N10-Mag/μ Leo	N10-Mag/α Leo	2.74	81.04	N10-Mag/ε Leo	N10-Mag/η Leo	0	4	N10-Mag	N10-Mag	N10-Mag	N10-Mag	2.41	4.90
950584.25	-2110-07-05	-2110	3	R3-varṣā	100.50	N11-PPal/δ Leo	N11-PPal/θ Leo	-4.33	286.00	N24-Sha/λ Aqr	N24-Sha/λ Aqr	1	174	N11-PPal	N24-Sha	N11-PPal	N24-Sha	9.59	7.89
950598.75	-2110-07-20	-2110	3	R3-varṣā	114.67	N12-UPal/β Leo	N12-UPal/β Leo	4.63	113.63	N12-UPal/β Leo	N12-UPal/β Leo	0	1	N12-UPal	N12-UPal	N12-UPal	N12-UPal	13.43	8.76
950613.25	-2110-08-03	-2110	3	R3-varṣā	128.97	N13-Has/γ Crv	N13-Has/δ Crv	-4.99	309.40	N26-UBha/γ Peg	N27-Rev/ε Psc	1	179	N13-Has	N26-UBha	N13-Has	N27-Rev	12.10	8.37
950628.75	-2110-08-19	-2110	3	R3-varṣā	144.39	N14-Chi/α Vir	N14-Chi/α Vir	4.86	146.92	N14-Chi/α Vir	N14-Chi/α Vir	0	2	N14-Chi	N14-Chi	N14-Chi	N14-Chi	3.29	8.50
950642.25	-2110-09-01	-2110	4	R4-śarat	157.94	N16-Vis/α1 Lib	N16-Vis/α1 Lib	-4.74	332.53	N01-Ash/γ Ari	N01-Ash/γ Ari	1	174	N16-Vis	N01-Ash	N16-Vis	N01-Ash	5.05	11.88
950657.75	-2110-09-17	-2110	4	R4-śarat	173.62	N16-Vis/α2 Lib	N17-Anu/δ Sco	4.07	168.34	N16-Vis/α2 Lib	N16-Vis/α2 Lib	0	5	N16-Vis	N16-Vis	N17-Anu	N16-Vis	6.86	6.30
950672.25	-2110-10-01	-2110	4	R4-śarat	188.37	N17-Anu/ω1 Sco	N18-Jye/α Sco	-2.72	9.02	N04-Roh/γ Tau	N04-Roh/ε Tau	1	179	N17-Anu	N04-Roh	N18-Jye	N04-Roh	4.08	2.96
950687.75	-2110-10-17	-2110	4	R4-śarat	204.20	N19-Mul/ν Sco	N20-PAsh/γ Sgr	1.54	203.46	N19-Mul/ζ2 Sco	N20-PAsh/γ Sgr	0	0	N19-Mul	N19-Mul	N20-PAsh	N20-PAsh	7.86	9.53
950702.25	-2110-10-31	-2110	5	R5-hemanta	219.03	N20-PAsh/λ Sgr	N21-UAsh/σ Sgr	0.29	43.61	N06-Ard/γ Gem	N06-Ard/γ Gem	1	175	N20-PAsh	N06-Ard	N21-UAsh	N06-Ard	2.98	10.15
950717.75	-2110-11-16	-2110	5	R5-hemanta	234.86	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	-1.78	240.18	N22-Shr/α Aql	N21-UAsh/τ Sgr	0	5	N21-UAsh	N22-Shr	N21-UAsh	N21-UAsh	12.81	17.57
950731.25	-2110-11-29	-2110	5	R5-hemanta	248.61	N22-Shr/β Aql	N21-UAsh/τ Sgr	2.15	64.69	N08-Pus/δ Cnc	N08-Pus/δ Cnc	1	176	N22-Shr	N08-Pus	N21-UAsh	N08-Pus	26.17	2.86
950746.75	-2110-12-15	-2110	5	R5-hemanta	264.30	N23-Dha/γ2 Del	N24-Sha/λ Aqr	-3.58	263.21	N23-Dha/γ2 Del	N24-Sha/λ Aqr	0	1	N23-Dha	N23-Dha	N24-Sha	N24-Sha	14.99	16.42
950761.25	-2110-12-29	-2110	6	R6-śiśira	278.86	N23-Dha/α Αqr	N24-Sha/λ Aqr	4.36	97.58	N10-Mag/α Leo	N11-PPal/θ Leo	1	178	N23-Dha	N10-Mag	N24-Sha	N11-PPal	0.45	6.27
950775.75	-2109-01-13	-2109	6	R6-śiśira	293.31	N25-PBha/α Peg	N24-Sha/λ Aqr	-4.74	286.55	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	6	N25-PBha	N24-Sha	N24-Sha	N24-Sha	14.02	8.57
950791.25	-2109-01-28	-2109	6	R6-śiśira	308.61	N26-UBha/γ Peg	N27-Rev/ε Psc	4.99	130.25	N13-Has/γ Crv	N14-Chi/α Vir	1	178	N26-UBha	N13-Has	N27-Rev	N14-Chi	6.81	13.26
950805.75	-2109-02-12	-2109	6	R6-śiśira	322.79	N27-Rev/ε Psc	N27-Rev/ε Psc	-4.69	325.33	N27-Rev/ε Psc	N27-Rev/ε Psc	0	2	N27-Rev	N27-Rev	N27-Rev	N27-Rev	7.48	11.41
950821.25	-2109-02-27	-2109	1	R1-vasanta	337.81	N01-Ash/β Ari	N01-Ash/γ Ari	3.82	163.34	N16-Vis/α1 Lib	N16-Vis/α1 Lib	1	174	N01-Ash	N16-Vis	N01-Ash	N16-Vis	9.82	2.99
950834.75	-2109-03-13	-2109	1	R1-vasanta	350.80	N02-Bha/* 41 Ari	N03-Kri/* 17 Tau	-3.51	348.64	N02-Bha/* 35 Ari	N03-Kri/* 17 Tau	0	2	N02-Bha	N02-Bha	N03-Kri	N03-Kri	7.41	11.22
950850.25	-2109-03-28	-2109	1	R1-vasanta	5.62	N03-Kri/* 27 Tau	N04-Roh/ε Tau	2.30	184.70	N17-Anu/δ Sco	N17-Anu/ω1 Sco	1	179	N03-Kri	N17-Anu	N04-Roh	N17-Anu	3.07	3.62
950863.75	-2109-04-11	-2109	1	R1-vasanta	18.48	N05-Mrg/γ Ori	N04-Roh/α Tau	-1.74	11.65	N04-Roh/ε Tau	N04-Roh/ε Tau	0	6	N05-Mrg	N04-Roh	N04-Roh	N04-Roh	12.40	5.71
950879.25	-2109-04-26	-2109	2	R2-grīṣma	33.21	N05-Mrg/α Ori	N06-Ard/γ Gem	0.43	206.33	N19-Mul/ν Sco	N20-PAsh/γ Sgr	1	173	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	8.12	7.13
950893.75	-2109-05-11	-2109	2	R2-grīṣma	46.99	N06-Ard/γ Gem	N07-Pun/β Gem	1.46	47.46	N06-Ard/γ Gem	N07-Pun/β Gem	0	0	N06-Ard	N06-Ard	N07-Pun	N07-Pun	7.98	6.55
950909.25	-2109-05-26	-2109	2	R2-grīṣma	61.76	N07-Pun/β Gem	N08-Pus/δ Cnc	-2.69	242.32	N22-Shr/α Aql	N21-UAsh/τ Sgr	1	179	N07-Pun	N22-Shr	N08-Pus	N21-UAsh	4.65	19.58
950922.75	-2109-06-09	-2109	2	R2-grīṣma	74.68	N09-Asl/σ Hya	N08-Pus/δ Cnc	3.18	69.13	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0	5	N09-Asl	N08-Pus	N08-Pus	N08-Pus	8.27	4.29
950938.25	-2109-06-24	-2109	2	R2-grīṣma	89.60	N10-Mag/ζ Leo	N10-Mag/α Leo	-4.19	265.30	N23-Dha/β Αqr	N24-Sha/λ Aqr	1	175	N10-Mag	N23-Dha	N10-Mag	N24-Sha	1.71	14.54
950952.75	-2109-07-09	-2109	3	R3-varṣā	103.68	N11-PPal/δ Leo	N11-PPal/θ Leo	4.83	102.63	N11-PPal/δ Leo	N11-PPal/θ Leo	0	1	N11-PPal	N11-PPal	N11-PPal	N11-PPal	9.91	4.97
950968.25	-2109-07-24	-2109	3	R3-varṣā	118.86	N12-UPal/β Leo	N12-UPal/β Leo	-4.99	303.83	N25-PBha/β Peg	N27-Rev/ε Psc	1	175	N12-UPal	N25-PBha	N12-UPal	N27-Rev	15.43	12.94
950982.75	-2109-08-08	-2109	3	R3-varṣā	133.19	N13-Has/γ Crv	N14-Chi/α Vir	4.72	135.40	N13-Has/α Crv	N14-Chi/α Vir	0	2	N13-Has	N13-Has	N14-Chi	N14-Chi	8.64	9.03
950997.25	-2109-08-22	-2109	3	R3-varṣā	147.65	N15-Swa/α Boo	N14-Chi/α Vir	-4.26	327.31	N27-Rev/ε Psc	N01-Ash/γ Ari	1	179	N15-Swa	N27-Rev	N14-Chi	N01-Ash	6.27	11.86
951012.75	-2109-09-07	-2109	4	R4-śarat	163.25	N16-Vis/α1 Lib	N16-Vis/α2 Lib	2.91	168.07	N16-Vis/α1 Lib	N16-Vis/α2 Lib	0	4	N16-Vis	N16-Vis	N16-Vis	N16-Vis	0.90	5.54
951026.25	-2109-09-20	-2109	4	R4-śarat	176.92	N16-Vis/α2 Lib	N17-Anu/δ Sco	-2.74	350.56	N02-Bha/* 35 Ari	N03-Kri/* 17 Tau	1	173	N16-Vis	N02-Bha	N17-Anu	N03-Kri	3.69	9.28
951041.75	-2109-10-06	-2109	4	R4-śarat	192.71	N18-Jye/α Sco	N18-Jye/α Sco	1.17	188.97	N18-Jye/σ Sco	N18-Jye/α Sco	0	3	N18-Jye	N18-Jye	N18-Jye	N18-Jye	6.53	5.36
951056.25	-2109-10-20	-2109	4	R4-śarat	207.53	N19-Mul/λ Sco	N20-PAsh/γ Sgr	0.57	27.96	N05-Mrg/λ Ori	N06-Ard/γ Gem	1	179	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	6.33	11.83
951071.75	-2109-11-05	-2109	5	R5-hemanta	223.38	N21-UAsh/φ Sgr	N21-UAsh/τ Sgr	-1.88	222.88	N21-UAsh/φ Sgr	N21-UAsh/τ Sgr	0	0	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	4.27	2.35
951086.25	-2109-11-19	-2109	5	R5-hemanta	238.18	N22-Shr/α Aql	N21-UAsh/τ Sgr	3.48	63.77	N07-Pun/β Gem	N08-Pus/δ Cnc	1	174	N22-Shr	N07-Pun	N21-UAsh	N08-Pus	15.98	4.47
951101.75	-2109-12-05	-2109	5	R5-hemanta	253.94	N23-Dha/ε Αqr	N24-Sha/λ Aqr	-4.31	258.54	N23-Dha/β Del	N24-Sha/λ Aqr	0	4	N23-Dha	N23-Dha	N24-Sha	N24-Sha	25.35	21.13
951115.25	-2109-12-18	-2109	5	R5-hemanta	267.58	N23-Dha/β Αqr	N24-Sha/λ Aqr	4.58	85.43	N10-Mag/μ Leo	N10-Mag/η Leo	1	177	N23-Dha	N10-Mag	N24-Sha	N10-Mag	11.71	0.21
951130.75	-2108-01-03	-2108	6	R6-śiśira	283.12	N24-Sha/λ Aqr	N24-Sha/λ Aqr	-4.97	281.35	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	1	N24-Sha	N24-Sha	N24-Sha	N24-Sha	3.84	5.23
951145.25	-2108-01-17	-2108	6	R6-śiśira	297.53	N25-PBha/α Peg	N26-UBha/γ Peg	4.88	119.19	N12-UPal/β Leo	N12-UPal/β Leo	1	178	N25-PBha	N12-UPal	N26-UBha	N12-UPal	15.72	12.05
951160.75	-2108-02-02	-2108	6	R6-śiśira	312.79	N26-UBha/γ Peg	N27-Rev/ε Psc	-4.17	319.63	N27-Rev/ε Psc	N27-Rev/ε Psc	0	6	N26-UBha	N27-Rev	N27-Rev	N27-Rev	2.73	6.61
951175.25	-2108-02-16	-2108	6	R6-śiśira	326.93	N27-Rev/ε Psc	N01-Ash/γ Ari	3.42	151.99	N15-Swa/α Boo	N16-Vis/α1 Lib	1	174	N27-Rev	N15-Swa	N01-Ash	N16-Vis	8.09	11.21
951189.75	-2108-03-02	-2108	1	R1-vasanta	340.95	N01-Ash/α Ari	N01-Ash/α Ari	-2.59	343.16	N01-Ash/α Ari	N02-Bha/* 41 Ari	0	2	N01-Ash	N01-Ash	N01-Ash	N02-Bha	11.36	13.10
951204.25	-2108-03-16	-2108	1	R1-vasanta	354.88	N02-Bha/* 39 Ari	N03-Kri/* 23 Tau	1.80	172.64	N16-Vis/α2 Lib	N17-Anu/β1 Sco	1	177	N02-Bha	N16-Vis	N03-Kri	N17-Anu	4.38	8.29
951218.75	-2108-03-31	-2108	1	R1-vasanta	8.73	N04-Roh/γ Tau	N04-Roh/ε Tau	-0.54	6.64	N04-Roh/γ Tau	N04-Roh/ε Tau	0	2	N04-Roh	N04-Roh	N04-Roh	N04-Roh	4.03	2.56
951234.25	-2108-04-15	-2108	1	R1-vasanta	23.48	N05-Mrg/γ Ori	N05-Mrg/λ Ori	-1.19	205.40	N19-Mul/ν Sco	N20-PAsh/γ Sgr	1	178	N05-Mrg	N19-Mul	N05-Mrg	N20-PAsh	14.10	6.19
951247.75	-2108-04-29	-2108	2	R2-grīṣma	36.30	N05-Mrg/α Ori	N06-Ard/γ Gem	1.58	30.01	N05-Mrg/α Ori	N06-Ard/γ Gem	0	6	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	7.29	11.17
951263.25	-2108-05-14	-2108	2	R2-grīṣma	51.04	N07-Pun/α Gem	N07-Pun/β Gem	-2.92	226.60	N21-UAsh/ζ Sgr	N21-UAsh/τ Sgr	1	175	N07-Pun	N21-UAsh	N07-Pun	N21-UAsh	6.49	4.05
