m	s	im	is	confidence	edit_dist	i_edit_dist
अन्तेवासी	समयेन	antevasi	samayena	0.16666666666666663	8	7
अन्तेवासी	वेदानां	antevasi	vedanam	0.16666666666666663	8	7
अन्तेवासी	त्रयाणां	antevasi	trayanam	0.11111111111111116	8	8
अन्तेवासी	खलु	antevasi	khalu	0.11111111111111116	9	7
अन्तेवासी	पुनः	antevasi	punah	0.11111111111111116	9	7
अन्तो	अन्तो	anto	anto	1.0	0	0
अन्तो	अस्ति	anto	asti	0.6	2	2
अन्तो	ततो	anto	tato	0.5	3	2
अन्तो	नास्ति	anto	nasti	0.30000000000000004	4	3
अन्तो	ते	anto	te	0.30000000000000004	4	3
अन्तो	न	anto	na	0.30000000000000004	4	3
अन्तो	इति	anto	iti	0.30000000000000004	4	3
अन्तो	तत्र	anto	tatra	0.19999999999999996	4	4
अन्तो	गत्वा	anto	gatva	0.19999999999999996	4	4
अन्तो	वर्तते	anto	vartate	0.09999999999999998	4	5
अन्तो	किं	anto	kim	0.09999999999999998	5	4
अन्वाय	अन्विष्य	anvaya	anvishya	0.5	3	3
अन्वाय	योन्यां	anvaya	yonyam	0.25	4	5
अन्वाय	अतीते	anvaya	atite	0.16666666666666663	5	5
अन्वाय	कुर्वति	anvaya	kurvati	0.16666666666666663	5	5
अन्वाय	राज्यं	anvaya	rajyam	0.08333333333333337	6	5
अन्वाय	कपि	anvaya	kapi	0.08333333333333337	6	5
अपरंपि	अपरमपि	aparampi	aparamapi	0.8333333333333334	1	1
अपरंपि	दूरत	aparampi	durata	0.08333333333333337	5	6
अप्पदानं	अप्रदानं?	appadanam	apradanam?	0.75	2	2
अप्पदानं	तस्मिन्	appadanam	tasmin	0.125	6	8
अप्पदानं	सम्यक्	appadanam	samyak	0.125	7	7
अप्पसन्नं	अप्रसन्नं	appasannam	aprasannam	0.8888888888888888	1	1
अप्पसन्नं	प्रसन्नम्	appasannam	prasannam	0.6666666666666667	4	2
अप्पसन्नं	श्रद्धं	appasannam	shraddham	0.2777777777777778	6	7
अप्पसन्नं	अश्रद्धम्	appasannam	ashraddham	0.2222222222222222	7	7
अप्पसन्नं	कुलम्	appasannam	kulam	0.11111111111111116	8	8
अप्पसन्नं	अकार्षीत्	appasannam	akarshit	0.11111111111111116	8	8
अप्पसन्नं	अन्यतरच्च	appasannam	anyatarachcha	0.05555555555555558	7	10
अप्पसन्‍नानं	अप्रसन्नानां	appasan{}nanam	aprasannanam	0.75	3	3
अप्पसन्‍नानं	आमन्त्रयत	appasan{}nanam	amantrayata	0.16666666666666663	10	10
अप्पसन्‍नानं	धर्मिणीं	appasan{}nanam	dharminim	0.125	10	11
अप्पसन्‍नानं	कथां	appasan{}nanam	katham	0.125	10	11
अप्पसन्‍नानं	भिक्षून्	appasan{}nanam	bhikshun	0.08333333333333337	10	12
अप्पसन्‍नानं	प्रसादाय…पे॰…	appasan{}nanam	prasadaya…pe॰…	0.08333333333333337	11	11
अप्पसन्‍नानं	कृत्वा	appasan{}nanam	krritva	0.04166666666666663	10	13
अप्पसन्‍नानं	विगर्ह्य	appasan{}nanam	vigarhya	0.04166666666666663	11	12
अब्भन्तरे	अभ्यन्तरे	abbhantare	abhyantare	0.7777777777777778	2	2
अब्भन्तरे	सन्ति	abbhantare	santi	0.2777777777777778	6	7
अब्भन्तरे	मन्ये	abbhantare	manye	0.2777777777777778	6	7
अब्भन्तरे	ते	abbhantare	te	0.16666666666666663	7	8
अब्भन्तरे	तव	abbhantare	tava	0.11111111111111116	8	8
अब्भन्तरे	गाथामाह	abbhantare	gathamaha	0.11111111111111116	9	7
अब्भन्तरे	सर्वेऽपि	abbhantare	sarve.api	0.05555555555555558	8	9
अब्भन्तरे	इत्युक्त्वा	abbhantare	ityuktva	0.05555555555555558	8	9
अब्भुग्गतो	अभ्युद्गतः	abbhuggato	abhyudgatah	0.55	4	5
अब्भुग्गतो	भवन्तं	abbhuggato	bhavantam	0.25	7	8
अब्भुग्गतो	सम्बुद्धः	abbhuggato	sambuddhah	0.25	7	8
अब्भुग्गतो	भगवान्	abbhuggato	bhagavan	0.25	8	7
अब्भुग्गतो	अर्हं	abbhuggato	arham	0.25	8	7
अब्भुग्गतो	शब्दः	abbhuggato	shabdah	0.19999999999999996	8	8
अब्भुग्गतो	वहरति	abbhuggato	vaharati	0.19999999999999996	9	7
अब्भुग्गतो	भवं	abbhuggato	bhavam	0.19999999999999996	9	7
अब्भुग्गतो	सम्यक्	abbhuggato	samyak	0.15000000000000002	8	9
अब्भुग्गतो	खलु	abbhuggato	khalu	0.15000000000000002	9	8
अब्भुग्गतो	पुनः	abbhuggato	punah	0.15000000000000002	9	8
अब्भुग्गतो	भोः	abbhuggato	bhoh	0.15000000000000002	9	8
अब्भुग्गतो	श्रमणं	abbhuggato	shramanam	0.09999999999999998	9	9
अब्भुग्गतो	गोतमं	abbhuggato	gotamam	0.09999999999999998	9	9
अब्भुग्गतो	तं	abbhuggato	tam	0.09999999999999998	9	9
अब्भुग्गतो	गौतमं	abbhuggato	gautamam	0.09999999999999998	9	9
अब्भुग्गतो	नो	abbhuggato	no	0.09999999999999998	9	9
अब्भुग्गतो	कल्याणः	abbhuggato	kalyanah	0.09999999999999998	9	9
अब्भुग्गतो	पुनरहं	abbhuggato	punaraham	0.09999999999999998	9	9
अब्भुग्गतो	गौतमः	abbhuggato	gautamah	0.09999999999999998	9	9
अब्भुग्गतो	तथा	abbhuggato	tatha	0.09999999999999998	10	8
अब्भुग्गतो	यथा	abbhuggato	yatha	0.09999999999999998	10	8
अब्भुग्गतो	कथं	abbhuggato	katham	0.09999999999999998	10	8
अब्भुग्गतो	इत्यपि?	abbhuggato	ityapi?	0.050000000000000044	9	10
अब्भुग्गतो	जानीहि	abbhuggato	janihi	0.050000000000000044	10	9
अब्भुग्गतो	यदि	abbhuggato	yadi	0.050000000000000044	10	9
अब्भुग्गतो	वा	abbhuggato	va	0.050000000000000044	10	9
अब्भुग्गतो	एवं	abbhuggato	evam	0.050000000000000044	10	9
अब्भुग्गतो	सः	abbhuggato	sah	0.050000000000000044	10	9
अब्भुग्गतो	जानिष्यामि	abbhuggato	janishyami	0.050000000000000044	10	9
अब्भुग्गतो	तादृशः	abbhuggato	tadrrishah	0.050000000000000044	10	9
अब्भुग्गतो	न	abbhuggato	na	0.050000000000000044	10	9
अब्भोकासे	अब्भोकासे	abbhokase	abbhokase	1.0	0	0
अब्भोकासे	भिक्खू	abbhokase	bhikkhu	0.2777777777777778	7	6
अब्भोकासे	पत्तिकोव	abbhokase	pattikova	0.16666666666666663	7	8
अब्भोकासे	आरामं	abbhokase	aramam	0.16666666666666663	8	7
अब्भोकासे	खो	abbhokase	kho	0.16666666666666663	8	7
अब्भोकासे	सम्बहुला	abbhokase	sambahula	0.16666666666666663	8	7
अब्भोकासे	पाविसि	abbhokase	pavisi	0.11111111111111116	8	8
अब्भोकासे	तेन	abbhokase	tena	0.05555555555555558	9	8
अब्भोकासे	पन	abbhokase	pana	0.05555555555555558	9	8
अब्भोकासे	समयेन	abbhokase	samayena	0.05555555555555558	9	8
अब्रवि	अब्रवीत्	abravi	abravit	0.6666666666666667	3	1
अब्रवि	वारे	abravi	vare	0.16666666666666663	5	5
अब्रवि	च	abravi	cha	0.08333333333333337	6	5
अब्रवि	मम	abravi	mama	0.08333333333333337	6	5
अभिञ्‍ञा	अभिज्ञा	abhi~n{}~na	abhij~na	0.625	2	4
अभिभवति	अभिभवति	abhibhavati	abhibhavati	1.0	0	0
अभिरुहित्वा	अभिरुह्य	abhiruhitva	abhiruhya	0.6818181818181819	4	3
अभिरुहित्वा	चरित्वा	abhiruhitva	charitva	0.5454545454545454	5	5
अभिरुहित्वा	तत्र	abhiruhitva	tatra	0.18181818181818177	9	9
अभिरुहित्वा	ततोऽवरुह्य	abhiruhitva	tato.avaruhya	0.13636363636363635	9	10
अभिरुहित्वा	सुवर्णपर्वतः	abhiruhitva	suvarnaparvatah	0.045454545454545414	9	12
अभिरुहित्वा	ततोऽविदूरे	abhiruhitva	tato.avidure	0.045454545454545414	10	11
अभिरुहित्वा	एकः	abhiruhitva	ekah	0.045454545454545414	11	10
अभिरूपं	अभिरूपां	abhirupam	abhirupam	0.9285714285714286	1	0
अभिरूहा	अभिरोह	abhiruha	abhiroha	0.7857142857142857	2	1
अभिरूहा	हि	abhiruha	hi	0.1428571428571429	6	6
अभिरूहा	एहि	abhiruha	ehi	0.1428571428571429	6	6
अभिरूहा	ति	abhiruha	ti	0.0714285714285714	6	7
अभिरूहा	इति	abhiruha	iti	0.0714285714285714	6	7
अभिरूहि	अभिरोह	abhiruhi	abhiroha	0.7142857142857143	2	2
अभिरूहि	हि	abhiruhi	hi	0.2142857142857143	5	6
अभिरूहि	एहि	abhiruhi	ehi	0.2142857142857143	5	6
अभिरूहि	साध्वि	abhiruhi	sadhvi	0.1428571428571429	6	6
अभिरूहि	इति	abhiruhi	iti	0.1428571428571429	6	6
अभिरूहि	ति	abhiruhi	ti	0.0714285714285714	6	7
अभिवादेत्वा	अभिवाद्य	abhivadetva	abhivadya	0.6818181818181819	4	3
अभिवादेत्वा	अभिवन्द्य	abhivadetva	abhivandya	0.5454545454545454	6	4
अभिवादेत्वा	कृत्वा	abhivadetva	krritva	0.36363636363636365	7	7
अभिवादेत्वा	भगवान्	abhivadetva	bhagavan	0.36363636363636365	7	7
अभिवादेत्वा	भगवन्तम्	abhivadetva	bhagavantam	0.2727272727272727	8	8
अभिवादेत्वा	निषेदतुः	abhivadetva	nishedatuh	0.2272727272727273	8	9
अभिवादेत्वा	माणवकेहि	abhivadetva	manavakehi	0.2272727272727273	9	8
अभिवादेत्वा	एकान्तं	abhivadetva	ekantam	0.18181818181818177	9	9
अभिवादेत्वा	सद्धिं	abhivadetva	saddhim	0.13636363636363635	10	9
अभिवादेत्वा	येन	abhivadetva	yena	0.13636363636363635	10	9
अभिवादेत्वा	तेन	abhivadetva	tena	0.13636363636363635	10	9
अभिवादेत्वा	तौ	abhivadetva	tau	0.09090909090909094	10	10
अभिवादेत्वा	सम्बहुलेहि	abhivadetva	sambahulehi	0.045454545454545414	11	10
अभिविजिय	अभिविजिय?	abhivijiya	abhivijiya?	0.875	1	1
अभिविजिय	भवति	abhivijiya	bhavati	0.3125	5	6
अभिविजिय	अध्यवसति	abhivijiya	adhyavasati	0.125	6	8
अभिविजिय	अनगार्यं	abhivijiya	anagaryam	0.0625	7	8
अभिविजिय	अर्हं	abhivijiya	arham	0.0625	7	8
अमतमहानिब्बानं	अमृतमहानिर्वाणं	amatamahanibbanam	amrritamahanirvanam	0.6785714285714286	4	5
अमतमहानिब्बानं	अजाति	amatamahanibbanam	ajati	0.1428571428571429	11	13
अमतमहानिब्बानं	अव्याधि	amatamahanibbanam	avyadhi	0.1428571428571429	11	13
अमतमहानिब्बानं	अदुःखमसुखं	amatamahanibbanam	aduhkhamasukham	0.1428571428571429	12	12
अमतमहानिब्बानं	शीतलं	amatamahanibbanam	shitalam	0.1428571428571429	12	12
अमतमहानिब्बानं	अजरं	amatamahanibbanam	ajaram	0.1071428571428571	12	13
अमतमहानिब्बानं	पर्येषितुं	amatamahanibbanam	paryeshitum	0.1071428571428571	12	13
अमतमहानिब्बानं	एवंभूतेन	amatamahanibbanam	evambhutena	0.1071428571428571	13	12
अमतमहानिब्बानं	मया	amatamahanibbanam	maya	0.0714285714285714	12	14
अम्बट्ठ	अम्भट्ट	ambattha	ambhatta	0.7142857142857143	2	2
अम्बट्ठ	अम्भट्टं	ambattha	ambhattam	0.5714285714285714	3	3
अम्बट्ठ	अर्हतं	ambattha	arhatam	0.2857142857142857	5	5
अम्बट्ठ	अथ	ambattha	atha	0.2857142857142857	6	4
अम्बट्ठ	अस्माकं	ambattha	asmakam	0.2142857142857143	5	6
अम्बट्ठ	अहं	ambattha	aham	0.1428571428571429	6	6
अम्बट्ठ	अयं	ambattha	ayam	0.1428571428571429	6	6
अम्बट्ठ	तात	ambattha	tata	0.1428571428571429	7	5
अम्बट्ठ	दाता	ambattha	data	0.1428571428571429	7	5
अम्बट्ठ	आगतानि	ambattha	agatani	0.1428571428571429	7	5
अम्बट्ठ	त्वं	ambattha	tvam	0.0714285714285714	6	7
अम्बट्ठ	माणवकं	ambattha	manavakam	0.0714285714285714	6	7
अम्बट्ठ	श्रमणः	ambattha	shramanah	0.0714285714285714	6	7
अम्बट्ठ	पुनः	ambattha	punah	0.0714285714285714	7	6
अम्बट्ठ	गौतमः	ambattha	gautamah	0.0714285714285714	7	6
अम्बट्ठ	साधु	ambattha	sadhu	0.0714285714285714	7	6
अम्बट्ठ	तेन	ambattha	tena	0.0714285714285714	7	6
अम्बट्ठं	अम्भट्टं	ambattham	ambhattam	0.75	2	2
अम्बट्ठं	अम्भट्ट	ambattham	ambhatta	0.625	3	3
अम्बट्ठं	माणवकं	ambattham	manavakam	0.25	6	6
अम्बट्ठं	अयं	ambattham	ayam	0.25	6	6
