jd,elati_Moon,elong_Moon,elong_Sun,r_Moon,sun_moon_angle,naks_Moon,naks_Sun
1360753.0,-3.265,144.632,102.605,60.724,317.973,N12-UPal,N09-Asl
1360753.167,-3.415,146.756,102.766,60.6,316.01,N12-UPal,N09-Asl
1360753.333,-3.56,148.885,102.927,60.475,314.04200000000003,N12-UPal,N09-Asl
1360753.5,-3.701,151.02200000000002,103.087,60.35,312.065,N13-Has,N09-Asl
1360753.667,-3.838,153.165,103.24799999999999,60.224,310.08299999999997,N13-Has,N09-Asl
1360753.833,-3.97,155.315,103.40899999999999,60.098,308.094,N13-Has,N09-Asl
1360754.0,-4.096,157.472,103.569,59.972,306.097,N13-Has,N09-Asl
1360754.167,-4.218,159.637,103.73,59.847,304.093,N13-Has,N09-Asl
1360754.333,-4.334,161.808,103.891,59.721000000000004,302.08299999999997,N13-Has,N09-Asl
1360754.5,-4.445,163.987,104.052,59.596000000000004,300.065,N14-Chi,N10-Mag
1360754.667,-4.55,166.174,104.213,59.472,298.039,N14-Chi,N10-Mag
1360754.833,-4.648,168.36900000000003,104.37299999999999,59.349,296.004,N14-Chi,N10-Mag
1360755.0,-4.7410000000000005,170.571,104.53399999999999,59.227,293.96299999999997,N14-Chi,N10-Mag
1360755.167,-4.827,172.782,104.695,59.106,291.913,N14-Chi,N10-Mag
1360755.333,-4.907,175.00099999999998,104.85600000000001,58.986999999999995,289.855,N14-Chi,N10-Mag
1360755.5,-4.979,177.22799999999998,105.01700000000001,58.869,287.789,N15-Swa,N10-Mag
1360755.667,-5.045,179.46400000000003,105.178,58.753,285.714,N15-Swa,N10-Mag
1360755.833,-5.103,181.708,105.338,58.64,283.63,N15-Swa,N10-Mag
1360756.0,-5.153,183.96099999999998,105.499,58.528,281.538,N16-Vis,N10-Mag
1360756.167,-5.196000000000001,186.222,105.66,58.42,279.438,N16-Vis,N10-Mag
1360756.333,-5.231,188.493,105.821,58.313,277.328,N16-Vis,N10-Mag
1360756.5,-5.2589999999999995,190.77200000000002,105.98200000000001,58.21,275.21,N16-Vis,N10-Mag
1360756.667,-5.277,193.06099999999998,106.14299999999999,58.108999999999995,273.082,N16-Vis,N10-Mag
1360756.833,-5.287999999999999,195.358,106.304,58.012,270.94599999999997,N16-Vis,N10-Mag
1360757.0,-5.29,197.665,106.465,57.918,268.8,N16-Vis,N10-Mag
1360757.167,-5.2829999999999995,199.98,106.626,57.828,266.64599999999996,N16-Vis,N10-Mag
1360757.333,-5.268,202.305,106.787,57.74100000000001,264.482,N16-Vis,N10-Mag
1360757.5,-5.244,204.639,106.948,57.658,262.309,N17-Anu,N10-Mag
1360757.667,-5.21,206.981,107.109,57.57899999999999,260.128,N17-Anu,N10-Mag
1360757.833,-5.167999999999999,209.332,107.27,57.505,257.938,N17-Anu,N10-Mag
1360758.0,-5.117,211.692,107.431,57.434,255.739,N17-Anu,N10-Mag
1360758.167,-5.0569999999999995,214.06099999999998,107.59200000000001,57.368,253.53099999999998,N17-Anu,N10-Mag
1360758.333,-4.987,216.438,107.75299999999999,57.306999999999995,251.315,N18-Jye,N10-Mag
1360758.5,-4.909,218.82299999999998,107.914,57.25,249.09099999999998,N18-Jye,N10-Mag
1360758.667,-4.822,221.21599999999998,108.075,57.198,246.859,N18-Jye,N10-Mag
1360758.833,-4.726,223.61700000000002,108.236,57.151,244.61900000000003,N19-Mul,N10-Mag
1360759.0,-4.621,226.02599999999998,108.398,57.108999999999995,242.372,N19-Mul,N10-Mag
1360759.167,-4.507,228.44099999999997,108.559,57.071999999999996,240.118,N19-Mul,N10-Mag
1360759.333,-4.385,230.864,108.72,57.04,237.856,N19-Mul,N10-Mag
1360759.5,-4.254,233.293,108.881,57.013000000000005,235.588,N19-Mul,N10-Mag
1360759.667,-4.1160000000000005,235.729,109.042,56.992,233.313,N19-Mul,N10-Mag
1360759.833,-3.969,238.17,109.20299999999999,56.975,231.033,N20-PAsh,N10-Mag
1360760.0,-3.815,240.61700000000002,109.365,56.964,228.748,N20-PAsh,N10-Mag
1360760.167,-3.653,243.06799999999998,109.52600000000001,56.958999999999996,226.458,N20-PAsh,N10-Mag
1360760.333,-3.485,245.524,109.68700000000001,56.958999999999996,224.16299999999998,N20-PAsh,N10-Mag
1360760.5,-3.3089999999999997,247.985,109.848,56.964,221.863,N20-PAsh,N10-Mag
1360760.667,-3.127,250.449,110.01,56.974,219.56099999999998,N21-UAsh,N10-Mag
1360760.833,-2.94,252.916,110.171,56.99,217.255,N21-UAsh,N10-Mag
1360761.0,-2.7460000000000004,255.385,110.33200000000001,57.011,214.947,N21-UAsh,N10-Mag
1360761.167,-2.5469999999999997,257.857,110.494,57.037,212.637,N21-UAsh,N10-Mag
1360761.333,-2.344,260.33,110.655,57.068999999999996,210.325,N21-UAsh,N10-Mag
1360761.5,-2.136,262.80400000000003,110.816,57.105,208.012,N21-UAsh,N10-Mag
1360761.667,-1.9240000000000002,265.278,110.978,57.147,205.7,N21-UAsh,N10-Mag
1360761.833,-1.709,267.753,111.139,57.193000000000005,203.386,N21-UAsh,N10-Mag
1360762.0,-1.49,270.226,111.3,57.245,201.074,N22-Abi,N10-Mag
1360762.167,-1.27,272.699,111.462,57.301,198.763,N22-Abi,N10-Mag
1360762.333,-1.047,275.16900000000004,111.62299999999999,57.361999999999995,196.454,N23-Shr,N10-Mag
1360762.5,-0.8220000000000001,277.637,111.785,57.428000000000004,194.148,N23-Shr,N10-Mag
1360762.667,-0.596,280.10200000000003,111.946,57.498000000000005,191.84400000000002,N23-Shr,N10-Mag
1360762.833,-0.37,282.563,112.10700000000001,57.571999999999996,189.544,N23-Shr,N10-Mag
1360763.0,-0.14400000000000002,285.02099999999996,112.26899999999999,57.65,187.248,N23-Shr,N10-Mag
1360763.167,0.08199999999999999,287.473,112.43,57.733000000000004,184.957,N24-Dha,N10-Mag
1360763.333,0.308,289.921,112.59200000000001,57.818999999999996,182.671,N24-Dha,N10-Mag
1360763.5,0.532,292.362,112.75299999999999,57.909,180.391,N24-Dha,N10-Mag
1360763.667,0.754,294.798,112.915,58.003,178.11700000000002,N24-Dha,N10-Mag
1360763.833,0.975,297.22700000000003,113.07700000000001,58.1,175.85,N24-Dha,N10-Mag
1360764.0,1.193,299.64799999999997,113.238,58.2,173.59,N25-Sha,N10-Mag
1360764.167,1.4080000000000001,302.063,113.4,58.303000000000004,171.33700000000002,N25-Sha,N10-Mag
1360764.333,1.619,304.469,113.561,58.409,169.092,N25-Sha,N10-Mag
1360764.5,1.827,306.866,113.723,58.518,166.857,N26-PBha,N10-Mag
1360764.667,2.031,309.255,113.884,58.629,164.62900000000002,N26-PBha,N10-Mag
1360764.833,2.231,311.634,114.046,58.742,162.412,N26-PBha,N10-Mag
1360765.0,2.426,314.004,114.208,58.858000000000004,160.204,N26-PBha,N10-Mag
1360765.167,2.615,316.36400000000003,114.369,58.975,158.005,N26-PBha,N10-Mag
1360765.333,2.8,318.714,114.531,59.093999999999994,155.817,N26-PBha,N10-Mag
1360765.5,2.9789999999999996,321.05400000000003,114.693,59.215,153.639,N27-UBha,N10-Mag
1360765.667,3.1519999999999997,323.383,114.854,59.336999999999996,151.471,N27-UBha,N10-Mag
1360765.833,3.32,325.70099999999996,115.016,59.46,149.315,N27-UBha,N10-Mag
1360766.0,3.4810000000000003,328.009,115.178,59.583999999999996,147.16899999999998,N27-UBha,N10-Mag
1360766.167,3.636,330.305,115.34,59.708999999999996,145.035,N27-UBha,N10-Mag
1360766.333,3.784,332.59,115.501,59.833999999999996,142.911,N27-UBha,N10-Mag
1360766.5,3.925,334.86300000000006,115.663,59.96,140.8,N27-UBha,N10-Mag
1360766.667,4.06,337.125,115.825,60.086000000000006,138.7,N27-UBha,N10-Mag
1360766.833,4.188,339.376,115.98700000000001,60.211999999999996,136.611,N28-Rev,N10-Mag
1360767.0,4.308,341.616,116.149,60.336999999999996,134.533,N28-Rev,N10-Mag
1360767.167,4.422,343.844,116.31,60.463,132.466,N28-Rev,N10-Mag
1360767.333,4.529,346.06,116.47200000000001,60.588,130.412,N28-Rev,N10-Mag
1360767.5,4.628,348.26599999999996,116.634,60.711999999999996,128.368,N28-Rev,N10-Mag
1360767.667,4.72,350.46,116.796,60.835,126.336,N28-Rev,N10-Mag
1360767.833,4.805,352.64300000000003,116.958,60.957,124.315,N01-Ash,N10-Mag
1360768.0,4.883,354.815,117.12,61.078,122.305,N01-Ash,N10-Mag
1360768.167,4.953,356.977,117.28200000000001,61.198,120.305,N01-Ash,N11-PPal
1360768.333,5.016,359.12800000000004,117.444,61.316,118.316,N01-Ash,N11-PPal
1360768.5,5.072,1.2690000000000001,117.60600000000001,61.431999999999995,116.337,N01-Ash,N11-PPal
1360768.667,5.121,3.3989999999999996,117.76799999999999,61.54600000000001,114.369,N01-Ash,N11-PPal
1360768.833,5.162999999999999,5.52,117.93,61.659,112.41,N02-Bha,N11-PPal
1360769.0,5.1979999999999995,7.63,118.09200000000001,61.769,110.462,N02-Bha,N11-PPal
1360769.167,5.225,9.732000000000001,118.25399999999999,61.878,108.522,N02-Bha,N11-PPal
1360769.333,5.246,11.824000000000002,118.416,61.983000000000004,106.59200000000001,N03-Kri,N11-PPal
1360769.5,5.2589999999999995,13.908,118.57799999999999,62.086999999999996,104.67,N03-Kri,N11-PPal
1360769.667,5.266,15.982999999999999,118.74,62.187,102.757,N03-Kri,N11-PPal
1360769.833,5.266,18.049,118.902,62.285,100.853,N03-Kri,N11-PPal
1360770.0,5.26,20.108,119.064,62.38,98.956,N03-Kri,N11-PPal
1360770.167,5.247000000000001,22.159000000000002,119.226,62.472,97.06700000000001,N03-Kri,N11-PPal
1360770.333,5.227,24.203000000000003,119.38799999999999,62.56100000000001,95.185,N03-Kri,N11-PPal
1360770.5,5.2,26.24,119.55,62.646,93.31,N04-Roh,N11-PPal
1360770.667,5.167999999999999,28.27,119.712,62.729,91.44200000000001,N04-Roh,N11-PPal
1360770.833,5.129,30.294,119.875,62.808,89.581,N04-Roh,N11-PPal
1360771.0,5.084,32.312,120.037,62.883,87.725,N04-Roh,N11-PPal
1360771.167,5.032,34.325,120.199,62.955,85.874,N04-Roh,N11-PPal
1360771.333,4.975,36.332,120.361,63.023999999999994,84.029,N04-Roh,N11-PPal
1360771.5,4.9110000000000005,38.335,120.523,63.088,82.18799999999999,N04-Roh,N11-PPal
1360771.667,4.842,40.333,120.686,63.148999999999994,80.35300000000001,N04-Roh,N11-PPal
1360771.833,4.7669999999999995,42.326,120.848,63.206,78.52199999999999,N04-Roh,N11-PPal
1360772.0,4.686,44.316,121.01,63.25899999999999,76.694,N04-Roh,N11-PPal
1360772.167,4.6,46.303000000000004,121.17299999999999,63.308,74.87,N05-Mrg,N11-PPal
1360772.333,4.508,48.286,121.335,63.353,73.04899999999999,N05-Mrg,N11-PPal
1360772.5,4.4110000000000005,50.266000000000005,121.49700000000001,63.394,71.23100000000001,N05-Mrg,N11-PPal
1360772.667,4.308,52.244,121.66,63.431000000000004,69.416,N05-Mrg,N11-PPal
1360772.833,4.2010000000000005,54.22,121.822,63.464,67.602,N05-Mrg,N11-PPal
1360773.0,4.088,56.193999999999996,121.984,63.493,65.79,N05-Mrg,N11-PPal
1360773.167,3.97,58.167,122.147,63.516999999999996,63.98,N06-Ard,N11-PPal
1360773.333,3.8480000000000003,60.138999999999996,122.309,63.537,62.17,N06-Ard,N11-PPal
1360773.5,3.72,62.11,122.47200000000001,63.553000000000004,60.361999999999995,N06-Ard,N11-PPal
1360773.667,3.588,64.08,122.634,63.565,58.553999999999995,N06-Ard,N11-PPal
1360773.833,3.452,66.051,122.796,63.571999999999996,56.745,N07-Pun,N11-PPal
1360774.0,3.3110000000000004,68.021,122.959,63.575,54.938,N07-Pun,N11-PPal
1360774.167,3.167,69.993,123.12100000000001,63.574,53.128,N07-Pun,N11-PPal
1360774.333,3.0180000000000002,71.965,123.28399999999999,63.568000000000005,51.318999999999996,N07-Pun,N11-PPal
1360774.5,2.865,73.938,123.446,63.559,49.508,N07-Pun,N11-PPal
1360774.667,2.7089999999999996,75.913,123.609,63.544,47.696000000000005,N07-Pun,N11-PPal
1360774.833,2.549,77.89,123.771,63.526,45.881,N07-Pun,N11-PPal
1360775.0,2.386,79.869,123.934,63.504,44.065,N07-Pun,N11-PPal
1360775.167,2.22,81.85,124.09700000000001,63.477,42.247,N07-Pun,N11-PPal
1360775.333,2.05,83.834,124.259,63.446000000000005,40.425,N07-Pun,N11-PPal
1360775.5,1.8780000000000001,85.821,124.42200000000001,63.411,38.601,N08-Pus,N11-PPal
1360775.667,1.704,87.811,124.584,63.371,36.773,N08-Pus,N11-PPal
1360775.833,1.527,89.805,124.74700000000001,63.328,34.942,N08-Pus,N11-PPal
1360776.0,1.348,91.802,124.91,63.28,33.108000000000004,N08-Pus,N11-PPal
1360776.167,1.166,93.804,125.072,63.229,31.268,N08-Pus,N11-PPal
1360776.333,0.9840000000000001,95.809,125.235,63.174,29.426,N08-Pus,N11-PPal
1360776.5,0.799,97.82,125.398,63.115,27.578000000000003,N09-Asl,N11-PPal
1360776.667,0.614,99.835,125.56,63.052,25.725,N09-Asl,N11-PPal
1360776.833,0.42700000000000005,101.855,125.723,62.985,23.868000000000002,N09-Asl,N11-PPal
1360777.0,0.24,103.88,125.88600000000001,62.913999999999994,22.006,N09-Asl,N11-PPal
1360777.167,0.052000000000000005,105.91,126.04899999999999,62.84,20.139,N10-Mag,N11-PPal
1360777.333,-0.136,107.946,126.212,62.763000000000005,18.266,N10-Mag,N11-PPal
1360777.5,-0.325,109.988,126.374,62.681999999999995,16.386,N10-Mag,N11-PPal
1360777.667,-0.513,112.035,126.537,62.598,14.502,N10-Mag,N11-PPal
1360777.833,-0.701,114.089,126.7,62.51,12.610999999999999,N10-Mag,N11-PPal
1360778.0,-0.888,116.148,126.863,62.419,10.715,N10-Mag,N11-PPal
1360778.167,-1.074,118.214,127.02600000000001,62.326,8.812000000000001,N11-PPal,N11-PPal
1360778.333,-1.2590000000000001,120.286,127.189,62.229,6.903,N11-PPal,N11-PPal
1360778.5,-1.443,122.365,127.351,62.13,4.986000000000001,N11-PPal,N11-PPal
1360778.667,-1.625,124.45,127.514,62.028,3.0639999999999996,N11-PPal,N11-PPal
1360778.833,-1.805,126.542,127.677,61.923,1.135,N11-PPal,N11-PPal
1360779.0,-1.983,128.64,127.84,61.816,359.2,N11-PPal,N11-PPal
1360779.167,-2.1590000000000003,130.745,128.003,61.706,357.25800000000004,N12-UPal,N11-PPal
1360779.333,-2.332,132.857,128.166,61.595,355.309,N12-UPal,N11-PPal
1360779.5,-2.503,134.975,128.329,61.481,353.35400000000004,N12-UPal,N11-PPal
1360779.667,-2.67,137.1,128.49200000000002,61.365,351.392,N12-UPal,N11-PPal
1360779.833,-2.8339999999999996,139.232,128.655,61.248000000000005,349.423,N12-UPal,N11-PPal
1360780.0,-2.9939999999999998,141.37,128.81799999999998,61.129,347.44800000000004,N12-UPal,N11-PPal
1360780.167,-3.15,143.516,128.981,61.00899999999999,345.465,N12-UPal,N11-PPal
1360780.333,-3.303,145.668,129.144,60.887,343.476,N12-UPal,N11-PPal
1360780.5,-3.451,147.826,129.308,60.763999999999996,341.48199999999997,N12-UPal,N11-PPal
1360780.667,-3.595,149.991,129.471,60.64,339.48,N12-UPal,N11-PPal
1360780.833,-3.734,152.16299999999998,129.634,60.516000000000005,337.471,N13-Has,N11-PPal
1360781.0,-3.8680000000000003,154.341,129.797,60.391000000000005,335.45599999999996,N13-Has,N11-PPal
1360781.167,-3.997,156.526,129.96,60.265,333.434,N13-Has,N11-PPal
1360781.333,-4.12,158.717,130.123,60.138999999999996,331.406,N13-Has,N11-PPal
1360781.5,-4.238,160.914,130.286,60.013000000000005,329.37199999999996,N13-Has,N11-PPal
1360781.667,-4.351,163.118,130.45,59.888000000000005,327.332,N13-Has,N12-UPal
1360781.833,-4.457,165.328,130.613,59.762,325.285,N14-Chi,N12-UPal
1360782.0,-4.5569999999999995,167.543,130.776,59.637,323.233,N14-Chi,N12-UPal
1360782.167,-4.651,169.765,130.939,59.513000000000005,321.17400000000004,N14-Chi,N12-UPal
1360782.333,-4.738,171.993,131.10299999999998,59.388999999999996,319.11,N14-Chi,N12-UPal
1360782.5,-4.8180000000000005,174.226,131.266,59.266999999999996,317.04,N14-Chi,N12-UPal
1360782.667,-4.8919999999999995,176.46599999999998,131.429,59.145,314.96299999999997,N14-Chi,N12-UPal
1360782.833,-4.958,178.71099999999998,131.593,59.026,312.882,N15-Swa,N12-UPal
1360783.0,-5.0169999999999995,180.96099999999998,131.756,58.907,310.795,N15-Swa,N12-UPal
1360783.167,-5.0680000000000005,183.217,131.91899999999998,58.791000000000004,308.702,N16-Vis,N12-UPal
1360783.333,-5.112,185.479,132.083,58.677,306.60400000000004,N16-Vis,N12-UPal
1360783.5,-5.148,187.74599999999998,132.246,58.565,304.5,N16-Vis,N12-UPal
1360783.667,-5.1770000000000005,190.018,132.409,58.455,302.39099999999996,N16-Vis,N12-UPal
1360783.833,-5.197,192.296,132.57299999999998,58.348,300.277,N16-Vis,N12-UPal
1360784.0,-5.209,194.578,132.736,58.243,298.158,N16-Vis,N12-UPal
1360784.167,-5.212999999999999,196.86599999999999,132.9,58.141999999999996,296.034,N16-Vis,N12-UPal
1360784.333,-5.209,199.15900000000002,133.063,58.044,293.904,N16-Vis,N12-UPal
1360784.5,-5.196000000000001,201.457,133.227,57.949,291.77,N16-Vis,N12-UPal
1360784.667,-5.1739999999999995,203.76,133.39,57.857,289.63,N17-Anu,N12-UPal
1360784.833,-5.145,206.067,133.554,57.769,287.487,N17-Anu,N12-UPal
1360785.0,-5.106,208.38,133.717,57.685,285.337,N17-Anu,N12-UPal
1360785.167,-5.059,210.697,133.881,57.605,283.184,N17-Anu,N12-UPal
1360785.333,-5.004,213.019,134.04399999999998,57.528999999999996,281.025,N17-Anu,N12-UPal
1360785.5,-4.94,215.345,134.208,57.457,278.863,N17-Anu,N12-UPal
1360785.667,-4.867,217.676,134.372,57.39,276.69599999999997,N18-Jye,N12-UPal
1360785.833,-4.7860000000000005,220.012,134.535,57.327,274.52299999999997,N18-Jye,N12-UPal
1360786.0,-4.697,222.351,134.69899999999998,57.268,272.348,N18-Jye,N12-UPal
1360786.167,-4.599,224.696,134.863,57.215,270.16700000000003,N19-Mul,N12-UPal
1360786.333,-4.493,227.044,135.026,57.166000000000004,267.982,N19-Mul,N12-UPal
1360786.5,-4.379,229.39700000000002,135.19,57.122,265.793,N19-Mul,N12-UPal
1360786.667,-4.258,231.753,135.35399999999998,57.083,263.601,N19-Mul,N12-UPal
1360786.833,-4.129,234.114,135.517,57.05,261.403,N19-Mul,N12-UPal
1360787.0,-3.992,236.47799999999998,135.681,57.021,259.203,N20-PAsh,N12-UPal
1360787.167,-3.8480000000000003,238.84599999999998,135.845,56.998000000000005,256.999,N20-PAsh,N12-UPal
1360787.333,-3.697,241.217,136.009,56.98,254.792,N20-PAsh,N12-UPal
1360787.5,-3.5389999999999997,243.592,136.172,56.967,252.58,N20-PAsh,N12-UPal
1360787.667,-3.375,245.97099999999998,136.336,56.96,250.365,N20-PAsh,N12-UPal
1360787.833,-3.205,248.352,136.5,56.958,248.148,N20-PAsh,N12-UPal
1360788.0,-3.028,250.736,136.664,56.961000000000006,245.928,N21-UAsh,N12-UPal
1360788.167,-2.847,253.123,136.828,56.97,243.705,N21-UAsh,N12-UPal
1360788.333,-2.66,255.513,136.99200000000002,56.983999999999995,241.479,N21-UAsh,N12-UPal
1360788.5,-2.468,257.904,137.155,57.003,239.25099999999998,N21-UAsh,N12-UPal
1360788.667,-2.272,260.298,137.319,57.028,237.021,N21-UAsh,N12-UPal
1360788.833,-2.072,262.694,137.483,57.058,234.78900000000002,N21-UAsh,N12-UPal
1360789.0,-1.869,265.092,137.64700000000002,57.093,232.555,N21-UAsh,N12-UPal
1360789.167,-1.662,267.49,137.811,57.133,230.321,N21-UAsh,N12-UPal
1360789.333,-1.452,269.89,137.975,57.178000000000004,228.085,N22-Abi,N12-UPal
1360789.5,-1.24,272.291,138.139,57.228,225.84799999999998,N22-Abi,N12-UPal
1360789.667,-1.026,274.691,138.303,57.282,223.612,N23-Shr,N12-UPal
1360789.833,-0.81,277.093,138.467,57.342,221.37400000000002,N23-Shr,N12-UPal
1360790.0,-0.593,279.493,138.631,57.406000000000006,219.138,N23-Shr,N12-UPal
1360790.167,-0.376,281.894,138.795,57.474,216.90099999999998,N23-Shr,N12-UPal
1360790.333,-0.158,284.293,138.959,57.547,214.666,N23-Shr,N12-UPal
1360790.5,0.06,286.691,139.123,57.623999999999995,212.43200000000002,N24-Dha,N12-UPal
1360790.667,0.27699999999999997,289.08799999999997,139.28799999999998,57.705,210.2,N24-Dha,N12-UPal
1360790.833,0.493,291.482,139.452,57.791000000000004,207.97,N24-Dha,N12-UPal
1360791.0,0.708,293.875,139.616,57.879,205.74099999999999,N24-Dha,N12-UPal
1360791.167,0.9209999999999999,296.264,139.78,57.972,203.516,N24-Dha,N12-UPal
1360791.333,1.1320000000000001,298.65,139.944,58.068000000000005,201.294,N24-Dha,N12-UPal
1360791.5,1.34,301.033,140.108,58.167,199.075,N25-Sha,N12-UPal
1360791.667,1.545,303.411,140.273,58.269,196.862,N25-Sha,N12-UPal
1360791.833,1.7469999999999999,305.785,140.437,58.373999999999995,194.65200000000002,N25-Sha,N12-UPal
1360792.0,1.946,308.155,140.601,58.482,192.446,N26-PBha,N12-UPal
1360792.167,2.14,310.519,140.765,58.592,190.24599999999998,N26-PBha,N12-UPal
1360792.333,2.33,312.878,140.93,58.705,188.05200000000002,N26-PBha,N12-UPal
1360792.5,2.516,315.231,141.094,58.82,185.863,N26-PBha,N12-UPal
1360792.667,2.697,317.577,141.25799999999998,58.937,183.68099999999998,N26-PBha,N12-UPal
1360792.833,2.873,319.91700000000003,141.423,59.055,181.50599999999997,N27-UBha,N12-UPal
1360793.0,3.043,322.25,141.58700000000002,59.175,179.33700000000002,N27-UBha,N12-UPal
1360793.167,3.208,324.57599999999996,141.751,59.297,177.175,N27-UBha,N12-UPal
1360793.333,3.367,326.894,141.916,59.42,175.02200000000002,N27-UBha,N12-UPal
1360793.5,3.52,329.204,142.08,59.543,172.87599999999998,N27-UBha,N12-UPal
1360793.667,3.6660000000000004,331.506,142.244,59.668,170.738,N27-UBha,N12-UPal
1360793.833,3.807,333.79900000000004,142.409,59.793,168.61,N27-UBha,N12-UPal
1360794.0,3.94,336.084,142.57299999999998,59.919,166.489,N27-UBha,N12-UPal
1360794.167,4.0680000000000005,338.36,142.738,60.045,164.378,N27-UBha,N12-UPal
1360794.333,4.188,340.626,142.90200000000002,60.17100000000001,162.276,N28-Rev,N12-UPal
1360794.5,4.301,342.884,143.067,60.29600000000001,160.183,N28-Rev,N12-UPal
1360794.667,4.408,345.131,143.231,60.422,158.1,N28-Rev,N12-UPal
1360794.833,4.507,347.37,143.39600000000002,60.547,156.026,N28-Rev,N12-UPal
1360795.0,4.599,349.598,143.56,60.67100000000001,153.96200000000002,N28-Rev,N12-UPal
1360795.167,4.684,351.81699999999995,143.725,60.795,151.908,N28-Rev,N12-UPal
1360795.333,4.762,354.025,143.89,60.917,149.865,N01-Ash,N12-UPal
1360795.5,4.832,356.224,144.054,61.038999999999994,147.83,N01-Ash,N12-UPal
1360795.667,4.895,358.413,144.219,61.159,145.806,N01-Ash,N12-UPal
1360795.833,4.9510000000000005,0.5920000000000001,144.38299999999998,61.277,143.791,N01-Ash,N12-UPal
1360796.0,5.0,2.761,144.548,61.394,141.787,N01-Ash,N12-UPal
1360796.167,5.041,4.92,144.713,61.50899999999999,139.793,N01-Ash,N12-UPal
1360796.333,5.075,7.069,144.877,61.622,137.808,N02-Bha,N12-UPal
1360796.5,5.103,9.209,145.042,61.733999999999995,135.833,N02-Bha,N12-UPal
1360796.667,5.122000000000001,11.339,145.207,61.842,133.868,N02-Bha,N12-UPal
1360796.833,5.135,13.46,145.372,61.949,131.912,N03-Kri,N12-UPal
1360797.0,5.141,15.571,145.536,62.053000000000004,129.965,N03-Kri,N12-UPal
1360797.167,5.14,17.674,145.701,62.155,128.02700000000002,N03-Kri,N12-UPal
1360797.333,5.132000000000001,19.768,145.866,62.253,126.098,N03-Kri,N12-UPal
1360797.5,5.118,21.853,146.031,62.349,124.178,N03-Kri,N12-UPal
1360797.667,5.096,23.929000000000002,146.196,62.442,122.26700000000001,N03-Kri,N12-UPal
1360797.833,5.0680000000000005,25.998,146.36,62.532,120.36200000000001,N04-Roh,N12-UPal
1360798.0,5.034,28.058000000000003,146.525,62.619,118.46700000000001,N04-Roh,N12-UPal
1360798.167,4.993,30.111,146.69,62.702,116.579,N04-Roh,N12-UPal
1360798.333,4.946000000000001,32.157,146.855,62.782,114.698,N04-Roh,N12-UPal
