date	index	jd	lati_Jupiter	lati_Mars	lati_Mercury	lati_Moon	lati_Saturn	lati_Sun	lati_Venus	long_Jupiter	long_Mars	long_Mercury	long_Moon	long_Saturn	long_Sun	long_Venus	long_N01_Ashwini	long_N02_Bharani	long_N03_Krittika	long_N04_Rohini	long_N05_Mrigashirisham	long_N06_Thiruvadarai	long_N07_Punarpasu	long_N08_Pushyam	long_N09_Ayilyam	long_N10_Makam	long_N11_Pooram	long_N12_Uttiram	long_N13_Hastam	long_N14_Chitrai	long_N15_Swati	long_N16_Vishakam	long_N17_Anusham	long_N18_Kettai	long_N19_Moolam	long_N20_Pooradam	long_N21_Uttiradam	long_N22_Thiruvonam	long_N23_Avittam	long_N24_Shatayam	long_N25_Poorattadi	long_N26_Uttiratadi	long_N27_Revati	long_N28_Abhijit
-596-03-28	125447	1503461.5	-0.19143180605915924	-1.3256960872589487	1.4044965536590783	-3.3337218370940884	-1.9143632086236664	0.0	-0.5347291800674489	57.100515181639366	322.95533408690983	19.43164617350766	249.36768864805785	327.9056078758287	6.099413593063389	16.62222938311271	1.5447629588518805	12.165639917755662	23.942680931455126	33.69376295885145	47.63972194515153	52.66976295884048	77.57602471226855	92.62676295883871	98.62251687664633	113.95639383554014	125.03405005474202	127.32276295884748	157.56043484926053	167.81363991775305	168.01896802731713	189.04855789034667	206.517680931442	213.71668093144112	228.5326809314556	239.08955789035892	246.3206809314376	265.3053781642957	281.42855789034667	303.4655168766494	317.5145578903585	338.3754758629635	353.24880397255225	249.20388599992964
-596-04-04	125448	1503468.5	-0.17585014720143968	-1.3528667325968822	2.288737759349304	4.525343345432768	-1.934531506045248	0.0	-0.26508257526305706	58.38419780218129	328.2715170366834	31.92345354734232	350.82127205622237	328.6436984073352	12.841469624598515	25.216425798808302	1.5450283835094147	12.16590476707073	23.942945972551016	33.694028383508986	47.63998717802824	52.670028383498014	77.57628668487129	92.62702838349624	98.62278115061893	113.95665753417028	125.03431682186532	127.32302838350502	157.5606987396715	167.81390476706812	168.01923441087877	189.0488223561001	206.51794597253786	213.71694597253702	228.53294597255146	239.08982235611234	246.32094597253348	265.3056464656656	281.4288223561001	303.46578115062204	317.5148223561119	338.3757399451553	353.2490695889906	249.20415199992965
-596-04-11	125449	1503475.5	-0.16089176329074192	-1.3734916995347648	2.5756780949429867	2.243677493375265	-1.9566798873661282	0.0	0.019901387425004854	59.72951315711639	333.55244223177124	41.65242377625418	83.1419782731939	329.3373663066572	19.563229476745725	33.79604695807416	1.545293808166949	12.1661696163858	23.94321101364691	33.69429380816652	47.64025241090496	52.67029380815555	77.57654865747404	92.62729380815378	98.62304542459154	113.95692123280043	125.0345835889886	127.32329380816255	157.56096263008246	167.81416961638317	168.0195007944404	189.04908682185354	206.51821101363376	213.71721101363292	228.53321101364736	239.09008682186575	246.32121101362938	265.3059147670354	281.4290868218535	303.46604542459465	317.51508682186534	338.3760040273471	353.24933520542896	249.20441799992963
-596-04-18	125450	1503482.5	-0.14649267041615802	-1.3873899763174369	2.1523939780469123	-4.368299868363751	-1.9807371291888949	0.0	0.31092396688488344	61.12806178926428	338.7939287649302	48.257707346275204	166.59403892954427	329.98096436872663	26.2672463174797	42.36110243861799	1.5455592328244832	12.166434465700867	23.9434760547428	33.69455923282405	47.64051764378166	52.67055923281308	77.57681063007676	92.62755923281131	98.62330969856414	113.95718493143056	125.03485035611189	127.32355923282009	157.5612265204934	167.81443446569824	168.01976717800204	189.04935128760695	206.51847605472966	213.7174760547288	228.53347605474326	239.0903512876192	246.32147605472528	265.3061830684053	281.42935128760695	303.4663096985672	317.5153512876188	338.37626810953884	353.2496008218673	249.20468399992964
-596-04-25	125451	1503489.5	-0.1325892929878029	-1.3944256888576354	0.9859255922857943	-2.5361400315795217	-2.0066112161092398	0.0	0.5982610089406327	62.57189329676521	343.9918523463543	51.36918630700853	258.7276803606066	330.56898977734346	32.95627887262481	50.91152797990594	1.5458246574820174	12.166699315015936	23.94374109583869	33.69482465748158	47.64078287665838	52.67082465747062	77.57707260267951	92.62782465746885	98.62357397253675	113.9574486300607	125.03511712323518	127.32382465747762	157.56149041090436	167.8146993150133	168.0200335615637	189.04961575336037	206.51874109582553	213.7177410958247	228.53374109583913	239.09061575337262	246.32174109582115	265.3064513697752	281.4296157533604	303.46657397253983	317.5156157533722	338.37653219173063	353.2498664383057	249.20494999992962
-596-05-02	125452	1503496.5	-0.11911900884620745	-1.394504361250507	-0.7952581422347801	4.906212968329545	-2.0341852294536267	0.0	0.8720178904176282	64.05346231800786	349.14213109862715	50.7990975008081	0.2389865456125335	331.0961313210439	39.63325593563781	59.44710924670102	1.5460900821395516	12.166964164331004	23.94400613693458	33.69509008213912	47.64104810953509	52.67109008212815	77.57733457528225	92.62809008212638	98.62383824650935	113.95771232869083	125.03538389035846	127.32409008213516	157.56175430131532	167.8149641643284	168.02029994512534	189.0498802191138	206.51900613692143	213.71800613692056	228.53400613693503	239.09088021912603	246.32200613691705	265.306719671145	281.4298802191138	303.46683824651245	317.5158802191256	338.3767962739224	353.25013205474403	249.20521599992964
-596-05-09	125453	1503503.5	-0.10602042381207064	-1.387567594570487	-2.6988537287258745	1.409618576626978	-2.063312835068032	0.0	1.1223943640183498	65.56557467233381	354.240700263216	47.44689407065323	91.59196001894236	331.557334675955	46.301240796223276	67.96740350077226	1.5463555067970858	12.167229013646072	23.94427117803047	33.69535550679665	47.641313342411806	52.67135550678569	77.577596547885	92.62835550678392	98.62410252048196	113.95797602732097	125.03565065748175	127.32435550679268	157.56201819172628	167.81522901364346	168.02056632868698	189.05014468486723	206.51927117801733	213.71827117801647	228.5342711780309	239.09114468487945	246.32227117801295	265.3069879725149	281.43014468486723	303.46710252048507	317.51614468487907	338.3770603561142	353.2503976711824	249.20548199992965
-596-05-16	125454	1503510.5	-0.09323344533192382	-1.37358630417966	-3.9592007130046567	-4.774094818307631	-2.093813526920932	0.0	1.339953167535293	67.10132707315472	359.28347474495473	43.88409699899046	175.12730891737286	331.9478883826232	52.96339571884858	76.47166453744757	1.54662093145462	12.167493862961141	23.94453621912636	33.69562093145419	47.64157857528851	52.67162093144322	77.57785852048772	92.62862093144145	98.62436679445456	113.9582397259511	125.03591742460505	127.32462093145023	157.56228208213724	167.81549386295853	168.02083271224862	189.05040915062065	206.5195362191132	213.71853621911237	228.5345362191268	239.0914091506329	246.32253621910883	265.3072562738847	281.4304091506206	303.46736679445763	317.51640915063246	338.377324438306	353.25066328762074	249.20574799992963
-596-05-23	125455	1503517.5	-0.08069920967743763	-1.3525526692338377	-4.1521259025184	-1.6436320318481856	-2.1254678683278763	0.0	1.5158858308530805	68.65404280666462	4.266298368082404	42.92526302788929	268.1276343965713	332.26353267378084	59.62294652296258	84.95877541336561	1.5468863561121542	12.16775871227621	23.94480126022225	33.69588635611172	47.64184380816523	52.67188635610076	77.57812049309047	92.62888635609899	98.62463106842716	113.95850342458124	125.03618419172832	127.32488635610775	157.5625459725482	167.81575871227358	168.02109909581026	189.05067361637407	206.5198012602091	213.71880126020824	228.5348012602227	239.09167361638632	246.32280126020473	265.3075245752546	281.43067361637407	303.46763106843025	317.5166736163859	338.3775885204978	353.2509289040591	249.20601399992964
-596-05-30	125456	1503524.5	-0.06835990497571519	-1.3244709425042762	-3.422804667772819	5.110125962776572	-2.1580130773482766	0.0	1.6422688828291585	70.21720501555848	9.18487857035393	45.87489259412905	9.60846125654342	332.500592421473	66.28314726008125	93.42719195747128	1.5471517807696884	12.168023561591278	23.94506630131814	33.696151780769256	47.64210904104194	52.67215178075829	77.57838246569321	92.62915178075652	98.62489534239975	113.95876712321137	125.03645095885162	127.3251517807653	157.56280986295917	167.81602356158865	168.02136547937192	189.0509380821275	206.52006630130498	213.71906630130414	228.53506630131858	239.09193808213973	246.32306630130063	265.3077928766245	281.4309380821275	303.46789534240287	317.5169380821393	338.37785260268953	353.25119452049745	249.20627999992965
-596-06-06	125457	1503531.5	-0.05615852303837018	-1.2893472448336414	-2.1251983658882185	0.5363967649192245	-2.191139422567232	0.0	1.7123036958372109	71.78438869427589	14.0347049980777	52.78688251701226	100.00066006922629	332.6561340336617	72.94724494104736	101.8748978743688	1.5474172054272226	12.168288410906346	23.94533134241403	33.69641720542679	47.642374273918655	52.672417205415826	77.57864443829595	92.62941720541406	98.62515961637236	113.95903082184151	125.03671772597491	127.32541720542282	157.5630737533701	167.81628841090372	168.02163186293356	189.05120254788093	206.52033134240088	213.71933134240004	228.53533134241448	239.09220254789315	246.3233313423965	265.3080611779943	281.4312025478809	303.46815961637543	317.51720254789274	338.3781166848813	353.2514601369358	249.20654599992963
-596-06-13	125458	1503538.5	-0.0440385662320655	-1.2471784288285326	-0.6144295518125232	-5.035665095948184	-2.2244880190476097	0.0	1.7205335577016188	73.34919215433155	18.81095005994973	63.2969080410835	183.71251491836904	332.7281440281065	79.61844424930086	110.29936952207402	1.5476826300847568	12.168553260221415	23.945596383509923	33.696682630084325	47.64263950679536	52.67268263007336	77.57890641089868	92.62968263007158	98.62542389034496	113.95929452047164	125.03698449309819	127.32568263008037	157.56333764378107	167.8165532602188	168.0218982464952	189.05146701363435	206.52059638349678	213.7195963834959	228.53559638351038	239.0924670136466	246.3235963834924	265.3083294793642	281.43146701363435	303.46842389034805	317.5174670136462	338.3783807670731	353.25172575337416	249.20681199992964
-596-06-20	125459	1503545.5	-0.031943731273999694	-1.1979400434111058	0.7290514842601905	-0.6877288561858511	-2.257650722351276	0.0	1.6630322511836977	74.90516852610574	23.50834893288959	76.59693389758887	277.5664930187017	332.7157241828671	86.2998721842607	118.6975453052048	1.5479480547422915	12.168818109536485	23.945861424605813	33.69694805474186	47.642904739672076	52.672948054730895	77.57916838350143	92.62994805472913	98.62568816431757	113.9595582191018	125.03725126022148	127.32594805473789	157.56360153419203	167.81681810953387	168.02216463005684	189.05173147938777	206.52086142459265	213.7198614245918	228.53586142460625	239.09273147940002	246.3238614245883	265.3085977807341	281.4317314793878	303.46868816432067	317.5177314793996	338.3786448492649	353.2519913698125	249.20707799992962
-596-06-27	125460	1503552.5	-0.01981758960641479	-1.1415733679769595	1.5680951298321189	5.132531138045574	-2.2901728823630854	0.0	1.5375594440335538	76.44575780915898	28.12105575536702	91.10710930885813	18.92048265697423	332.61929465436765	92.9945425987146	127.06579120712216	1.5482134793998257	12.169082958851552	23.946126465701703	33.697213479399394	47.64316997254879	52.67321347938843	77.57943035610417	92.63021347938665	98.62595243829017	113.95982191773193	125.03751802734477	127.32621347939543	157.563865424603	167.81708295884894	168.0224310136185	189.0519959451412	206.52112646568855	213.7201264656877	228.53612646570215	239.09299594515343	246.32412646568417	265.3088660821039	281.4319959451412	303.4689524382933	317.517995945153	338.3789089314567	353.25225698625087	249.20734399992963
-596-07-04	125461	1503559.5	-0.007603283828150809	-1.0779714166909855	1.8072229062148468	-0.35012815179438395	-2.3215597012871183	0.0	1.343679517169148	77.964220062668	32.64247177291878	105.26979900934214	108.37715623945894	332.44079247915505	99.70532064753763	135.3998504222013	1.5484789040573599	12.16934780816662	23.946391506797593	33.69747890405693	47.643435205425504	52.673478904045965	77.57969232870691	92.6304789040442	98.62621671226277	113.96008561636206	125.03778479446805	127.32647890405296	157.56412931501396	167.81734780816402	168.02269739718014	189.05226041089463	206.52139150678445	213.72039150678359	228.53639150679805	239.09326041090685	246.32439150678007	265.3091343834738	281.4322604108946	303.46921671226585	317.51826041090646	338.3791730136485	353.2525226026892	249.20760999992964
-596-07-11	125462	1503566.5	0.004756738514267516	-1.0069637452577551	1.5554361290002952	-5.142971204439204	-2.351286801198812	0.0	1.082842040445398	79.45357054306709	37.06503998665369	118.39489623281366	192.34987095915216	332.1838488737975	106.43488722884126	143.69476139982373	1.548744328714894	12.16961265748169	23.946656547893483	33.697744328714464	47.64370043830221	52.6737443287035	77.57995430130964	92.63074432870172	98.62648098623538	113.9603493149922	125.03805156159135	127.3267443287105	157.56439320542492	167.81761265747906	168.02296378074178	189.05252487664805	206.52165654788033	213.72065654787949	228.53665654789393	239.0935248766603	246.32465654787595	265.30940268484363	281.432524876648	303.46948098623847	317.51852487665985	338.3794370958402	353.2527882191276	249.20787599992963
-596-07-18	125463	1503573.5	0.017320928542394975	-0.9282998336265121	0.9592425500592971	0.2969379688497063	-2.378815312164067	0.0	0.7584238994593162	80.90651796327876	41.37999938079537	130.38436505784676	287.04391875578096	331.8539254077212	113.18570358543946	151.9447248104205	1.5490097533724283	12.169877506796757	23.946921588989373	33.698009753372	47.643965671178925	52.674009753361034	77.58021627391238	92.63100975335927	98.62674526020798	113.96061301362234	125.03831832871462	127.32700975336803	157.56465709583586	167.81787750679413	168.0232301643034	189.05278934240147	206.52192158897623	213.7209215889754	228.53692158898983	239.09378934241371	246.32492158897185	265.3096709862135	281.43278934240146	303.4697452602111	317.5187893424133	338.379701178032	353.25305383556594	249.20814199992964
-596-07-25	125464	1503580.5	0.030148745641915286	-0.8416307832190035	0.1373051344648858	4.975733135645197	-2.4036113292909573	0.0	0.3757350566436102	82.31540759160663	45.57709008418419	141.29104939582126	28.16639194079681	331.4583873415558	119.95997634219476	160.14289574474594	1.5492751780299625	12.170142356111826	23.947186630085262	33.69827517802953	47.64423090405564	52.67427517801856	77.58047824651513	92.63127517801679	98.62700953418059	113.96087671225247	125.03858509583792	127.32727517802557	157.56492098624682	167.8181423561092	168.02349654786505	189.05305380815489	206.52218663007213	213.72118663007126	228.53718663008573	239.09405380816713	246.32518663006775	265.3099392875834	281.4330538081549	303.4700095341837	317.5190538081667	338.3799652602238	353.2533194520043	249.20840799992965
-596-08-01	125465	1503587.5	0.04330063299536576	-0.7464890827911476	-0.8185837588442795	-1.2241577052332182	-2.425168980494019	0.0	-0.0580078883182665	83.67217166140938	49.64419891926377	151.11486890707565	116.73088364839168	331.0064931660985	126.75962336587477	168.28107232259129	1.5495406026874967	12.170407205426894	23.947451671181152	33.69854060268707	47.644496136932354	52.674540602676096	77.58074021911787	92.63154060267432	98.62727380815318	113.9611404108826	125.03885186296121	127.3275406026831	157.56518487665778	167.81840720542428	168.02376293142672	189.0533182739083	206.522451671168	213.72145167116716	228.5374516711816	239.09431827392055	246.32545167116362	265.31020758895323	281.4333182739083	303.47027380815626	317.51931827392013	338.3802293424156	353.25358506844265	249.20867399992963
