iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	sun_lat_lon	moon_lat_lon	yr	stel_jd	sun_naks	moon_naks	sun_न	moon_न	moon_phase	season	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol
3	-01275-08-03T20:39:36.627	1255590.361	175.085	2.194	129.199	-0.001	176.074	4.617	129.123	2.614	359.925	29.547	(-0.0007293316358107705, 129.19853397485986)	(2.6140764950593955, 129.12310638983368)	-1274	1255579.361	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-01275-09-02T09:46:39.637	1255619.907	202.044	-9.414	158.455	-0.003	203.323	-5.170	158.044	4.407	359.589	29.650	(-0.0030671906600835707, 158.45512131479703)	(4.407487670631422, 158.04434430037983)	-1274	1255608.907	N14-Chi/α Vir	N14-Chi/α Vir	N14-Chi	N14-Chi	0	4	False	False	False	False
3	-01275-10-02T01:22:58.118	1255649.558	231.263	-19.039	188.311	-0.005	231.680	-13.989	187.421	4.982	359.110	29.849	(-0.00451121738039271, 188.31078140295762)	(4.9819186443977, 187.42076612471553)	-1274	1255638.558	N16-Vis/α2 Lib	N16-Vis/α2 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
4	-01275-10-31T21:45:41.269	1255679.407	263.591	-23.745	218.711	-0.005	263.539	-19.679	218.476	4.054	359.765	29.828	(-0.00466146920706525, 218.7105200880848)	(4.054397671808221, 218.47577706105426)	-1274	1255668.407	N19-Mul/ν Sco	N19-Mul/ν Sco	N19-Mul	N19-Mul	0	5	False	False	False	False
4	-01275-11-30T17:37:30.993	1255709.234	296.592	-21.606	249.170	-0.003	295.950	-19.792	248.903	1.889	359.734	29.795	(-0.0034435834422773693, 249.16970212954834)	(1.8889617398364527, 248.90324807820298)	-1274	1255698.234	N22-Shr/α Aql	N22-Shr/α Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
4	-01275-12-30T12:42:15.498	1255739.029	327.190	-13.506	279.388	-0.001	327.303	-14.369	279.197	-0.850	359.809	29.628	(-0.0011539929137882928, 279.3880273152791)	(-0.8495311323679615, 279.1967986550794)	-1274	1255728.029	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
3	-01274-01-29T03:47:03.309	1255768.658	354.909	-2.271	309.011	0.002	355.564	-5.532	308.292	-3.247	359.282	29.574	(0.001575272774668617, 309.01051130889715)	(-3.2465051456482477, 308.2919631580398)	-1273	1255757.658	N25-PBha/α Peg	N25-PBha/α Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-01274-02-27T17:34:00.462	1255798.232	21.662	9.262	338.059	0.004	23.279	4.785	337.869	-4.748	359.810	29.422	(0.003982066182189673, 338.0587657085455)	(-4.748478863111636, 337.86862356184395)	-1273	1255787.232	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	1	False	False	False	False
3	-01274-03-29T03:41:08.798	1255827.654	49.381	18.563	6.482	0.005	50.744	13.829	6.512	-4.906	0.030	29.381	(0.005453427376097161, 6.48160402385265)	(-4.90597948468714, 6.512049819743929)	-1273	1255816.654	N02-Bha/* 39 Ari	N02-Bha/* 39 Ari	N02-Bha	N02-Bha	0	1	False	False	False	False
2	-01274-04-27T12:49:24.675	1255857.034	79.029	23.488	34.541	0.006	80.217	19.827	35.374	-3.727	0.833	29.216	(0.005711599815120638, 34.54102651046846)	(-3.726517606575888, 35.37377459995071)	-1273	1255846.034	N05-Mrg/γ Ori	N05-Mrg/γ Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-01274-05-26T18:00:19.278	1255886.250	109.286	22.686	62.336	0.005	108.826	21.022	62.132	-1.701	359.796	29.295	(0.0047481547728972975, 62.33591825806315)	(-1.7005089163125828, 62.132037213938716)	-1273	1255875.250	N07-Pun/α Gem	N07-Pun/α Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-01274-06-25T01:04:55.050	1255915.545	138.300	16.426	90.334	0.003	138.330	17.301	90.096	0.845	359.763	29.347	(0.0027737518838422772, 90.33369305981718)	(0.8454111945538934, 90.09635514870546)	-1273	1255904.545	N09-Asl/ζ Hya	N09-Asl/ζ Hya	N09-Asl	N09-Asl	0	3	False	False	False	False
3	-01274-07-24T09:24:07.780	1255944.892	165.432	6.375	118.720	0.000	166.587	9.372	118.595	3.205	359.874	29.421	(0.0002138339883282495, 118.72025906351608)	(3.205349700858523, 118.59450497907257)	-1273	1255933.892	N11-PPal/θ Leo	N11-PPal/θ Leo	N11-PPal	N11-PPal	0	3	False	False	False	False
3	-01274-08-22T19:30:49.789	1255974.313	191.992	-5.234	147.661	-0.002	193.856	-0.900	147.659	4.714	359.998	29.511	(-0.0023238351251126292, 147.6614730380579)	(4.713669890017689, 147.65940593325905)	-1273	1255963.313	N13-Has/α Crv	N13-Has/α Crv	N13-Has	N13-Has	0	3	False	False	False	False
3	-01274-09-21T07:46:24.560	1256003.824	220.078	-15.894	177.206	-0.004	221.558	-11.202	177.135	4.902	359.929	29.608	(-0.0041848753299458235, 177.2058393065182)	(4.902414337987735, 177.13497591059212)	-1273	1255992.824	N16-Vis/α1 Lib	N16-Vis/α1 Lib	N16-Vis	N16-Vis	0	4	False	False	True	True
3	-01274-10-20T22:22:26.824	1256033.432	251.159	-22.727	207.260	-0.005	251.203	-19.015	206.814	3.681	359.554	29.779	(-0.004861772542576942, 207.25995708323194)	(3.6806840870925113, 206.8139145706677)	-1273	1256022.432	N18-Jye/α Sco	N18-Jye/α Sco	N18-Jye	N18-Jye	0	4	False	False	False	False
4	-01274-11-19T17:04:12.348	1256063.211	284.262	-23.227	237.674	-0.004	283.948	-21.949	237.512	1.297	359.838	29.804	(-0.0041518659591523385, 237.67398550321568)	(1.2965631221991838, 237.51153075684599)	-1273	1256052.211	N21-UAsh/σ Sgr	N21-UAsh/σ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
4	-01274-12-19T12:22:33.724	1256093.016	315.986	-17.113	268.012	-0.002	316.171	-18.577	267.753	-1.454	359.742	29.788	(-0.002170960455970494, 268.011571028013)	(-1.4543257995950134, 267.75316888375306)	-1273	1256082.016	N23-Dha/β Del	N23-Dha/β Del	N23-Dha	N23-Dha	0	5	False	False	False	False
4	-01273-01-18T07:17:44.521	1256122.804	344.738	-6.667	297.973	0.001	345.988	-10.211	297.722	-3.745	359.749	29.703	(0.0005316190605822661, 297.9732482277328)	(-3.7445769404795834, 297.7218359289465)	-1272	1256111.804	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
4	-01273-02-17T00:09:20.997	1256152.506	11.691	5.106	327.344	0.003	13.495	0.529	327.187	-4.913	359.844	29.537	(0.003154949132438824, 327.3435048943763)	(-4.913333750244735, 327.18703414996884)	-1272	1256141.506	N26-UBha/α And	N26-UBha/α And	N26-UBha	N26-UBha	0	0	False	False	False	False
3	-01273-03-18T13:02:14.351	1256182.043	38.916	15.527	356.042	0.005	39.841	10.849	355.429	-4.719	359.387	29.502	(0.005006195734810167, 356.04184424792595)	(-4.719268460313301, 355.42925148254034)	-1272	1256171.043	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	False	False	True
3	-01273-04-17T01:05:09.478	1256211.545	67.986	22.309	24.316	0.006	68.315	19.058	24.129	-3.255	359.813	29.400	(0.005712623442274518, 24.315553795847215)	(-3.2546408832332685, 24.12862879758829)	-1272	1256200.545	N04-Roh/α Tau	N04-Roh/α Tau	N04-Roh	N04-Roh	0	1	False	False	False	False
3	-01273-05-16T10:41:16.776	1256240.945	98.403	23.655	52.300	0.005	98.362	22.705	52.319	-0.945	0.018	29.366	(0.005176003796040442, 52.30030844128694)	(-0.9452259667730653, 52.31869929883959)	-1272	1256229.945	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
2	-01273-06-14T19:28:25.394	1256270.311	128.152	19.207	80.296	0.004	129.075	20.674	80.766	1.641	0.469	29.269	(0.003533815470835546, 80.29641228834062)	(1.6413941503801757, 80.76575481509909)	-1272	1256259.311	N08-Pus/δ Cnc	N08-Pus/δ Cnc	N08-Pus	N08-Pus	0	2	False	False	False	False
3	-01273-07-14T01:55:11.737	1256299.580	155.837	10.291	108.467	0.001	157.056	13.827	108.262	3.727	359.795	29.330	(0.0011415150741779544, 108.46714463342813)	(3.726685307182399, 108.26185605774354)	-1272	1256288.580	N10-Mag/α Leo	N10-Mag/α Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
3	-01273-08-12T09:50:31.245	1256328.910	182.320	-1.005	137.135	-0.001	184.042	3.589	136.851	4.895	359.715	29.402	(-0.0014585502388210776, 137.13539928955254)	(4.895000647582805, 136.85075531093455)	-1272	1256317.910	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	3	False	False	False	False
3	-01273-09-10T19:29:44.009	1256358.312	209.541	-12.295	166.388	-0.004	211.082	-7.820	166.243	4.719	359.854	29.494	(-0.003616066214684884, 166.38825126751937)	(4.7191985877186955, 166.24268786129787)	-1272	1256347.312	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	False	False	False	False
3	-01273-10-10T07:21:48.028	1256387.807	239.396	-20.849	196.195	-0.005	240.089	-17.753	196.203	3.159	0.007	29.579	(-0.004754125670509993, 196.19516206671463)	(3.1593833141749146, 196.20251255483095)	-1272	1256376.807	N17-Anu/δ Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	4	False	False	False	False
3	-01273-11-08T21:15:31.598	1256417.386	271.928	-23.868	226.367	-0.005	271.784	-23.211	226.243	0.654	359.876	29.644	(-0.004551266637462103, 226.36667033716193)	(0.653882274770712, 226.24301663654407)	-1272	1256406.386	N20-PAsh/γ Sgr	N20-PAsh/γ Sgr	N20-PAsh	N20-PAsh	0	5	False	False	False	False
3	-01273-12-08T12:42:51.804	1256447.030	304.357	-20.087	256.612	-0.003	304.276	-22.182	256.061	-2.026	359.449	29.765	(-0.003020121555393373, 256.61222433386746)	(-2.0258829740005697, 256.0612602787882)	-1272	1256436.030	N22-Shr/β Aql	N22-Shr/γ Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
4	-01272-01-07T07:05:05.739	1256476.795	334.175	-10.934	286.711	-0.001	335.574	-14.844	286.547	-4.139	359.835	29.727	(-0.0005249531401165264, 286.711259774892)	(-4.138611249501266, 286.54655606834774)	-1271	1256465.795	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
4	-01272-02-06T00:32:20.294	1256506.522	1.556	0.668	316.306	0.002	3.363	-3.979	316.076	-4.978	359.770	29.694	(0.002242675673174584, 316.3061730357718)	(-4.978203371980171, 316.07611059619757)	-1271	1256495.522	N25-PBha/β Peg	N25-PBha/β Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
4	-01272-03-06T17:11:23.633	1256536.216	28.529	11.921	345.342	0.005	29.900	7.712	345.117	-4.411	359.775	29.632	(0.004510040853329826, 345.3419962024254)	(-4.411081852596683, 345.1165999651312)	-1271	1256525.216	N01-Ash/γ Ari	N01-Ash/γ Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
4	-01272-04-05T08:21:29.289	1256565.848	56.949	20.349	13.867	0.006	57.406	17.725	13.711	-2.650	359.844	29.501	(0.005725014639639779, 13.866770505273234)	(-2.649712256273933, 13.710944453439827)	-1271	1256554.848	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	N03-Kri	N03-Kri	0	1	False	False	False	False
3	-01272-05-04T20:22:42.422	1256595.349	87.124	23.853	41.992	0.006	86.418	23.577	41.339	-0.255	359.348	29.497	(0.005667840511841623, 41.991714087829365)	(-0.25520430496949076, 41.339431064356)	-1271	1256584.349	N05-Mrg/α Ori	N05-Mrg/α Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-01272-06-03T08:18:39.005	1256624.846	117.492	21.450	70.069	0.004	117.741	23.724	69.869	2.281	359.800	29.410	(0.004391987931437368, 70.06899144170478)	(2.281222844348959, 69.86887488238929)	-1271	1256613.846	N07-Pun/β Gem	N07-Pun/β Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-01272-07-02T18:09:15.394	1256654.256	146.050	13.905	98.255	0.002	147.559	17.841	98.287	4.197	0.032	29.415	(0.002172382690494714, 98.2550261008359)	(4.1965900848187, 98.28665335362703)	-1271	1256643.256	N10-Mag/μ Leo	N10-Mag/μ Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
2	-01272-08-01T04:06:24.891	1256683.671	172.878	3.163	126.834	-0.000	175.641	7.413	127.638	4.997	0.804	29.294	(-0.000497134276994512, 126.83378414725632)	(4.996822036635113, 127.63779417101584)	-1271	1256672.671	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-01272-08-30T11:10:21.864	1256712.966	199.510	-8.390	155.794	-0.003	200.985	-4.185	155.551	4.444	359.756	29.411	(-0.002926867153378744, 155.79448397249283)	(4.443692461262312, 155.55071130900987)	-1271	1256701.966	N14-Chi/α Vir	N14-Chi/α Vir	N14-Chi	N14-Chi	0	4	False	False	False	False
3	-01272-09-28T21:02:29.569	1256742.377	228.218	-18.256	185.366	-0.004	228.700	-15.666	185.113	2.614	359.747	29.484	(-0.004486245876514233, 185.36564429897996)	(2.613632557555313, 185.1126357121729)	-1271	1256731.377	N16-Vis/α2 Lib	N16-Vis/α2 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
3	-01272-10-28T08:39:26.440	1256771.861	259.901	-23.547	215.368	-0.005	259.803	-23.571	215.280	-0.035	359.912	29.567	(-0.004780425827718192, 215.36823978315832)	(-0.03517535045323947, 215.28035206577894)	-1271	1256760.861	N19-Mul/ζ2 Sco	N19-Mul/ζ2 Sco	N19-Mul	N19-Mul	0	5	False	False	False	False
2	-01272-11-26T22:16:14.751	1256801.428	292.719	-22.220	245.568	-0.004	293.604	-24.829	245.955	-2.709	0.387	29.537	(-0.0037108352258690925, 245.5681359075342)	(-2.7087013159437596, 245.95475371154868)	-1271	1256790.428	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-01272-12-26T11:10:07.012	1256830.965	323.432	-14.792	275.567	-0.002	324.829	-19.072	275.425	-4.484	359.858	29.586	(-0.0015167196562688413, 275.5665156065688)	(-4.483854290336038, 275.4246613850318)	-1271	1256819.965	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
3	-01271-01-25T01:13:50.456	1256860.551	351.386	-3.814	305.211	0.001	352.923	-8.581	304.696	-4.978	359.485	29.609	(0.0012245437710899855, 305.211156556144)	(-4.978167730613545, 304.6964521637963)	-1270	1256849.551	N25-PBha/α Peg	N25-PBha/α Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-01271-02-23T15:50:13.621	1256890.160	18.164	7.838	334.361	0.004	18.850	3.674	333.390	-4.103	359.029	29.733	(0.0037488915249282405, 334.36112080337733)	(-4.103183106990155, 333.3899392995285)	-1270	1256879.160	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	1	False	False	False	False
4	-01271-03-25T09:26:03.463	1256919.893	45.952	17.638	3.138	0.005	46.317	15.609	2.903	-2.041	359.766	29.651	(0.005405398719771881, 3.1376741296368604)	(-2.0410883504310897, 2.9033252914512575)	-1270	1256908.893	N02-Bha/* 39 Ari	N02-Bha/* 41 Ari	N02-Bha	N02-Bha	0	1	False	False	False	True
4	-01271-04-24T01:02:57.833	1256949.544	75.663	23.212	31.482	0.006	75.351	23.686	31.245	0.507	359.764	29.608	(0.005821805019589183, 31.481518889393012)	(0.5068375297315204, 31.24524555618887)	-1270	1256938.544	N05-Mrg/γ Ori	N05-Mrg/γ Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
4	-01271-05-23T15:38:43.398	1256979.152	106.346	23.022	59.650	0.005	106.541	25.928	59.495	2.912	359.845	29.496	(0.00495912611109772, 59.64993146902609)	(2.911906876015955, 59.49494873999882)	-1270	1256968.152	N07-Pun/α Gem	N07-Pun/α Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-01271-06-22T03:33:11.111	1257008.648	135.747	17.183	87.819	0.003	136.532	21.684	87.213	4.524	359.394	29.513	(0.0030258783954582266, 87.8189938109667)	(4.524391979295523, 87.21289105924677)	-1270	1256997.648	N09-Asl/ρ Hya	N09-Asl/η Hya	N09-Asl	N09-Asl	0	2	False	False	False	False
3	-01271-07-21T15:52:03.026	1257038.161	163.174	7.323	116.331	0.000	164.994	11.975	116.170	4.983	359.839	29.459	(0.000443966900366968, 116.33064674604816)	(4.983208066402605, 116.17004805426569)	-1270	1257027.161	N11-PPal/δ Leo	N11-PPal/δ Leo	N11-PPal	N11-PPal	0	3	False	False	False	False
3	-01271-08-20T02:52:59.742	1257067.620	189.745	-4.264	145.266	-0.002	191.392	-0.547	145.295	4.062	0.029	29.492	(-0.0021654719125246235, 145.2658660488694)	(4.0624757680893735, 145.2945529409606)	-1270	1257056.620	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	3	False	False	False	False
2	-01271-09-18T14:41:26.165	1257097.112	217.616	-15.105	174.750	-0.004	218.966	-13.525	175.488	1.910	0.738	29.385	(-0.004138406495894706, 174.75009704432316)	(1.9097965884771644, 175.488087986934)	-1270	1257086.112	N16-Vis/α1 Lib	N16-Vis/α1 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
3	-01271-10-17T23:55:59.544	1257126.497	248.206	-22.339	204.549	-0.005	247.881	-23.002	204.353	-0.706	359.805	29.458	(-0.0049439316642153576, 204.54867495455557)	(-0.7059907076925858, 204.3532610055414)	-1270	1257115.497	N18-Jye/α Sco	N18-Jye/α Sco	N18-Jye	N18-Jye	0	4	False	False	False	False
3	-01271-11-16T10:55:46.396	1257155.955	280.910	-23.498	234.629	-0.005	280.931	-26.711	234.403	-3.209	359.773	29.475	(-0.004538995657644422, 234.62933177726765)	(-3.209333544040572, 234.402926046095)	-1270	1257144.955	N21-UAsh/φ Sgr	N21-UAsh/φ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-01271-12-15T22:19:45.398	1257185.430	312.566	-18.072	264.658	-0.003	313.871	-22.658	264.561	-4.748	359.903	29.534	(-0.0025185956797994457, 264.65764754526026)	(-4.748417146871004, 264.5607950287176)	-1270	1257174.430	N23-Dha/β Del	N23-Dha/β Del	N23-Dha	N23-Dha	0	5	False	False	False	False
2	-01270-01-14T11:08:23.558	1257214.964	341.391	-8.061	294.417	0.000	343.867	-12.307	295.023	-4.858	0.606	29.455	(0.00014393359598199968, 294.41731197031817)	(-4.858425269252389, 295.0228816072484)	-1269	1257203.964	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-01270-02-12T22:03:59.414	1257244.419	8.217	3.600	323.610	0.003	9.543	0.225	323.473	-3.621	359.863	29.524	(0.002873533581846533, 323.6103919754076)	(-3.620743299985653, 323.47334526653214)	-1269	1257233.419	N26-UBha/γ Peg	N26-UBha/γ Peg	N26-UBha	N26-UBha	0	0	False	False	False	False
3	-01270-03-14T10:38:57.111	1257273.944	35.264	14.322	352.357	0.005	35.220	12.793	351.811	-1.424	359.454	29.637	(0.004943908106196606, 352.3573832946082)	(-1.4237469938579927, 351.8109001419285)	-1269	1257262.944	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
4	-01270-04-13T01:56:39.316	1257303.581	64.196	21.723	20.798	0.006	63.790	22.866	20.632	1.198	359.834	29.622	(0.005852660634651414, 20.79822066515159)	(1.197789310983165, 20.632228266824928)	-1269	1257292.581	N04-Roh/γ Tau	N04-Roh/γ Tau	N04-Roh	N04-Roh	0	1	False	False	False	False
4	-01270-05-12T16:52:06.135	1257333.203	94.754	23.809	49.002	0.005	94.624	27.249	48.772	3.440	359.770	29.628	(0.005446313827213649, 49.00193864777634)	(3.4404068953698097, 48.772051244310134)	-1269	1257322.203	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
4	-01270-06-11T07:56:02.928	1257362.831	124.945	19.957	77.228	0.004	125.928	24.651	77.011	4.780	359.782	29.616	(0.0038532712306812815, 77.22840073457057)	(4.77971789395103, 77.01064752220029)	-1269	1257351.831	N08-Pus/δ Cnc	N08-Pus/δ Cnc	N08-Pus	N08-Pus	0	2	False	False	False	False
4	-01270-07-10T22:43:38.605	1257392.447	153.168	11.319	105.696	0.001	154.850	15.894	105.552	4.857	359.856	29.547	(0.0014187397943056204, 105.69648385168325)	(4.856743606930073, 105.55232686504864)	-1269	1257381.447	N10-Mag/α Leo	N10-Mag/α Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
3	-01270-08-09T11:51:34.648	1257421.994	179.898	0.067	134.532	-0.001	180.810	3.650	133.914	3.644	359.382	29.597	(-0.0012823759520039855, 134.53210837687143)	(3.6439180841648393, 133.91446250268834)	-1269	1257410.994	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-01270-09-08T02:10:54.550	1257451.591	207.156	-11.405	163.936	-0.004	207.460	-10.091	163.741	1.330	359.805	29.546	(-0.003574597131704748, 163.9363393090618)	(1.3296432491903218, 163.74136966800148)	-1269	1257440.591	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	False	False	False	False
3	-01270-10-07T15:17:33.395	1257481.137	236.814	-20.319	193.765	-0.005	236.512	-21.689	193.796	-1.403	0.031	29.541	(-0.004840596874289005, 193.76508584510407)	(-1.4026659190004354, 193.79578810034914)	-1269	1257470.137	N17-Anu/δ Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	4	False	False	False	False
2	-01270-11-06T04:16:40.735	1257510.678	269.165	-23.877	223.886	-0.005	269.999	-27.639	224.650	-3.764	0.764	29.377	(-0.004737756173120812, 223.88583406589996)	(-3.7644081285544497, 224.64985243952898)	-1269	1257499.678	N19-Mul/ι1 Sco	N20-PAsh/γ Sgr	N19-Mul	N20-PAsh	0	5	False	False	False	False
3	-01270-12-05T13:18:57.372	1257540.055	301.455	-20.699	253.870	-0.003	302.321	-25.547	253.611	-4.910	359.741	29.420	(-0.0032689708837062214, 253.869804599029)	(-4.910246794586227, 253.61057577039784)	-1269	1257529.055	N22-Shr/α Aql	N22-Shr/α Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-01269-01-03T23:24:00.696	1257569.475	331.222	-12.049	283.656	-0.001	332.687	-16.505	283.388	-4.670	359.732	29.427	(-0.0007940597343459895, 283.6561367967746)	(-4.669749808652338, 283.3882133742334)	-1268	1257558.475	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	0	False	False	False	False
3	-01269-02-02T09:38:56.200	1257598.902	358.498	-0.686	313.007	0.002	359.673	-3.537	312.927	-3.081	359.919	29.461	(0.002018521671486023, 313.00733920559907)	(-3.0806210448384106, 312.9268135945068)	-1268	1257587.902	N25-PBha/β Peg	N25-PBha/β Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
2	-01269-03-03T20:42:12.693	1257628.363	25.188	10.652	341.874	0.004	25.729	10.186	342.198	-0.624	0.324	29.424	(0.004396752445801048, 341.87416124053397)	(-0.6242421342556653, 342.1982682219357)	-1268	1257617.363	N01-Ash/γ Ari	N01-Ash/γ Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-01269-04-02T06:53:01.691	1257657.787	53.155	19.498	10.245	0.006	52.488	21.282	10.075	1.889	359.830	29.477	(0.005744757516026294, 10.245024337499043)	(1.8894859270161164, 10.0752919439543)	-1268	1257646.787	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	N03-Kri	N03-Kri	0	1	False	False	False	False
3	-01269-05-01T18:20:27.219	1257687.264	83.116	23.725	38.368	0.006	82.292	27.590	37.826	3.904	359.458	29.528	(0.00581165154357729, 38.36806665411206)	(3.9040437412334343, 37.82610591227246)	-1268	1257676.264	N05-Mrg/λ Ori	N05-Mrg/λ Ori	N05-Mrg	N05-Mrg	0	2	False	False	False	False
3	-01269-05-31T07:00:32.383	1257716.792	113.621	22.086	66.464	0.005	113.462	27.093	65.511	4.922	359.047	29.692	(0.004619705654505564, 66.46398559031539)	(4.921948553012971, 65.51113622656423)	-1268	1257705.792	N07-Pun/α Gem	N07-Pun/α Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
4	-01269-06-29T23:36:55.037	1257746.484	142.716	15.028	94.883	0.002	144.082	19.496	94.663	4.650	359.781	29.676	(0.00241200229223226, 94.88269756795775)	(4.65044627754678, 94.66332995100892)	-1268	1257735.484	N10-Mag/ε Leo	N10-Mag/ε Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
4	-01269-07-29T15:49:57.306	1257776.160	169.924	4.450	123.663	-0.000	170.957	7.389	123.431	3.104	359.769	29.704	(-0.00030733628257698336, 123.66272822279474)	(3.1040090598998957, 123.43139319572904)	-1268	1257765.160	N12-UPal/* 93 Leo	N12-UPal/* 93 Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
