date	index	jd	lati_Jupiter	lati_Mars	lati_Mercury	lati_Moon	lati_Saturn	lati_Sun	lati_Venus	long_Jupiter	long_Mars	long_Mercury	long_Moon	long_Saturn	long_Sun	long_Venus	long_jyeshta
-600-03-12	125236	1501984.5	-0.8414443910733944	-0.7302396887926086	3.0947858802122985	-3.9994401206078796	-0.20593415037555285	0.0	4.7350839963511575	303.3725026689042	272.58611113506	0.655159186777496	238.82522894648525	281.13375325209296	350.5697603463653	317.6694734584256	213.6613780821918
-600-03-19	125237	1501991.5	-0.8645431488425711	-0.90372314811713	1.7981464180028761	-3.514064468372872	-0.21780559409314512	0.0	3.370625235348212	304.72936845877535	277.4269441165989	356.7499740206449	324.51952187468964	281.5583014168853	357.3662906534305	319.7064011480405	213.66141589041095
-600-03-26	125238	1501998.5	-0.8892581372947409	-1.087039575662651	-0.10685942982329807	3.5547947408659444	-0.2300127436635925	0.0	2.136395033197469	306.0114482139692	282.2420112368283	352.6177144911868	50.76855488807036	281.9132770641474	4.137656036065152	323.1320249109832	213.66145369863014
-600-04-02	125239	1502005.5	-0.9156244697476452	-1.2801541736679372	-1.7952732472964812	3.052265632807276	-0.2425441995953613	0.0	1.059423775501665	307.2100961144436	287.0228649907825	351.3319461637863	150.4650518052889	282.194962290732	10.885810682837755	327.6227688715045	213.66149150684933
-600-04-09	125240	1502012.5	-0.9436630717437549	-1.4829714734628192	-2.83244168615292	-4.51432842202353	-0.25537977770132264	0.0	0.14287079120374924	308.31638899419363	291.75959547414965	353.7479500364199	247.66497719006836	282.40032037073985	17.612993557774754	332.9206816275193	213.6615293150685
-600-04-16	125241	1502019.5	-0.9733747977423218	-1.6953385580631382	-3.176393225866964	-2.8211067433806414	-0.2684894934293283	0.0	-0.6192830688384029	309.321164961798	296.4405969500417	359.4036499785138	332.8564564283417	282.527131087195	24.32169413446161	338.83204810407943	213.66156712328768
-600-04-23	125242	1502026.5	-1.0047331139136138	-1.9170495949891249	-2.91293231812894	4.172505046569453	-0.2818326953493953	0.0	-1.235953158775535	310.2151029508876	301.0522909135758	7.695254549474273	59.77664151967781	282.5741383997171	31.01461735919225	345.2143982000999	213.66160493150684
-600-04-30	125243	1502033.5	-1.0376752251812302	-2.1478503634972252	-2.145685627612426	2.198906481169591	-0.29535746315723804	0.0	-1.7166378400087698	310.988856011327	305.5787939759103	18.272511322966125	160.05313615261102	282.5412048953155	37.69464821767599	351.9633113392095	213.66164273972603
-600-05-07	125244	1502040.5	-1.0720916419912625	-2.3874404210371294	-1.0073452757025858	-4.8817912884966015	-0.3090004034579437	0.0	-2.0707679255214684	311.63325302504256	310.00151632435507	30.981476207019227	256.45678313667685	282.42946483016533	44.364816166931284	359.00193077370653	213.6616805479452
-600-05-14	125245	1502047.5	-1.1078143896201802	-2.6354690098784173	0.2681289990091457	-2.044939297150142	-0.32268698411452	0.0	-2.307678726784558	312.13958449375417	314.2986743952077	45.47378228221157	341.1905356613397	282.2414648471125	51.028259589072505	6.273289242571366	213.66171835616439
-600-05-21	125246	1502054.5	-1.1446043892203983	-2.8915185133656283	1.3242544354514143	4.653552152103071	-0.33633253879799424	0.0	-2.4367696130362333	312.499987150514	318.44470085575296	60.68628313075385	68.8656910721852	281.9812790295611	57.68819033896175	13.734854289513125	213.66175616438358
-600-05-28	125247	1502061.5	-1.1821390058802426	-3.1550658755351813	1.8786747424222192	1.2656587624150484	-0.3498440417365156	0.0	-2.467680896044119	312.7079380776184	322.40953826033444	75.23678451052763	169.6076805591159	281.6545833399422	64.3478583962767	21.354673294825602	213.66179397260274
-600-06-04	125248	1502068.5	-1.220001358984552	-3.425407413022761	1.8801918312533616	-5.092559861535678	-0.3631226950101556	0.0	-2.4104283359520835	312.7588601708806	326.15781409816367	88.3860237218758	265.19978476250856	281.2686742738361	71.01051658161634	29.10862984169171	213.66183178082193
-600-06-11	125249	1502075.5	-1.2576736655872929	-3.7015253245300888	1.4064058667601176	-1.2077332059090289	-0.3760672881600065	0.0	-2.275479478587376	312.650825612831	329.6479222921589	99.9865990158308	349.5292500331324	280.8324182760744	77.67938527903085	36.97846121718703	213.6618695890411
-600-06-18	125250	1502082.5	-1.2945374959492943	-3.9818646089402128	0.5537682918186158	4.978624200177837	-0.3885781897851758	0.0	-2.073772109663816	312.3853216530962	332.8310935561625	110.00978984190027	78.03320577177477	280.3561224457966	84.35761710167844	44.9502956549989	213.66190739726028
-600-06-25	125251	1502089.5	-1.3298841157544958	-4.26397779104322	-0.5893385120275677	0.2881836552329856	-0.4005617275337917	0.0	-1.816679962561487	311.9680143553001	335.6506478477895	118.28714531838207	179.12582036428455	279.85132325776345	91.04826145724678	53.01354616233874	213.66194520547944
-600-07-02	125252	1502096.5	-1.3629377401308465	-4.543985815485167	-1.9263991709518784	-5.14248073035418	-0.4119346259808551	0.0	-1.5159315043810104	311.4094150009083	338.0418218689411	124.36753513321251	273.892552513137	279.3304979040417	97.75422901506407	61.16005219098361	213.66198301369863
-600-07-09	125253	1502103.5	-1.3928932031058432	-4.815808544419838	-3.2938904371345745	-0.3334187519211867	-0.4226281219491601	0.0	-1.1834871388025194	310.725328381522	339.93289593692003	127.39213116117529	357.8811831864303	278.8067113715508	104.47825613272688	69.383397875502	213.66202082191782
-600-07-16	125254	1502110.5	-1.4189671064077372	-5.070165097965198	-4.319716529676693	5.133293327390788	-0.4325913797520521	0.0	-0.8313797530925148	309.93695346028807	341.2488284629344	126.21653421133907	87.27411063410545	278.2932201247566	111.2228693879174	77.67836132596636	213.66205863013698
-600-07-23	125255	1502117.5	-1.4404582083320678	-5.293484093926106	-4.302585799162486	-0.6966928918981171	-0.4417938902566392	0.0	-0.4715236818224232	309.0705264422097	341.9191511607262	120.8004019048608	188.6063389530139	277.8030588301232	117.99035045640473	86.04046711143906	213.66209643835617
-600-07-30	125256	1502124.5	-1.4568094389018966	-5.467160726342028	-2.817294687590408	-5.032443678380341	-0.4502266498527469	0.0	-0.11549797443533212	308.1564507019356	341.8920839273535	114.99163591763187	282.53364526125733	277.34863883322606	124.7827016912404	94.46562596595233	213.66213424657533
-600-08-06	125257	1502131.5	-1.4676616915524858	-5.568048595430012	-0.6790451776222197	0.5528620323270771	-0.4579020583587111	0.0	0.225688758943224	307.2279426987973	341.15573778071695	114.5925807242486	6.255597130678041	276.9413856151182	131.60161288558777	102.94985337079348	213.66217205479452
-600-08-13	125258	1502138.5	-1.4728896126250308	-5.571406505992391	0.9884947123943614	5.108886915792112	-0.464852621501701	0.0	0.5418429295589069	306.31931944655463	339.76351337605166	121.17721078501938	96.58122304115999	276.5914375232926	138.44842982759258	111.48906296501474	213.6622098630137
-600-08-20	125259	1502145.5	-1.472612473351039	-5.457006426173768	1.7792495219608302	-1.652508765078304	-0.4711286671098224	0.0	0.8238292705118321	305.46413294805154	337.85413554214244	132.18398216702536	198.04884484055626	276.30742068692047	145.32412538184298	120.07893235189732	213.66224767123288
-600-08-27	125260	1502152.5	-1.4671782331869985	-5.217035107427726	1.839542203691176	-4.768150269302712	-0.4767953651818154	0.0	1.0638008209439838	304.69339313488587	335.65126119053343	144.6359963910899	291.12218777695637	276.09630657980273	152.2292739504319	128.71483834187143	213.66228547945207
-600-09-03	125261	1502159.5	-1.4571244853010017	-4.861688807168966	1.4472209973480246	1.4253259021662232	-0.4819293725911967	0.0	1.2554029929751227	304.03410016869975	333.4319520365084	157.02326806747817	14.661931293192195	275.9633506122095	159.16403025227962	137.39185653657404	213.66232328767123
-600-09-10	125262	1502166.5	-1.4431242674922449	-4.418158094474683	0.8106651740173803	4.90316331259757	-0.4866154069220917	0.0	1.3939395926237093	303.5082370237849	331.47111936083445	168.91559399663174	105.94596248683922	275.91210354208914	166.12811342371322	146.10481705646168	213.66236109589042
-600-09-17	125263	1502173.5	-1.4259265065791076	-3.9228385398224415	0.06085550234280392	-2.544605858040956	-0.4909430028358234	0.0	1.476490298328039	303.1322784441371	329.98709449218086	180.29279945429118	207.45293299147625	275.9444830453064	173.1207974515062	154.8484048396898	213.66239890410958
-600-09-24	125264	1502180.5	-1.4063000224071291	-3.4114181439240783	-0.7152573026247877	-4.359743038346654	-0.4950036341675821	0.0	1.5019718158730628	302.91718197859836	329.11257042590177	191.23753208193702	299.65839083854	276.0608906096288	180.14090890518582	163.61729002727418	213.66243671232877
-600-10-01	125265	1502187.5	-1.3849873717906975	-2.9119483184631303	-1.447831164936345	2.258146854435114	-0.4988883106825838	0.0	1.4711384498919202	302.8687628633776	328.896337846623	201.82054080372777	23.109259260332863	276.2603587481956	187.1868328300764	172.406272141696	213.66247452054796
-600-10-08	125266	1502194.5	-1.362671560695627	-2.4426186018610108	-2.062427156212859	4.520721379469961	-0.5026856915526182	0.0	1.386521730697334	302.9883254829344	329.324235353488	212.02710367711663	115.35920262240595	276.5407148551459	194.256527476649	181.21042148500615	213.66251232876712
-600-10-15	125267	1502201.5	-1.3399558022977809	-2.0129035241828994	-2.4534874699424383	-3.341434501756693	-0.506480704815808	0.0	1.252312515709935	303.2734260059524	330.34444730127143	221.62818541782627	216.8174659274718	276.8987502636822	201.3475482993253	190.0252026089671	213.6625501369863
-600-10-22	125268	1502208.5	-1.3173545804939495	-1.6260149345339074	-2.4378731009133907	-3.821323329623444	-0.5103536256658747	0.0	1.0741921864715591	303.7186627535732	331.8881608492785	229.85192431204013	308.1439489702825	277.33038568402424	208.45708134199685	198.8465676660043	213.66258794520547
-600-10-29	125269	1502215.5	-1.295293361854847	-1.2812883676146505	-1.6808106287924212	3.026088356081593	-0.514379545425321	0.0	0.8591218507733025	304.31642118082067	333.8831043869272	234.6114643085796	31.6057519055139	277.8308267870993	215.58198576645938	207.67101154091537	213.66262575342466
-600-11-05	125270	1502222.5	-1.2741141684315536	-0.9759765666934606	0.1868901795587828	3.9730926344311612	-0.5186281546379136	0.0	0.6150996824143292	305.0575301242938	336.26100039572896	232.08133236857282	124.8121342229483	278.39470599583075	222.71884489394824	216.49558531588343	213.66266356164383
-600-11-12	125271	1502229.5	-1.2540845716526845	-0.7064168169509696	2.3415496599773165	-4.015682516616809	-0.5231637643834347	0.0	0.35089672857462073	305.93181020785516	338.9609062598141	223.13286951074505	226.1400835190051	279.01620841698156	229.8640247294973	225.3178692230454	213.66270136986302
-600-11-19	125272	1502236.5	-1.2354082210737711	-0.4687168519483715	3.005801554306433	-3.1703903507821702	-0.5280454962549003	0.0	0.07578088570441548	306.9285123735571	341.9301582552729	218.5669558005633	316.5822724366205	279.68918126135884	237.01373857667585	234.135910274406	213.6627391780822
-600-11-26	125273	1502243.5	-1.2182355948856651	-0.25912139158846914	2.4844205151807137	3.705172561405696	-0.5333275806632773	0.0	-0.2007624163526692	308.0366549034706	345.1240853883457	221.41956520224468	40.158198545077774	280.40722709233034	244.16411603161384	242.94813283849248	213.66277698630137
-600-12-03	125274	1502250.5	-1.2026741520637598	-0.07418499087582235	1.568373445847132	3.2784921896721047	-0.5390597131810679	0.0	-0.4693056573867167	309.24527247210864	348.5051871722838	228.3636410252264	134.29699840512103	281.1637818825164	251.3112744115808	251.75323235185016	213.66281479452056
-600-12-10	125275	1502257.5	-1.1887974428691783	0.08916493243568441	0.5950727342234949	-4.545193083298614	-0.5452874281313355	0.0	-0.7207449460820997	310.5435923582045	352.04215001062266	237.19334644522223	235.4170106230867	281.9521792284335	258.4513905439655	260.5500630767898	213.66285260273972
-600-12-17	125276	1502264.5	-1.1766529968479635	0.2336233918565307	-0.3070746920769833	-2.4272338879987423	-0.552052456824408	0.0	-0.9465512259708554	311.921152360591	355.70888577453314	247.0043660702319	324.9785348957674	282.76570225246894	265.58077081852224	269.33753040325865	213.6628904109589
-600-12-24	125277	1502271.5	-1.1662689747135782	0.3615315266647818	-1.0725722296806446	4.273383369840278	-0.5593930443793311	0.0	-1.1390029026315778	313.36787326030634	359.48367065945433	257.4829182663617	48.77163775601349	283.59762478038283	272.6959175006168	278.11449681395385	213.66292821917807
-600-12-31	125278	1502278.5	-1.157659666436452	0.4749120784200253	-1.6490376837650889	2.46123410460204	-0.5673442038999056	0.0	-1.2913962278949815	314.874096547784	3.3484079923322274	268.5649546354382	143.80756826226255	284.4412433761522	279.79358950860137	286.8797084919653	213.66296602739726
-599-01-07	125279	1502285.5	-1.1508299645888236	0.5755078448872452	-1.9775714057210405	-4.913639151506216	-0.5759378900326759	0.0	-1.3982299469413944	316.43059600654124	7.288012743005254	280.2953447956584	244.64318347807392	285.2899017836846	286.87085614147753	295.63174687802103	213.66300383561645
-599-01-14	125280	1502292.5	-1.1457789569912415	0.6648187380492895	-1.9820186698833329	-1.6143086668323638	-0.5852030758490518	0.0	-1.4553607886405049	318.0285698312828	11.289904665602592	292.7475036955865	333.3395413333743	286.13700929713383	293.925142603061	304.36900654996896	213.6630416438356
-599-01-21	125281	1502299.5	-1.1425027788385804	0.7441355077261947	-1.5656043144911105	4.71139078479176	-0.5951657178388783	0.0	-1.460126501214936	319.6596183443833	15.343593745484155	305.9021127643545	57.44914469920961	286.9760545734744	300.95426655327725	313.08969785443884	213.6630794520548
-599-01-28	125282	1502306.5	-1.1409968503769028	0.8145694831463006	-0.6374698812370378	1.5508420434571082	-0.6058485939014181	0.0	-1.4114334228469465	321.315711076412	19.440341930340647	319.33263133893064	153.33930017468262	287.8006164240054	307.956465311786	321.79187005035624	213.66311726027396
-599-02-04	125283	1502313.5	-1.141257607328553	0.8770783349636676	0.7710906909784316	-5.110929031438527	-0.6172709989077739	0.0	-1.3098061019971594	322.98914596699376	23.572886892727407	331.6166823285172	253.81266505471137	288.60437317909333	314.9304137168405	330.4734485650826	213.66315506849315
-599-02-11	125284	1502320.5	-1.1432838108574168	0.932488160041884	2.3310442888882745	-0.7556108524571736	-0.6294482820675338	0.0	-1.1573972614840424	324.67250267993825	27.735215770800448	340.2757445911969	341.6734396038106	289.38111231063095	321.8752329661894	339.1322785170619	213.66319287671234
-599-02-18	125285	1502327.5	-1.1470775035389924	0.9815123049721526	3.4416303057123327	5.003273080066176	-0.64239121042657	0.0	-0.9579573982639802	326.3585914698025	31.92237899202684	343.23786338199267	66.19181023764207	290.124742117136	328.79049104479793	347.7661660428315	213.6632306849315
-599-02-25	125286	1502334.5	-1.1526446582535421	1.0247673630685628	3.463202427604484	0.5809033231486652	-0.6561051438796895	0.0	-0.7167644555709083	328.0403986453442	36.13033619533997	340.5184122795186	162.88913357351157	290.8293074159929	335.6761955434731	356.3729091911564	213.6632684931507
-599-03-04	125287	1502341.5	-1.1599955481415114	1.0627867535525068	2.2161453108972298	-5.133330368025908	-0.6705890097938887	0.0	-0.4405152069475332	329.7110294187585	40.35582788081428	335.258200159388	262.9192741966468	291.48901133427916	342.5327798056593	4.950311125171197	213.66330630136986
-599-03-11	125288	1502348.5	-1.1691448474216468	1.0960322472697732	0.3804583781039953	0.12393151625589098	-0.6858340705204905	0.0	-0.13718116728302102	331.36364878884064	44.596267736014454	331.9000946352076	349.98931160221696	292.0982454231874	349.36108340857896	13.496169915187124	213.66334410958905
-599-03-18	125289	1502355.5	-1.1801114543861684	1.1249037543582554	-1.2399477949645423	5.1372028882683205	-0.701822485701033	0.0	0.18416707403139304	332.9914210671974	48.84965164555854	332.48567033896063	74.99892770100405	292.65163041160423	356.1623279876584	22.00824104389846	213.6633819178082
-599-03-25	125290	1502362.5	-1.1929180085806967	1.1497476424196191	-2.3167841990413733	-0.4122769344755042	-0.7185256844296655	0.0	0.5135622642643637	334.58744872156416	53.1144802307117	336.7130811013236	172.45497794722854	293.1440699221348	2.9380893694262795	30.48417059637177	213.6634197260274
-599-04-01	125291	1502369.5	-1.2075900533457369	1.1708638115575387	-2.814105552134045	-4.9833176001196415	-0.7359025811445697	0.0	0.8403640369068296	336.1447113868369	57.389692424890825	343.7387595952205	271.95732167793165	293.57081934392465	9.690266900360939	38.9213986668928	213.6634575342466
-599-04-08	125292	1502376.5	-1.2241547718890349	1.1885117162752217	-2.7707213221853504	0.9990504501174796	-0.7538976944776616	0.0	1.15349739959551	337.656006198846	61.674608104892215	352.95558953660833	358.29668730567244	293.92757172173316	16.421050744826175	47.317033513389156	213.66349534246575
-599-04-15	125293	1502383.5	-1.2426391994768795	1.202915493259104	-2.235561583948415	5.106055900808284	-0.7724392606697147	0.0	1.4416995486396622	339.11389107151297	65.96887820026836	4.0772711007297735	83.86837660769162	294.2105619007675	23.1328878082067	55.66769718770962	213.66353315068494
-599-04-22	125294	1502390.5	-1.2630677861297568	1.214268328183473	-1.2807975638128777	-1.3911621151867042	-0.7914374720048798	0.0	1.6937681728037748	340.5106331975414	70.27244101294103	17.016015113999345	182.03497804919147	294.4166891738662	29.82844680831869	63.96934254009028	213.6635709589041
-599-04-29	125295	1502397.5	-1.2854591541522675	1.2227361731381468	-0.06694346561800579	-4.669168443893781	-0.8107830139799106	0.0	1.898804371848812	341.83816595649864	74.58548372242797	31.56199789948232	280.9223345631307	294.5436572331854	36.510582891524685	72.21703942244865	213.6636087671233
-599-05-06	125296	1502404.5	-1.3098218649659417	1.228460908328751	1.090315039659913	1.8447145748019345	-0.8303461183460734	0.0	2.0464434673474967	343.08805861121465	78.90840824094516	46.86079158166593	6.605027901608935	294.5901282820578	43.18230207590625	80.40472434028686	213.66364657534245
-599-05-13	125297	1502411.5	-1.3361489841328835	1.231563026942939	1.8432078300202863	4.907898479126967	-0.8499763856894271	0.0	2.127067324307974	344.25150471193916	83.24180072921621	61.540127745530405	92.7971624161163	294.55588572332823	49.84672569297914	88.52490237329194	213.66368438356164
-599-05-20	125298	1502418.5	-1.3644112195373037	1.2321439097762408	2.0393556165117293	-2.318550398451856	-0.8695036509850094	0.0	2.1319923375808547	345.3193370392385	87.58640420277214	74.7044698578989	191.6266855715733	294.44199701563684	56.507054917727366	96.56828241603114	213.66372219178083
-599-05-27	125299	1502425.5	-1.3945484173155325	1.2302877461039468	1.6998598686778676	-4.2043535912151215	-0.888740156352451	0.0	2.0536279990469217	346.2820791838985	91.94309375012415	86.11465602264587	289.81166025389814	294.25096532067965	63.16653540384959	104.52331591785557	213.66376
-599-06-03	125300	1502432.5	-1.4264592515125811	1.2260631489731348	0.8970965885282247	2.6366955912340586	-0.9074842444668728	0.0	1.8856020500148507	347.13004638652467	96.31285396131916	95.69381757544147	14.92322440466495	293.9868558536756	69.82842199259915	112.37559416761394	213.6637978082192
-599-06-10	125301	1502439.5	-1.45998906235194	1.2195245062401248	-0.29074375281381803	4.546314139919816	-0.9255256839536252	0.0	1.622849892383032	347.8535107848898	100.6967582288142	103.20741698769156	101.78204284772728	293.65538094831777	76.49594344023978	120.10703798345855	213.66383561643835
-599-06-17	125302	1502446.5	-1.4949160177107073	1.210713103214096	-1.7623581308506653	-3.159157349375352	-0.942652582003759	0.0	1.2616687589822628	348.4429482508294	105.09594963470032	108.11978764428318	201.2262838810027	293.26392740116614	83.17226709729766	127.69478364523523	213.66387342465754
-599-06-24	125303	1502453.5	-1.530936130798601	1.1996580483732722	-3.3127561787848574	-3.6067764819258543	-0.9586596386704042	0.0	0.7997423769931835	348.889384703185	109.51162318732037	109.57983387228205	298.62486965128085	292.8215112808758	89.86046349501785	135.10962595042656	213.6639112328767
-599-07-01	125304	1502460.5	-1.5676481970747496	1.1863770302863033	-4.4697164381353165	3.3521294918862456	-0.9733572758174844	0.0	0.2361521471357673	349.1848578898146	113.94500921019268	106.92483564252541	23.25915641414605	292.338649479815	96.563470828033	142.31381765170468	213.6639490410959
-599-07-08	125305	1502467.5	-1.6045404244973815	1.1708769314489116	-4.494320484881875	4.0305380676229605	-0.9865809695277517	0.0	-0.4285882125551949	349.3230044232935	118.39735772556669	101.41456582303772	110.82015113108162	291.8271438476441	103.28405938078402	149.25793761120053	213.66398684931508
-599-07-15	125306	1502474.5	-1.6409813776428943	1.1531543231567625	-3.1343584207971174	-3.8811443785043935	-0.9981999737564412	0.0	-1.1923943049025294	349.29976934982125	122.869923710638	97.39608436800621	210.82800925395588	291.2997822257868	110.02479602652537	155.87642420401062	213.66402465753424
-599-07-22	125307	1502481.5	-1.6762186960227208	1.1331958647743166	-1.1414792144792152	-2.897924131920354	-1.0081245874828957	0.0	-2.0511985427853774	349.1142150011938	127.36395313734226	98.94628438222976	307.36391706643315	290.7699699782624	116.78800902098402	162.08123990956415	213.66406246575343
-599-07-29	125308	1502488.5	-1.7093896040137393	1.1109786307311895	0.5814508416728668	3.970073876035564	-1.0163112127197604	0.0	-2.9979063274174607	348.769376866043	131.88066973777302	106.64017771601921	31.619352001676077	290.25131415817435	123.5757534241542	167.75306560078425	213.6641002739726
-599-08-05	125309	1502495.5	-1.739547091152844	1.0864703892633176	1.5739689914747397	3.3753814379068787	-1.0227646734638935	0.0	-4.0199874964356646	348.2730789896445	136.4212624668205	118.35201691288457	119.90951968212823	289.7571886594784	130.38977761055287	172.72969521244954	213.66413808219178
-599-08-12	125310	1502502.5	-1.7657043364077172	1.0596298582667492	1.8309132971148296	-4.457513996359666	-1.0275375815258372	0.0	-5.0942678969893045	347.6385864995056	140.98687365773873	131.4084174329623	220.4238859601363	289.30031132703203	137.23149145066841	176.7927480845369	213.66417589041097
-599-08-19	125311	1502509.5	-1.786897151794805	1.0304069655696124	1.5709730399255888	-2.101985409421632	-1.0307268854270497	0.0	-6.1764409751085925	346.88494960713257	145.57858788880336	144.27278414161225	316.0330536452412	288.89236248352574	144.10193688001038	179.65864328163025	213.66421369863014
-599-08-26	125312	1502516.5	-1.8022600507435795	0.9987431433765898	1.0038951170183628	4.472056826537538	-1.032468056082823	0.0	-7.182411427659049	346.03689624307253	150.19742159392686	156.48206982376666	40.008783424413366	288.54366900515924	151.00176168546992	180.9926076796224	213.66425150684933
-599-09-02	125313	1502523.5	-1.8111068463339888	0.9645716894601959	0.2729796793091817	2.6009403762958745	-1.0329275909429378	0.0	-7.9636297087515215	345.12417161332024	154.84431345869973	168.0149430951301	129.04941671845958	288.26297003226813	157.9311974355171	180.48950494260552	213.6642893150685
-599-09-09	125314	1502530.5	-1.8130030087281561	0.9278182307239292	-0.5254700606137954	-4.867286890899125	-1.0322946246433853	0.0	-8.300573778888957	344.1803049297703	159.52011564438146	178.95504639560002	230.00384425975284	288.05727118534486	164.89004254981546	178.08219396757067	213.66432712328768
-599-09-16	125315	1502537.5	-1.807816134747372	0.8884013277791941	-1.3169700971777265	-1.2449818656439064	-1.0307724172557744	0.0	-7.9739437342824235	343.24089273919253	164.22558587134174	189.362921317806	324.63852361582667	287.9317853545412	171.8776515187376	174.24738419142136	213.66436493150684
-599-09-23	125316	1502544.5	-1.795733898464463	0.8462332619531503	-2.0269495445419645	4.842605774955389	-1.0285703749236512	0.0	-6.931943848540455	342.3415951207811	168.96138037432289	199.19646239568647	48.43082340612575	287.8899509890332	178.8929312562276	170.1002829052925	213.66440273972603
-599-09-30	125317	1502551.5	-1.7772453479714259	0.8012210482790981	-2.5536336950583203	1.7320948943976653	-1.0258970809880716	0.0	-5.38566367298788	341.5161100342255	173.72804770935974	208.17689137761798	138.2404317799212	287.9335140378743	185.93434546810047	166.93648359010402	213.66444054794522
-599-10-07	125318	1502558.5	-1.7530893753565475	0.753267719155498	-2.718016095598092	-5.0963785402178745	-1.0229546199167066	0.0	-3.670816446607145	340.794396905791	178.52602335002533	215.46202283765984	239.55622517873542	288.06265741917963	192.9999277512759	165.57875329548858	213.66447835616438
-599-10-14	125319	1502565.5	-1.7241808667503482	0.7022739230700282	-2.1700205694755565	-0.3539415267924669	-1.0199342953328396	0.0	-2.048008836237538	340.20136091578684	183.35562496000682	218.93309316180725	333.1880945952593	288.2761618037264	200.0873039059412	166.19922113727262	213.66451616438357
-599-10-21	125320	1502572.5	-1.6915283104979932	0.6481398805073171	-0.4426833955237398	5.069738101715718	-1.0170136987384737	0.0	-0.6437928535964356	339.75610651416736	188.2170481716201	215.1109637018256	56.88737246766948	288.5715830170244	207.19372363821773	168.57361481891726	213.66455397260273
-599-10-28	125321	1502579.5	-1.6561559502045535	0.5907677345026244	1.802238390188758	0.7978094075854582	-1.0143549858530965	0.0	0.507350283867618	339.4717574159562	193.1103626393132	206.0947299956689	147.48428001591725	288.9454338417126	214.31610147730632	172.3581159611574	213.66459178082192
-599-11-04	125322	1502586.5	-1.6190399277137353	0.5300643256727594	2.7296004928376316	-5.138108886921163	-1.0121041615079245	0.0	1.4133849217713157	339.3557522165388	198.03550808339926	202.78203620725384	249.06860474235359	289.39336085934866	221.45106634859056	177.2298346830701	213.66462958904108
-599-11-11	125323	1502593.5	-1.581063057482846	0.4659444105289288	2.4470877042619588	0.5438686206346881	-1.0103911542475166	0.0	2.096549974977512	339.41047642646464	202.9922899901654	206.9315283667165	341.690484137527	289.91030976878466	228.59501884233208	182.92818822882802	213.66466739726027
-599-11-18	125324	1502600.5	-1.5429885368732412	0.3983343271290232	1.6857065721667743	5.145390458201097	-1.0093304680534096	0.0	2.5816048485723404	339.63408304969187	207.9803746056216	214.80518288077045	65.37914958658803	290.4906750805745	235.7441948487403	189.25448168515226	213.66470520547946
-599-11-25	125325	1502607.5	-1.5054499459057218	0.3271760932996917	0.7972444798147479	-0.16975139557819333	-1.0090222210244115	0.0	2.892050765878061	340.0213736472401	212.9992828513997	224.22965112364903	156.7833341288424	291.12843208044194	242.89473389972756	196.0599119437307	213.66474301369863
-599-12-02	125326	1502614.5	-1.4689534912520672	0.25243189987897285	-0.07243235887945106	-4.993308348829394	-1.009553411081998	0.0	3.049462901110225	340.5646456530225	218.04838280922039	234.37995907689825	258.5288091640746	291.81725045435286	250.0427503076668	203.23312299021336	213.66478082191782
-599-12-09	125327	1502621.5	-1.433888282416805	0.1740889347852894	-0.8480979343139816	1.4216476421321351	-1.0109992807439891	0.0	3.0737940405846493	341.2544474663491	223.12688047293256	244.99918484258203	350.15474677627174	292.5505900169778	257.18440504369653	210.6902389961848	213.66481863013698
-599-12-16	125328	1502628.5	-1.4005410052494027	0.09216444384310613	-1.473482100541885	5.065762231036392	-1.0134246828457718	0.0	2.9838379366749104	342.08021318435175	228.23380854732972	256.05614647173246	73.90611810974826	293.32177966208206	264.3159762509861	218.36753387522137	213.66485643835617
-599-12-23	125329	1502635.5	-1.3691122419200257	0.006710902220307793	-1.8889707913877591	-1.1362773903586827	-1.0168853746118625	0.0	2.797591274737218	343.0307708599957	233.36801318788704	267.610478055278	166.13993219868212	294.12408104778837	271.4339263696995	226.21619330789767	213.66489424657536
-599-12-30	125330	1502642.5	-1.3397325817238597	-0.0821788625994742	-2.017718123157489	-4.670022933750881	-1.021429187915722	0.0	2.5324609587097635	344.0947319844604	238.52813871411902	279.7380250419915	267.92595673551153	294.9507387250316	278.53496402928903	234.19858407835144	213.66493205479452
-598-01-06	125331	1502649.5	-1.312477419967424	-0.17436678697325633	-1.755287796918868	2.2537069313123697	-1.027097038896641	0.0	2.2053334968185387	345.26077709149274	243.71261048383857	292.4211591060344	358.5896819903558	295.7950184859504	285.61609913913406	242.2855691139244	213.6649698630137
-598-01-13	125332	1502656.5	-1.2873799026910104	-0.2696651449268013	-0.9763563381419856	4.8315508019689135	-1.0339237508418142	0.0	1.8325412246002104	346.51785494862327	248.919616279382	305.26009016864367	82.46799941364044	296.6502357068127	292.6746899567192	250.4545404093549	213.66500767123287
-598-01-20	125333	1502663.5	-1.2644418526062142	-0.3678328192488048	0.3822679786833656	-2.0665230321554957	-1.041938671116348	0.0	1.4297597008891054	347.8553125122322	254.14708670733185	316.84610473197955	175.5555454507326	297.509775426794	299.70848129041013	258.68794783894515	213.66504547945206
-598-01-27	125334	1502670.5	-1.2436427415379867	-0.4685725203393072	2.1004851492849643	-4.182862268869782	-1.0511660667253222	0.0	1.0118647369477696	349.26297102330625	259.39267524300743	324.3895110854276	277.25136151601856	298.36710587008565	306.71563339602864	266.97217707446845	213.66508328767122
